序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
3066,000019,深粮控股,2021-04-28,2021-04-27,,,2021-04-27
3067,000158,常山北明,2021-04-28,,,,2021-04-28
3068,000407,胜利股份,2021-04-28,,,,2021-04-28
3069,000419,通程控股,2021-04-28,,,,2021-04-28
3070,000510,新金路,2021-04-28,,,,2021-04-28
3071,000520,凤凰航运,2021-04-28,,,,2021-04-28
3072,000529,广弘控股,2021-04-28,,,,2021-04-28
3073,000547,航天发展,2021-04-28,,,,2021-04-28
3074,000554,泰山石油,2021-04-28,,,,2021-04-28
3075,000563,陕国投A,2021-04-28,,,,2021-04-28
3076,000591,太阳能,2021-04-28,,,,2021-04-28
3077,000596,古井贡酒,2021-04-28,2021-04-30,,,2021-04-30
3078,000612,焦作万方,2021-04-28,2021-03-18,,,2021-03-18
3079,000659,珠海中富,2021-04-28,,,,2021-04-28
3080,000668,*ST荣控,2021-04-28,,,,2021-04-28
3081,000672,上峰水泥,2021-04-28,,,,2021-04-28
3082,000678,襄阳轴承,2021-04-28,,,,2021-04-28
3083,000697,炼石航空,2021-04-28,,,,2021-04-28
3084,000713,国投丰乐,2021-04-28,,,,2021-04-28
3085,000717,中南股份,2021-04-28,,,,2021-04-28
3086,000723,美锦能源,2021-04-28,2021-04-30,,,2021-04-30
3087,000729,燕京啤酒,2021-04-28,,,,2021-04-28
3088,000790,华神科技,2021-04-28,2021-04-09,,,2021-04-09
3089,000799,酒鬼酒,2021-04-28,,,,2021-04-28
3090,000831,中国稀土,2021-04-28,,,,2021-04-28
3091,000858,五粮液,2021-04-28,,,,2021-04-28
3092,000869,张裕A,2021-04-28,,,,2021-04-28
3093,000886,海南高速,2021-04-28,,,,2021-04-28
3094,000906,浙商中拓,2021-04-28,,,,2021-04-28
3095,000948,南天信息,2021-04-28,,,,2021-04-28
3096,000995,皇台酒业,2021-04-28,,,,2021-04-28
3097,002022,科华生物,2021-04-28,,,,2021-04-28
3098,002035,华帝股份,2021-04-28,,,,2021-04-28
3099,002042,华孚时尚,2021-04-28,,,,2021-04-28
3100,002047,*ST宝鹰,2021-04-28,,,,2021-04-28
3101,002048,宁波华翔,2021-04-28,,,,2021-04-28
3102,002073,软控股份,2021-04-28,,,,2021-04-28
3103,002077,大港股份,2021-04-28,,,,2021-04-28
3104,002082,ST万邦,2021-04-28,,,,2021-04-28
3105,002090,金智科技,2021-04-28,,,,2021-04-28
3106,002124,天邦食品,2021-04-28,2021-04-21,,,2021-04-21
3107,002146,荣盛发展,2021-04-28,,,,2021-04-28
3108,002150,正泰电源,2021-04-28,,,,2021-04-28
3109,002173,创新医疗,2021-04-28,,,,2021-04-28
3110,002193,ST如意,2021-04-28,2021-04-30,,,2021-04-30
3111,002201,九鼎新材,2021-04-28,,,,2021-04-28
3112,002224,三力士,2021-04-28,,,,2021-04-28
3113,002227,*ST特迅,2021-04-28,,,,2021-04-28
3114,002277,友阿股份,2021-04-28,,,,2021-04-28
3115,002291,遥望科技,2021-04-28,,,,2021-04-28
3116,002298,中电鑫龙,2021-04-28,,,,2021-04-28
3117,002309,中利集团,2021-04-28,,,,2021-04-28
3118,002316,亚联发展,2021-04-28,,,,2021-04-28
3119,002326,永太科技,2021-04-28,2021-04-29,,,2021-04-29
3120,002329,皇氏集团,2021-04-28,2021-04-30,,,2021-04-30
3121,002331,皖通科技,2021-04-28,,,,2021-04-28
3122,002332,仙琚制药,2021-04-28,,,,2021-04-28
3123,002333,罗普斯金,2021-04-28,,,,2021-04-28
3124,002335,科华数据,2021-04-28,,,,2021-04-28
3125,002337,赛象科技,2021-04-28,,,,2021-04-28
3126,002351,漫步者,2021-04-28,,,,2021-04-28
3127,002386,天原股份,2021-04-28,,,,2021-04-28
3128,002397,梦洁股份,2021-04-28,,,,2021-04-28
3129,002400,省广集团,2021-04-28,,,,2021-04-28
3130,002403,爱仕达,2021-04-28,,,,2021-04-28
3131,002409,雅克科技,2021-04-28,,,,2021-04-28
3132,002418,康盛股份,2021-04-28,,,,2021-04-28
3133,002422,科伦药业,2021-04-28,,,,2021-04-28
3134,002432,九安医疗,2021-04-28,,,,2021-04-28
3135,002457,青龙管业,2021-04-28,,,,2021-04-28
3136,002466,天齐锂业,2021-04-28,,,,2021-04-28
3137,002479,富春环保,2021-04-28,2021-04-01,,,2021-04-01
3138,002485,ST雪发,2021-04-28,2021-04-29,,,2021-04-29
3139,002491,通鼎互联,2021-04-28,,,,2021-04-28
3140,002508,老板电器,2021-04-28,,,,2021-04-28
3141,002520,日发精机,2021-04-28,,,,2021-04-28
3142,002524,光正眼科,2021-04-28,,,,2021-04-28
3143,002530,金财互联,2021-04-28,,,,2021-04-28
3144,002544,普天科技,2021-04-28,,,,2021-04-28
3145,002549,凯美特气,2021-04-28,,,,2021-04-28
3146,002554,惠博普,2021-04-28,,,,2021-04-28
3147,002574,明牌珠宝,2021-04-28,,,,2021-04-28
3148,002588,史丹利,2021-04-28,,,,2021-04-28
3149,002625,光启技术,2021-04-28,,,,2021-04-28
3150,002642,荣联科技,2021-04-28,,,,2021-04-28
3151,002651,利君股份,2021-04-28,,,,2021-04-28
3152,002659,凯文教育,2021-04-28,,,,2021-04-28
3153,002685,华东重机,2021-04-28,,,,2021-04-28
3154,002696,百洋股份,2021-04-28,,,,2021-04-28
3155,002700,万憬能源,2021-04-28,,,,2021-04-28
3156,002705,新宝股份,2021-04-28,,,,2021-04-28
3157,002713,*ST东易,2021-04-28,,,,2021-04-28
3158,002714,牧原股份,2021-04-28,2021-04-30,,,2021-04-30
3159,002723,小崧股份,2021-04-28,,,,2021-04-28
3160,002728,特一药业,2021-04-28,2021-04-21,,,2021-04-21
3161,002733,雄韬股份,2021-04-28,2021-04-21,,,2021-04-21
3162,002738,中矿资源,2021-04-28,,,,2021-04-28
3163,002743,富煌钢构,2021-04-28,,,,2021-04-28
3164,002745,木林森,2021-04-28,,,,2021-04-28
3165,002752,昇兴股份,2021-04-28,,,,2021-04-28
3166,002755,奥赛康,2021-04-28,,,,2021-04-28
3167,002759,天际股份,2021-04-28,,,,2021-04-28
3168,002768,国恩股份,2021-04-28,2021-04-12,,,2021-04-12
3169,002773,康弘药业,2021-04-28,,,,2021-04-28
3170,002783,凯龙股份,2021-04-28,,,,2021-04-28
3171,002788,鹭燕医药,2021-04-28,,,,2021-04-28
3172,002789,*ST建艺,2021-04-28,,,,2021-04-28
3173,002792,通宇通讯,2021-04-28,,,,2021-04-28
3174,002806,华锋股份,2021-04-28,2021-04-30,,,2021-04-30
3175,002808,*ST恒久,2021-04-28,,,,2021-04-28
3176,002817,黄山胶囊,2021-04-28,,,,2021-04-28
3177,002822,ST中装,2021-04-28,,,,2021-04-28
3178,002823,凯中精密,2021-04-28,,,,2021-04-28
3179,002824,和胜股份,2021-04-28,2021-04-15,,,2021-04-15
3180,002826,易明医药,2021-04-28,,,,2021-04-28
3181,002833,弘亚数控,2021-04-28,2021-04-30,,,2021-04-30
3182,002835,同为股份,2021-04-28,,,,2021-04-28
3183,002849,威星智能,2021-04-28,,,,2021-04-28
3184,002855,捷荣技术,2021-04-28,,,,2021-04-28
3185,002860,星帅尔,2021-04-28,,,,2021-04-28
3186,002881,美格智能,2021-04-28,,,,2021-04-28
3187,002888,惠威科技,2021-04-28,,,,2021-04-28
3188,002897,意华股份,2021-04-28,,,,2021-04-28
3189,002900,哈三联,2021-04-28,,,,2021-04-28
3190,002906,华阳集团,2021-04-28,2021-04-27,,,2021-04-27
3191,002907,华森制药,2021-04-28,,,,2021-04-28
3192,002913,奥士康,2021-04-28,,,,2021-04-28
3193,002928,华夏航空,2021-04-28,,,,2021-04-28
3194,002932,*ST明德,2021-04-28,,,,2021-04-28
3195,002953,日丰股份,2021-04-28,,,,2021-04-28
3196,002972,科安达,2021-04-28,,,,2021-04-28
3197,002976,瑞玛精密,2021-04-28,,,,2021-04-28
3198,002989,中天精装,2021-04-28,,,,2021-04-28
3199,002995,天地在线,2021-04-28,,,,2021-04-28
3200,003016,欣贺股份,2021-04-28,,,,2021-04-28
3201,003025,思进智能,2021-04-28,,,,2021-04-28
3202,003026,中晶科技,2021-04-28,,,,2021-04-28
3203,003027,同兴科技,2021-04-28,2021-03-26,,,2021-03-26
3204,300002,神州泰岳,2021-04-28,,,,2021-04-28
3205,300008,天海防务,2021-04-28,,,,2021-04-28
3206,300020,ST银江,2021-04-28,,,,2021-04-28
3207,300022,吉峰科技,2021-04-28,,,,2021-04-28
3208,300025,华星创业,2021-04-28,,,,2021-04-28
3209,300035,中科电气,2021-04-28,,,,2021-04-28
3210,300049,福瑞医科,2021-04-28,,,,2021-04-28
3211,300055,万邦达,2021-04-28,,,,2021-04-28
3212,300058,蓝色光标,2021-04-28,,,,2021-04-28
3213,300062,中能电气,2021-04-28,,,,2021-04-28
3214,300093,*ST金刚,2021-04-28,,,,2021-04-28
3215,300094,国联水产,2021-04-28,2021-04-29,,,2021-04-29
3216,300097,智云股份,2021-04-28,,,,2021-04-28
3217,300099,尤洛卡,2021-04-28,,,,2021-04-28
3218,300111,向日葵,2021-04-28,,,,2021-04-28
3219,300115,长盈精密,2021-04-28,,,,2021-04-28
3220,300131,英唐智控,2021-04-28,,,,2021-04-28
3221,300132,青松股份,2021-04-28,,,,2021-04-28
3222,300137,先河环保,2021-04-28,,,,2021-04-28
3223,300149,睿智医药,2021-04-28,,,,2021-04-28
3224,300153,科泰电源,2021-04-28,,,,2021-04-28
3225,300155,安居宝,2021-04-28,,,,2021-04-28
3226,300159,*ST新研,2021-04-28,2021-04-30,,,2021-04-30
3227,300166,东方国信,2021-04-28,,,,2021-04-28
3228,300167,ST迪威迅,2021-04-28,2021-04-30,,,2021-04-30
3229,300172,中电环保,2021-04-28,,,,2021-04-28
3230,300176,鸿特科技,2021-04-28,,,,2021-04-28
3231,300183,东软载波,2021-04-28,,,,2021-04-28
3232,300189,神农种业,2021-04-28,,,,2021-04-28
3233,300191,潜能恒信,2021-04-28,,,,2021-04-28
3234,300192,科德教育,2021-04-28,,,,2021-04-28
3235,300198,*ST纳川,2021-04-28,,,,2021-04-28
3236,300201,海伦哲,2021-04-28,,,,2021-04-28
3237,300203,聚光科技,2021-04-28,2021-04-29,,,2021-04-29
3238,300209,行云科技,2021-04-28,2021-04-29,,,2021-04-29
3239,300213,佳讯飞鸿,2021-04-28,,,,2021-04-28
3240,300230,永利股份,2021-04-28,,,,2021-04-28
3241,300232,洲明科技,2021-04-28,,,,2021-04-28
3242,300236,上海新阳,2021-04-28,,,,2021-04-28
3243,300246,宝莱特,2021-04-28,2021-04-09,,,2021-04-09
3244,300252,金信诺,2021-04-28,,,,2021-04-28
3245,300267,尔康制药,2021-04-28,,,,2021-04-28
3246,300268,*ST佳沃,2021-04-28,,,,2021-04-28
3247,300283,温州宏丰,2021-04-28,2021-04-29,,,2021-04-29
3248,300292,吴通控股,2021-04-28,,,,2021-04-28
3249,300293,蓝英装备,2021-04-28,,,,2021-04-28
3250,300317,珈伟新能,2021-04-28,,,,2021-04-28
3251,300328,宜安科技,2021-04-28,,,,2021-04-28
3252,300331,苏大维格,2021-04-28,,,,2021-04-28
3253,300350,华鹏飞,2021-04-28,,,,2021-04-28
3254,300352,ST信源,2021-04-28,2021-04-30,,,2021-04-30
3255,300377,赢时胜,2021-04-28,,,,2021-04-28
3256,300382,斯莱克,2021-04-28,,,,2021-04-28
3257,300384,三联虹普,2021-04-28,,,,2021-04-28
3258,300399,天利科技,2021-04-28,,,,2021-04-28
3259,300409,道氏技术,2021-04-28,,,,2021-04-28
3260,300410,正业科技,2021-04-28,,,,2021-04-28
3261,300417,南华仪器,2021-04-28,,,,2021-04-28
3262,300429,强力新材,2021-04-28,,,,2021-04-28
3263,300438,鹏辉能源,2021-04-28,,,,2021-04-28
3264,300440,运达科技,2021-04-28,,,,2021-04-28
3265,300444,双杰电气,2021-04-28,,,,2021-04-28
3266,300447,全信股份,2021-04-28,,,,2021-04-28
3267,300459,汤姆猫,2021-04-28,,,,2021-04-28
3268,300463,迈克生物,2021-04-28,,,,2021-04-28
3269,300467,迅游科技,2021-04-28,,,,2021-04-28
3270,300470,中密控股,2021-04-28,,,,2021-04-28
3271,300472,*ST新元,2021-04-28,2021-04-29,,,2021-04-29
3272,300473,德尔股份,2021-04-28,,,,2021-04-28
3273,300474,景嘉微,2021-04-28,,,,2021-04-28
3274,300479,神思电子,2021-04-28,,,,2021-04-28
3275,300494,盛天网络,2021-04-28,,,,2021-04-28
3276,300506,ST名家汇,2021-04-28,,,,2021-04-28
3277,300512,中亚股份,2021-04-28,,,,2021-04-28
3278,300518,新迅达,2021-04-28,,,,2021-04-28
3279,300521,爱司凯,2021-04-28,2021-03-30,,,2021-03-30
3280,300522,世名科技,2021-04-28,,,,2021-04-28
3281,300546,雄帝科技,2021-04-28,,,,2021-04-28
3282,300547,川环科技,2021-04-28,,,,2021-04-28
3283,300549,优德精密,2021-04-28,,,,2021-04-28
3284,300552,万集科技,2021-04-28,,,,2021-04-28
3285,300568,星源材质,2021-04-28,,,,2021-04-28
3286,300572,安车检测,2021-04-28,,,,2021-04-28
3287,300576,容大感光,2021-04-28,,,,2021-04-28
3288,300586,美联新材,2021-04-28,,,,2021-04-28
3289,300589,江龙船艇,2021-04-28,,,,2021-04-28
3290,300590,移为通信,2021-04-28,2021-04-24,,,2021-04-24
3291,300591,万里马,2021-04-28,,,,2021-04-28
3292,300599,雄塑科技,2021-04-28,,,,2021-04-28
3293,300609,汇纳科技,2021-04-28,,,,2021-04-28
3294,300616,尚品宅配,2021-04-28,,,,2021-04-28
3295,300647,超频三,2021-04-28,,,,2021-04-28
3296,300656,民德电子,2021-04-28,,,,2021-04-28
3297,300672,国科微,2021-04-28,,,,2021-04-28
3298,300673,佩蒂股份,2021-04-28,,,,2021-04-28
3299,300679,电连技术,2021-04-28,,,,2021-04-28
3300,300706,阿石创,2021-04-28,,,,2021-04-28
3301,300708,聚灿光电,2021-04-28,,,,2021-04-28
3302,300712,永福股份,2021-04-28,,,,2021-04-28
3303,300716,*ST泉为,2021-04-28,,,,2021-04-28
3304,300750,宁德时代,2021-04-28,,,,2021-04-28
3305,300769,德方纳米,2021-04-28,,,,2021-04-28
3306,300770,新媒股份,2021-04-28,,,,2021-04-28
3307,300778,新城市,2021-04-28,2021-04-27,,,2021-04-27
3308,300781,因赛集团,2021-04-28,,,,2021-04-28
3309,300785,值得买,2021-04-28,,,,2021-04-28
3310,300792,壹网壹创,2021-04-28,,,,2021-04-28
3311,300793,佳禾智能,2021-04-28,2021-04-20,,,2021-04-20
3312,300805,电声股份,2021-04-28,,,,2021-04-28
3313,300808,久量股份,2021-04-28,,,,2021-04-28
3314,300833,浩洋股份,2021-04-28,,,,2021-04-28
3315,300864,南大环境,2021-04-28,,,,2021-04-28
3316,300882,万胜智能,2021-04-28,,,,2021-04-28
3317,300932,三友联众,2021-04-28,,,,2021-04-28
3318,300935,盈建科,2021-04-28,,,,2021-04-28
3319,300938,信测标准,2021-04-28,,,,2021-04-28
3320,300941,创识科技,2021-04-28,,,,2021-04-28
3321,300960,通业科技,2021-04-28,,,,2021-04-28
3322,300961,深水海纳,2021-04-28,,,,2021-04-28
3323,300962,中金辐照,2021-04-28,,,,2021-04-28
3324,300968,格林精密,2021-04-28,,,,2021-04-28
3325,300969,恒帅股份,2021-04-28,,,,2021-04-28
3326,300970,华绿生物,2021-04-28,,,,2021-04-28
3327,300971,博亚精工,2021-04-28,,,,2021-04-28
3328,300973,立高食品,2021-04-28,,,,2021-04-28
3329,600020,中原高速,2021-04-28,,,,2021-04-28
3330,600023,浙能电力,2021-04-28,,,,2021-04-28
3331,600055,万东医疗,2021-04-28,,,,2021-04-28
3332,600076,康欣新材,2021-04-28,,,,2021-04-28
3333,600079,ST人福,2021-04-28,,,,2021-04-28
3334,600100,同方股份,2021-04-28,,,,2021-04-28
3335,600108,亚盛集团,2021-04-28,,,,2021-04-28
3336,600150,中国船舶,2021-04-28,,,,2021-04-28
3337,600163,中闽能源,2021-04-28,,,,2021-04-28
3338,600180,*ST瑞茂,2021-04-28,,,,2021-04-28
3339,600197,伊力特,2021-04-28,,,,2021-04-28
3340,600222,太龙药业,2021-04-28,,,,2021-04-28
3341,600233,圆通速递,2021-04-28,,,,2021-04-28
3342,600248,陕建股份,2021-04-28,,,,2021-04-28
3343,600285,羚锐制药,2021-04-28,,,,2021-04-28
3344,600339,中油工程,2021-04-28,,,,2021-04-28
3345,600388,龙净环保,2021-04-28,,,,2021-04-28
3346,600390,五矿资本,2021-04-28,,,,2021-04-28
3347,600398,海澜之家,2021-04-28,,,,2021-04-28
3348,600408,安泰集团,2021-04-28,2021-04-30,,,2021-04-30
3349,600421,*ST华嵘,2021-04-28,,,,2021-04-28
3350,600499,科达制造,2021-04-28,,,,2021-04-28
3351,600501,航天晨光,2021-04-28,,,,2021-04-28
3352,600518,康美药业,2021-04-28,,,,2021-04-28
3353,600530,交大昂立,2021-04-28,,,,2021-04-28
3354,600543,*ST莫高,2021-04-28,,,,2021-04-28
3355,600578,京能电力,2021-04-28,,,,2021-04-28
3356,600612,老凤祥,2021-04-28,,,,2021-04-28
3357,600617,国新能源,2021-04-28,,,,2021-04-28
3358,600629,华建集团,2021-04-28,,,,2021-04-28
3359,600630,龙头股份,2021-04-28,2021-04-15,,,2021-04-15
3360,600638,新黄浦,2021-04-28,,,,2021-04-28
3361,600654,中安科,2021-04-28,,,,2021-04-28
3362,600665,天地源,2021-04-28,,,,2021-04-28
3363,600683,京投发展,2021-04-28,2021-04-14,,,2021-04-14
3364,600684,珠江股份,2021-04-28,2021-04-15,,,2021-04-15
3365,600703,三安光电,2021-04-28,,,,2021-04-28
3366,600706,曲江文旅,2021-04-28,,,,2021-04-28
3367,600711,盛屯矿业,2021-04-28,,,,2021-04-28
3368,600834,申通地铁,2021-04-28,,,,2021-04-28
3369,600863,华能蒙电,2021-04-28,,,,2021-04-28
3370,600926,杭州银行,2021-04-28,,,,2021-04-28
3371,600939,重庆建工,2021-04-28,,,,2021-04-28
3372,601003,柳钢股份,2021-04-28,,,,2021-04-28
3373,601086,国芳集团,2021-04-28,,,,2021-04-28
3374,601113,华鼎股份,2021-04-28,,,,2021-04-28
3375,601117,中国化学,2021-04-28,2021-04-29,,,2021-04-29
3376,601139,深圳燃气,2021-04-28,,,,2021-04-28
3377,601162,天风证券,2021-04-28,,,,2021-04-28
3378,601208,东材科技,2021-04-28,2021-04-30,,,2021-04-30
3379,601388,怡球资源,2021-04-28,2021-04-13,,,2021-04-13
3380,601500,通用股份,2021-04-28,,,,2021-04-28
3381,601577,长沙银行,2021-04-28,,,,2021-04-28
3382,601606,长城军工,2021-04-28,,,,2021-04-28
3383,601799,星宇股份,2021-04-28,,,,2021-04-28
3384,601858,中国科传,2021-04-28,,,,2021-04-28
3385,601860,紫金银行,2021-04-28,,,,2021-04-28
3386,601900,南方传媒,2021-04-28,,,,2021-04-28
3387,601929,吉视传媒,2021-04-28,2021-04-30,,,2021-04-30
3388,603007,花王股份,2021-04-28,2021-04-30,,,2021-04-30
3389,603028,赛福天,2021-04-28,,,,2021-04-28
3390,603045,福达合金,2021-04-28,,,,2021-04-28
3391,603063,禾望电气,2021-04-28,,,,2021-04-28
3392,603080,新疆火炬,2021-04-28,,,,2021-04-28
3393,603081,大丰实业,2021-04-28,,,,2021-04-28
3394,603106,恒银科技,2021-04-28,,,,2021-04-28
3395,603110,东方材料,2021-04-28,,,,2021-04-28
3396,603188,亚邦股份,2021-04-28,,,,2021-04-28
3397,603197,保隆科技,2021-04-28,,,,2021-04-28
3398,603208,江山欧派,2021-04-28,,,,2021-04-28
3399,603229,奥翔药业,2021-04-28,,,,2021-04-28
3400,603256,宏和科技,2021-04-28,,,,2021-04-28
3401,603277,银都股份,2021-04-28,,,,2021-04-28
3402,603301,振德医疗,2021-04-28,,,,2021-04-28
3403,603306,华懋科技,2021-04-28,,,,2021-04-28
3404,603316,诚邦股份,2021-04-28,,,,2021-04-28
3405,603321,梅轮电梯,2021-04-28,,,,2021-04-28
3406,603348,文灿股份,2021-04-28,,,,2021-04-28
3407,603365,水星家纺,2021-04-28,,,,2021-04-28
3408,603387,基蛋生物,2021-04-28,,,,2021-04-28
3409,603439,三力制药,2021-04-28,,,,2021-04-28
3410,603456,九洲药业,2021-04-28,,,,2021-04-28
3411,603499,翔港科技,2021-04-28,,,,2021-04-28
3412,603517,ST绝味,2021-04-28,2021-04-16,,,2021-04-16
3413,603520,司太立,2021-04-28,,,,2021-04-28
3414,603530,神马电力,2021-04-28,2021-03-30,,,2021-03-30
3415,603557,*ST起步,2021-04-28,2021-04-29,,,2021-04-29
3416,603586,金麒麟,2021-04-28,2021-04-07,,,2021-04-07
3417,603587,地素时尚,2021-04-28,,,,2021-04-28
3418,603599,广信股份,2021-04-28,,,,2021-04-28
3419,603617,君禾股份,2021-04-28,,,,2021-04-28
3420,603626,科森科技,2021-04-28,2021-03-31,,,2021-03-31
3421,603628,清源股份,2021-04-28,,,,2021-04-28
3422,603630,拉芳家化,2021-04-28,,,,2021-04-28
3423,603639,海利尔,2021-04-28,,,,2021-04-28
3424,603662,柯力传感,2021-04-28,,,,2021-04-28
3425,603665,康隆达,2021-04-28,,,,2021-04-28
3426,603676,卫信康,2021-04-28,,,,2021-04-28
3427,603680,今创集团,2021-04-28,,,,2021-04-28
3428,603687,大胜达,2021-04-28,,,,2021-04-28
3429,603697,有友食品,2021-04-28,,,,2021-04-28
3430,603709,中源家居,2021-04-28,,,,2021-04-28
3431,603755,日辰股份,2021-04-28,,,,2021-04-28
3432,603778,国晟科技,2021-04-28,,,,2021-04-28
3433,603779,威龙股份,2021-04-28,,,,2021-04-28
3434,603815,交建股份,2021-04-28,2021-04-20,,,2021-04-20
3435,603818,曲美家居,2021-04-28,,,,2021-04-28
3436,603828,*ST利达,2021-04-28,,,,2021-04-28
3437,603858,步长制药,2021-04-28,,,,2021-04-28
3438,603861,白云电器,2021-04-28,,,,2021-04-28
3439,603883,老百姓,2021-04-28,,,,2021-04-28
3440,603895,天永智能,2021-04-28,,,,2021-04-28
3441,603896,寿仙谷,2021-04-28,,,,2021-04-28
3442,603901,永创智能,2021-04-28,,,,2021-04-28
3443,603915,国茂股份,2021-04-28,,,,2021-04-28
3444,603933,睿能科技,2021-04-28,,,,2021-04-28
3445,603937,丽岛新材,2021-04-28,,,,2021-04-28
3446,603948,建业股份,2021-04-28,,,,2021-04-28
3447,603949,雪龙集团,2021-04-28,,,,2021-04-28
3448,603958,哈森股份,2021-04-28,,,,2021-04-28
3449,603960,克来机电,2021-04-28,,,,2021-04-28
3450,603966,法兰泰克,2021-04-28,,,,2021-04-28
3451,603968,醋化股份,2021-04-28,,,,2021-04-28
3452,603969,银龙股份,2021-04-28,,,,2021-04-28
3453,603980,吉华集团,2021-04-28,,,,2021-04-28
3454,605001,威奥股份,2021-04-28,,,,2021-04-28
3455,605118,力鼎光电,2021-04-28,,,,2021-04-28
3456,605123,派克新材,2021-04-28,,,,2021-04-28
3457,605133,嵘泰股份,2021-04-28,,,,2021-04-28
3458,605151,西上海,2021-04-28,,,,2021-04-28
3459,605183,确成股份,2021-04-28,,,,2021-04-28
3460,605188,国光连锁,2021-04-28,,,,2021-04-28
3461,605286,同力天启,2021-04-28,,,,2021-04-28
3462,605288,凯迪股份,2021-04-28,,,,2021-04-28
3463,605333,沪光股份,2021-04-28,,,,2021-04-28
3464,605338,巴比食品,2021-04-28,,,,2021-04-28
3465,688002,睿创微纳,2021-04-28,,,,2021-04-28
3466,688055,龙腾光电,2021-04-28,,,,2021-04-28
3467,688056,莱伯泰科,2021-04-28,,,,2021-04-28
3468,688069,德林海,2021-04-28,,,,2021-04-28
3469,688079,美迪凯,2021-04-28,,,,2021-04-28
3470,688080,映翰通,2021-04-28,,,,2021-04-28
3471,688095,福昕软件,2021-04-28,,,,2021-04-28
3472,688108,赛诺医疗,2021-04-28,,,,2021-04-28
3473,688123,聚辰股份,2021-04-28,,,,2021-04-28
3474,688126,沪硅产业,2021-04-28,,,,2021-04-28
3475,688133,泰坦科技,2021-04-28,,,,2021-04-28
3476,688135,利扬芯片,2021-04-28,,,,2021-04-28
3477,688218,江苏北人,2021-04-28,,,,2021-04-28
3478,688277,天智航,2021-04-28,2021-04-10,,,2021-04-10
3479,688316,青云科技,2021-04-28,,,,2021-04-28
3480,688378,奥来德,2021-04-28,,,,2021-04-28
3481,688379,华光新材,2021-04-28,,,,2021-04-28
3482,688418,震有科技,2021-04-28,,,,2021-04-28
3483,688528,秦川物联,2021-04-28,,,,2021-04-28
3484,688529,豪森智能,2021-04-28,,,,2021-04-28
3485,688536,思瑞浦,2021-04-28,,,,2021-04-28
3486,688566,吉贝尔,2021-04-28,,,,2021-04-28
3487,688578,艾力斯,2021-04-28,,,,2021-04-28
3488,688595,芯海科技,2021-04-28,,,,2021-04-28
3489,688606,奥泰生物,2021-04-28,,,,2021-04-28
3490,688626,翔宇医疗,2021-04-28,,,,2021-04-28
3491,688680,海优新材,2021-04-28,,,,2021-04-28
3492,688683,莱尔科技,2021-04-28,,,,2021-04-28
3493,000007,全新好,2021-04-29,,,,2021-04-29
3494,000030,富奥股份,2021-04-29,,,,2021-04-29
3495,000061,农产品,2021-04-29,,,,2021-04-29
3496,000410,沈阳机床,2021-04-29,,,,2021-04-29
3497,000428,华天酒店,2021-04-29,2021-04-17,2021-04-30,,2021-04-30
3498,000506,招金黄金,2021-04-29,,,,2021-04-29
3499,000516,国际医学,2021-04-29,,,,2021-04-29
3500,000534,万泽股份,2021-04-29,,,,2021-04-29
3501,000539,粤电力A,2021-04-29,2021-04-10,,,2021-04-10
3502,000545,金浦钛业,2021-04-29,,,,2021-04-29
3503,000601,韶能股份,2021-04-29,,,,2021-04-29
3504,000615,*ST美谷,2021-04-29,,,,2021-04-29
3505,000628,高新发展,2021-04-29,,,,2021-04-29
3506,000637,茂化实华,2021-04-29,,,,2021-04-29
3507,000651,格力电器,2021-04-29,,,,2021-04-29
3508,000656,*ST金科,2021-04-29,2021-04-02,,,2021-04-02
3509,000670,盈方微,2021-04-29,,,,2021-04-29
3510,000676,智度股份,2021-04-29,,,,2021-04-29
3511,000680,山推股份,2021-04-29,,,,2021-04-29
3512,000700,模塑科技,2021-04-29,,,,2021-04-29
3513,000710,贝瑞基因,2021-04-29,,,,2021-04-29
3514,000752,*ST西发,2021-04-29,,,,2021-04-29
3515,000755,山西高速,2021-04-29,,,,2021-04-29
3516,000813,德展健康,2021-04-29,,,,2021-04-29
3517,000815,美利云,2021-04-29,,,,2021-04-29
3518,000826,*ST启环,2021-04-29,,,,2021-04-29
3519,000875,电投绿能,2021-04-29,,,,2021-04-29
3520,000882,华联股份,2021-04-29,,,,2021-04-29
3521,000883,湖北能源,2021-04-29,,,,2021-04-29
3522,000887,中鼎股份,2021-04-29,2021-04-30,,,2021-04-30
3523,000903,ST云动,2021-04-29,,,,2021-04-29
3524,000909,*ST数源,2021-04-29,2021-04-24,,,2021-04-24
3525,000913,钱江摩托,2021-04-29,,,,2021-04-29
3526,000923,河钢资源,2021-04-29,,,,2021-04-29
3527,000927,中国铁物,2021-04-29,2021-04-15,,,2021-04-15
3528,000930,中粮科技,2021-04-29,,,,2021-04-29
3529,000937,冀中能源,2021-04-29,,,,2021-04-29
3530,000957,中通客车,2021-04-29,,,,2021-04-29
3531,000966,长源电力,2021-04-29,,,,2021-04-29
3532,000980,众泰汽车,2021-04-29,,,,2021-04-29
3533,000998,隆平高科,2021-04-29,2021-04-30,,,2021-04-30
3534,002016,世荣兆业,2021-04-29,,,,2021-04-29
3535,002021,中捷资源,2021-04-29,,,,2021-04-29
3536,002034,旺能环境,2021-04-29,,,,2021-04-29
