序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
1616,002442,龙星科技,2022-04-15,,,,2022-04-15
1617,002453,华软科技,2022-04-15,2022-04-26,,,2022-04-26
1618,002494,华斯股份,2022-04-15,,,,2022-04-15
1619,002539,云图控股,2022-04-15,,,,2022-04-15
1620,002573,清新环境,2022-04-15,2022-04-30,,,2022-04-30
1621,002638,勤上股份,2022-04-15,2022-04-23,,,2022-04-23
1622,002698,博实股份,2022-04-15,,,,2022-04-15
1623,002749,国光股份,2022-04-15,,,,2022-04-15
1624,002845,同兴达,2022-04-15,,,,2022-04-15
1625,002880,卫光生物,2022-04-15,,,,2022-04-15
1626,002896,中大力德,2022-04-15,,,,2022-04-15
1627,002905,金逸影视,2022-04-15,,,,2022-04-15
1628,002963,豪尔赛,2022-04-15,,,,2022-04-15
1629,002977,*ST天箭,2022-04-15,,,,2022-04-15
1630,003005,竞业达,2022-04-15,,,,2022-04-15
1631,003019,宸展光电,2022-04-15,,,,2022-04-15
1632,003035,南网能源,2022-04-15,,,,2022-04-15
1633,300020,ST银江,2022-04-15,,,,2022-04-15
1634,300054,鼎龙股份,2022-04-15,,,,2022-04-15
1635,300098,高新兴,2022-04-15,,,,2022-04-15
1636,300134,大富科技,2022-04-15,2022-04-28,,,2022-04-28
1637,300137,先河环保,2022-04-15,2022-04-28,,,2022-04-28
1638,300151,昌红科技,2022-04-15,,,,2022-04-15
1639,300226,上海钢联,2022-04-15,,,,2022-04-15
1640,300238,冠昊生物,2022-04-15,,,,2022-04-15
1641,300271,华宇软件,2022-04-15,,,,2022-04-15
1642,300283,温州宏丰,2022-04-15,,,,2022-04-15
1643,300296,利亚德,2022-04-15,,,,2022-04-15
1644,300348,长亮科技,2022-04-15,,,,2022-04-15
1645,300369,绿盟科技,2022-04-15,,,,2022-04-15
1646,300500,启迪设计,2022-04-15,2022-04-22,,,2022-04-22
1647,300565,科信技术,2022-04-15,2022-04-26,,,2022-04-26
1648,300648,星云股份,2022-04-15,,,,2022-04-15
1649,300716,*ST泉为,2022-04-15,2022-04-22,,,2022-04-22
1650,300850,新强联,2022-04-15,2022-04-22,,,2022-04-22
1651,300878,维康药业,2022-04-15,2022-04-29,,,2022-04-29
1652,300881,盛德鑫泰,2022-04-15,,,,2022-04-15
1653,300886,华业香料,2022-04-15,,,,2022-04-15
1654,300894,火星人,2022-04-15,,,,2022-04-15
1655,300928,华安鑫创,2022-04-15,,,,2022-04-15
1656,300939,秋田微,2022-04-15,,,,2022-04-15
1657,300964,本川智能,2022-04-15,,,,2022-04-15
1658,301100,风光股份,2022-04-15,,,,2022-04-15
1659,301215,中汽股份,2022-04-15,,,,2022-04-15
1660,600052,东望时代,2022-04-15,,,,2022-04-15
1661,600059,古越龙山,2022-04-15,,,,2022-04-15
1662,600106,重庆路桥,2022-04-15,,,,2022-04-15
1663,600111,北方稀土,2022-04-15,,,,2022-04-15
1664,600116,三峡水利,2022-04-15,2022-04-28,,,2022-04-28
1665,600119,*ST长投,2022-04-15,2022-04-28,,,2022-04-28
1666,600195,中牧股份,2022-04-15,,,,2022-04-15
1667,600256,广汇能源,2022-04-15,,,,2022-04-15
1668,600283,钱江水利,2022-04-15,2022-04-20,,,2022-04-20
1669,600293,三峡新材,2022-04-15,2022-04-29,,,2022-04-29
1670,600295,鄂尔多斯,2022-04-15,,,,2022-04-15
1671,600303,曙光股份,2022-04-15,2022-04-30,,,2022-04-30
1672,600312,平高电气,2022-04-15,,,,2022-04-15
1673,600348,华阳股份,2022-04-15,,,,2022-04-15
1674,600452,涪陵电力,2022-04-15,,,,2022-04-15
1675,600459,贵研铂业,2022-04-15,,,,2022-04-15
1676,600463,空港股份,2022-04-15,,,,2022-04-15
1677,600479,千金药业,2022-04-15,,,,2022-04-15
1678,600512,腾达建设,2022-04-15,2022-04-29,,,2022-04-29
1679,600604,市北高新,2022-04-15,,,,2022-04-15
1680,600630,龙头股份,2022-04-15,2022-04-28,,,2022-04-28
1681,600639,浦东金桥,2022-04-15,,,,2022-04-15
1682,600708,光明地产,2022-04-15,2022-04-29,,,2022-04-29
1683,600820,隧道股份,2022-04-15,2022-04-26,,,2022-04-26
1684,600869,远东股份,2022-04-15,2022-04-26,,,2022-04-26
1685,600877,电科芯片,2022-04-15,,,,2022-04-15
1686,600971,恒源煤电,2022-04-15,,,,2022-04-15
1687,601179,中国西电,2022-04-15,,,,2022-04-15
1688,601515,衢州东峰,2022-04-15,,,,2022-04-15
1689,601615,明阳智能,2022-04-15,,,,2022-04-15
1690,601689,拓普集团,2022-04-15,,,,2022-04-15
1691,601952,苏垦农发,2022-04-15,,,,2022-04-15
1692,603000,人民网,2022-04-15,,,,2022-04-15
1693,603019,中科曙光,2022-04-15,,,,2022-04-15
1694,603085,天成自控,2022-04-15,2022-04-25,,,2022-04-25
1695,603095,越剑智能,2022-04-15,,,,2022-04-15
1696,603118,共进股份,2022-04-15,,,,2022-04-15
1697,603129,春风动力,2022-04-15,,,,2022-04-15
1698,603159,上海亚虹,2022-04-15,,,,2022-04-15
1699,603214,爱婴室,2022-04-15,,,,2022-04-15
1700,603225,新凤鸣,2022-04-15,,,,2022-04-15
1701,603329,上海雅仕,2022-04-15,2022-04-28,,,2022-04-28
1702,603337,杰克科技,2022-04-15,,,,2022-04-15
1703,603386,骏亚科技,2022-04-15,,,,2022-04-15
1704,603611,诺力股份,2022-04-15,,,,2022-04-15
1705,603650,彤程新材,2022-04-15,,,,2022-04-15
1706,603838,*ST四通,2022-04-15,,,,2022-04-15
1707,603927,中科软,2022-04-15,,,,2022-04-15
1708,605056,咸亨国际,2022-04-15,,,,2022-04-15
1709,605222,起帆电缆,2022-04-15,,,,2022-04-15
1710,605305,中际联合,2022-04-15,,,,2022-04-15
1711,605555,德昌股份,2022-04-15,,,,2022-04-15
1712,688001,华兴源创,2022-04-15,,,,2022-04-15
1713,688003,天准科技,2022-04-15,,,,2022-04-15
1714,688006,杭可科技,2022-04-15,2022-04-30,,,2022-04-30
1715,688019,安集科技,2022-04-15,,,,2022-04-15
1716,688060,云涌科技,2022-04-15,,,,2022-04-15
1717,688087,英科再生,2022-04-15,,,,2022-04-15
1718,688099,晶晨股份,2022-04-15,,,,2022-04-15
1719,688176,亚虹医药,2022-04-15,,,,2022-04-15
1720,688178,万德斯,2022-04-15,2022-04-29,,,2022-04-29
1721,688211,中科微至,2022-04-15,2022-04-26,,,2022-04-26
1722,688259,创耀科技,2022-04-15,,,,2022-04-15
1723,688280,精进电动,2022-04-15,2022-04-22,,,2022-04-22
1724,688399,硕世生物,2022-04-15,,,,2022-04-15
1725,688488,艾迪药业,2022-04-15,,,,2022-04-15
1726,688561,奇安信,2022-04-15,2022-04-26,,,2022-04-26
1727,688568,中科星图,2022-04-15,2022-04-13,,,2022-04-13
1728,688608,恒玄科技,2022-04-15,,,,2022-04-15
1729,688656,浩欧博,2022-04-15,2022-04-25,,,2022-04-25
1730,688739,成大生物,2022-04-15,,,,2022-04-15
1731,688768,容知日新,2022-04-15,,,,2022-04-15
1732,688786,悦安新材,2022-04-15,,,,2022-04-15
1733,000006,深振业A,2022-04-16,,,,2022-04-16
1734,000090,天健集团,2022-04-16,,,,2022-04-16
1735,000514,渝开发,2022-04-16,2022-03-26,,,2022-03-26
1736,000623,吉林敖东,2022-04-16,,,,2022-04-16
1737,000631,顺发恒能,2022-04-16,,,,2022-04-16
1738,000690,宝新能源,2022-04-16,,,,2022-04-16
1739,000727,冠捷科技,2022-04-16,2022-03-31,2022-04-16,,2022-04-16
1740,000753,漳州发展,2022-04-16,,,,2022-04-16
1741,000789,万年青,2022-04-16,,,,2022-04-16
1742,000793,*ST华闻,2022-04-16,2022-04-27,,,2022-04-27
1743,000948,南天信息,2022-04-16,,,,2022-04-16
1744,001317,三羊马,2022-04-16,,,,2022-04-16
1745,002003,伟星股份,2022-04-16,,,,2022-04-16
1746,002028,思源电气,2022-04-16,,,,2022-04-16
1747,002044,美年健康,2022-04-16,,,,2022-04-16
1748,002067,景兴纸业,2022-04-16,,,,2022-04-16
1749,002078,太阳纸业,2022-04-16,,,,2022-04-16
1750,002088,鲁阳节能,2022-04-16,,,,2022-04-16
1751,002163,海南发展,2022-04-16,2022-04-28,,,2022-04-28
1752,002165,红宝丽,2022-04-16,,,,2022-04-16
1753,002191,劲嘉股份,2022-04-16,,,,2022-04-16
1754,002199,*ST东晶,2022-04-16,,,,2022-04-16
1755,002248,华东数控,2022-04-16,2022-04-28,,,2022-04-28
1756,002344,海宁皮城,2022-04-16,,,,2022-04-16
1757,002347,泰尔股份,2022-04-16,,,,2022-04-16
1758,002415,海康威视,2022-04-16,,,,2022-04-16
1759,002523,天桥起重,2022-04-16,,,,2022-04-16
1760,002548,金新农,2022-04-16,2022-04-26,,,2022-04-26
1761,002670,国盛证券,2022-04-16,,,,2022-04-16
1762,002687,乔治白,2022-04-16,,,,2022-04-16
1763,002707,众信旅游,2022-04-16,,,,2022-04-16
1764,002815,崇达技术,2022-04-16,,,,2022-04-16
1765,002877,智能自控,2022-04-16,,,,2022-04-16
1766,002908,德生科技,2022-04-16,,,,2022-04-16
1767,002940,昂利康,2022-04-16,,,,2022-04-16
1768,002985,北摩高科,2022-04-16,,,,2022-04-16
1769,300177,中海达,2022-04-16,2022-04-23,,,2022-04-23
1770,300190,维尔利,2022-04-16,,,,2022-04-16
1771,300244,迪安诊断,2022-04-16,,,,2022-04-16
1772,300349,金卡智能,2022-04-16,,,,2022-04-16
1773,300353,东土科技,2022-04-16,2022-04-27,,,2022-04-27
1774,300466,赛摩智能,2022-04-16,,,,2022-04-16
1775,300498,温氏股份,2022-04-16,,,,2022-04-16
1776,300534,陇神戎发,2022-04-16,2022-04-22,,,2022-04-22
1777,300706,阿石创,2022-04-16,,,,2022-04-16
1778,300766,每日互动,2022-04-16,,,,2022-04-16
1779,300995,奇德新材,2022-04-16,,,,2022-04-16
1780,300996,普联软件,2022-04-16,2022-03-31,,,2022-03-31
1781,600009,上海机场,2022-04-16,,,,2022-04-16
1782,600037,歌华有线,2022-04-16,,,,2022-04-16
1783,600054,黄山旅游,2022-04-16,,,,2022-04-16
1784,600088,中视传媒,2022-04-16,,,,2022-04-16
1785,600128,苏豪弘业,2022-04-16,,,,2022-04-16
1786,600159,大龙地产,2022-04-16,,,,2022-04-16
1787,600206,有研新材,2022-04-16,,,,2022-04-16
1788,600246,万通发展,2022-04-16,,,,2022-04-16
1789,600266,城建发展,2022-04-16,,,,2022-04-16
1790,600376,首开股份,2022-04-16,,,,2022-04-16
1791,600408,安泰集团,2022-04-16,,,,2022-04-16
1792,600436,片仔癀,2022-04-16,,,,2022-04-16
1793,600456,宝钛股份,2022-04-16,,,,2022-04-16
1794,600498,烽火通信,2022-04-16,,,,2022-04-16
1795,600500,中化国际,2022-04-16,,,,2022-04-16
1796,600561,江西长运,2022-04-16,,,,2022-04-16
1797,600566,济川药业,2022-04-16,,,,2022-04-16
1798,600691,潞化科技,2022-04-16,,,,2022-04-16
1799,600756,浪潮软件,2022-04-16,,,,2022-04-16
1800,600789,鲁抗医药,2022-04-16,,,,2022-04-16
1801,600805,悦达投资,2022-04-16,,,,2022-04-16
1802,600906,财达证券,2022-04-16,,,,2022-04-16
1803,600926,杭州银行,2022-04-16,,,,2022-04-16
1804,600966,博汇纸业,2022-04-16,,,,2022-04-16
1805,601009,南京银行,2022-04-16,,,,2022-04-16
1806,601512,中新集团,2022-04-16,,,,2022-04-16
1807,601518,吉林高速,2022-04-16,,,,2022-04-16
1808,601801,皖新传媒,2022-04-16,2022-04-29,,,2022-04-29
1809,603036,如通股份,2022-04-16,,,,2022-04-16
1810,603053,成都燃气,2022-04-16,,,,2022-04-16
1811,603128,华贸物流,2022-04-16,,,,2022-04-16
1812,603230,内蒙新华,2022-04-16,,,,2022-04-16
1813,603236,移远通信,2022-04-16,,,,2022-04-16
1814,603336,宏辉果蔬,2022-04-16,,,,2022-04-16
1815,603369,今世缘,2022-04-16,,,,2022-04-16
1816,603466,风语筑,2022-04-16,2022-04-29,,,2022-04-29
1817,603506,南都物业,2022-04-16,,,,2022-04-16
1818,603529,爱玛科技,2022-04-16,,,,2022-04-16
1819,603602,纵横通信,2022-04-16,,,,2022-04-16
1820,603660,苏州科达,2022-04-16,,,,2022-04-16
1821,603682,锦和商管,2022-04-16,,,,2022-04-16
1822,603699,纽威股份,2022-04-16,,,,2022-04-16
1823,603706,东方环宇,2022-04-16,,,,2022-04-16
1824,603985,恒润股份,2022-04-16,,,,2022-04-16
1825,603988,中电电机,2022-04-16,,,,2022-04-16
1826,605068,明新旭腾,2022-04-16,,,,2022-04-16
1827,605088,冠盛股份,2022-04-16,,,,2022-04-16
1828,605507,国邦医药,2022-04-16,,,,2022-04-16
1829,688096,京源环保,2022-04-16,2022-04-30,,,2022-04-30
1830,688135,利扬芯片,2022-04-16,2022-04-29,,,2022-04-29
1831,688155,先惠技术,2022-04-16,2022-04-09,,,2022-04-09
1832,688166,博瑞医药,2022-04-16,,,,2022-04-16
1833,688256,寒武纪,2022-04-16,,,,2022-04-16
1834,688389,普门科技,2022-04-16,,,,2022-04-16
1835,688517,金冠电气,2022-04-16,,,,2022-04-16
1836,688551,科威尔,2022-04-16,,,,2022-04-16
1837,001219,青岛食品,2022-04-18,,,,2022-04-18
1838,300898,熊猫乳品,2022-04-18,,,,2022-04-18
1839,300967,晓鸣股份,2022-04-18,2022-04-27,,,2022-04-27
1840,301129,瑞纳智能,2022-04-18,,,,2022-04-18
1841,301221,光庭信息,2022-04-18,,,,2022-04-18
1842,600738,丽尚国潮,2022-04-18,2022-04-07,,,2022-04-07
1843,603161,科华控股,2022-04-18,2022-04-28,,,2022-04-28
1844,603610,麒盛科技,2022-04-18,,,,2022-04-18
1845,605369,拱东医疗,2022-04-18,,,,2022-04-18
1846,688055,龙腾光电,2022-04-18,,,,2022-04-18
1847,688550,瑞联新材,2022-04-18,,,,2022-04-18
1848,688698,伟创电气,2022-04-18,,,,2022-04-18
1849,000519,中兵红箭,2022-04-19,,,,2022-04-19
1850,000581,威孚高科,2022-04-19,,,,2022-04-19
1851,000691,*ST亚太,2022-04-19,,,,2022-04-19
1852,000720,新能泰山,2022-04-19,2022-04-28,,,2022-04-28
1853,000766,通化金马,2022-04-19,,,,2022-04-19
1854,000778,新兴铸管,2022-04-19,,,,2022-04-19
1855,002009,天奇股份,2022-04-19,,,,2022-04-19
1856,002041,登海种业,2022-04-19,,,,2022-04-19
1857,002102,ST能特,2022-04-19,,,,2022-04-19
1858,002212,天融信,2022-04-19,2022-04-29,,,2022-04-29
1859,002216,三全食品,2022-04-19,,,,2022-04-19
1860,002295,精艺股份,2022-04-19,,,,2022-04-19
1861,002334,英威腾,2022-04-19,2022-04-27,,,2022-04-27
1862,002378,章源钨业,2022-04-19,,,,2022-04-19
1863,002391,长青股份,2022-04-19,,,,2022-04-19
1864,002426,胜利精密,2022-04-19,,,,2022-04-19
1865,002483,润邦股份,2022-04-19,,,,2022-04-19
1866,002489,浙江永强,2022-04-19,,,,2022-04-19
1867,002593,日上集团,2022-04-19,,,,2022-04-19
1868,002666,德联集团,2022-04-19,2022-04-13,,,2022-04-13
1869,002692,远程股份,2022-04-19,2022-03-29,,,2022-03-29
1870,002725,跃岭股份,2022-04-19,,,,2022-04-19
1871,002778,中晟高科,2022-04-19,,,,2022-04-19
1872,002790,瑞尔特,2022-04-19,,,,2022-04-19
1873,003020,立方制药,2022-04-19,,,,2022-04-19
1874,003021,兆威机电,2022-04-19,,,,2022-04-19
1875,003023,彩虹集团,2022-04-19,,,,2022-04-19
1876,003039,顺控发展,2022-04-19,,,,2022-04-19
1877,003043,华亚智能,2022-04-19,,,,2022-04-19
1878,300018,中元股份,2022-04-19,,,,2022-04-19
1879,300082,奥克股份,2022-04-19,2022-04-29,,,2022-04-29
1880,300100,双林股份,2022-04-19,,,,2022-04-19
1881,300101,振芯科技,2022-04-19,,,,2022-04-19
1882,300172,中电环保,2022-04-19,2022-04-25,,,2022-04-25
1883,300240,飞力达,2022-04-19,,,,2022-04-19
1884,300284,苏交科,2022-04-19,,,,2022-04-19
1885,300394,天孚通信,2022-04-19,,,,2022-04-19
1886,300435,中泰股份,2022-04-19,,,,2022-04-19
1887,300446,航天智造,2022-04-19,,,,2022-04-19
1888,300519,新光药业,2022-04-19,,,,2022-04-19
1889,300520,科大国创,2022-04-19,,,,2022-04-19
1890,300532,今天国际,2022-04-19,,,,2022-04-19
1891,300596,利安隆,2022-04-19,2022-02-28,,,2022-02-28
1892,300602,飞荣达,2022-04-19,,,,2022-04-19
1893,300634,彩讯股份,2022-04-19,2022-04-26,,,2022-04-26
1894,300665,飞鹿股份,2022-04-19,,,,2022-04-19
1895,300668,杰恩股份,2022-04-19,2022-04-25,,,2022-04-25
1896,300811,铂科新材,2022-04-19,,,,2022-04-19
1897,300826,测绘股份,2022-04-19,,,,2022-04-19
1898,300838,浙江力诺,2022-04-19,2022-03-31,,,2022-03-31
1899,300855,图南股份,2022-04-19,,,,2022-04-19
1900,300879,大叶股份,2022-04-19,,,,2022-04-19
1901,300892,品渥食品,2022-04-19,,,,2022-04-19
1902,300911,亿田智能,2022-04-19,,,,2022-04-19
1903,300927,江天化学,2022-04-19,,,,2022-04-19
1904,300930,屹通新材,2022-04-19,,,,2022-04-19
1905,300936,中英科技,2022-04-19,,,,2022-04-19
1906,301067,显盈科技,2022-04-19,,,,2022-04-19
1907,301128,强瑞技术,2022-04-19,,,,2022-04-19
1908,301138,华研精机,2022-04-19,,,,2022-04-19
1909,301190,善水科技,2022-04-19,,,,2022-04-19
1910,301201,诚达药业,2022-04-19,,,,2022-04-19
1911,301237,和顺科技,2022-04-19,,,,2022-04-19
1912,600048,保利发展,2022-04-19,,,,2022-04-19
1913,600057,厦门象屿,2022-04-19,,,,2022-04-19
1914,600110,诺德股份,2022-04-19,,,,2022-04-19
1915,600121,郑州煤电,2022-04-19,,,,2022-04-19
1916,600152,维科技术,2022-04-19,2022-04-26,,,2022-04-26
1917,600153,建发股份,2022-04-19,,,,2022-04-19
1918,600243,*ST海华,2022-04-19,2022-04-26,,,2022-04-26
1919,600262,北方股份,2022-04-19,,,,2022-04-19
1920,600326,西藏天路,2022-04-19,,,,2022-04-19
1921,600352,浙江龙盛,2022-04-19,,,,2022-04-19
1922,600371,万向德农,2022-04-19,,,,2022-04-19
1923,600389,江山股份,2022-04-19,,,,2022-04-19
1924,600398,海澜之家,2022-04-19,2022-04-28,,,2022-04-28
1925,600475,华光环能,2022-04-19,,,,2022-04-19
1926,600536,中国软件,2022-04-19,,,,2022-04-19
1927,600556,天下秀,2022-04-19,,,,2022-04-19
1928,600577,精达股份,2022-04-19,,,,2022-04-19
1929,600617,国新能源,2022-04-19,,,,2022-04-19
1930,600668,尖峰集团,2022-04-19,,,,2022-04-19
1931,600678,ST金顶,2022-04-19,,,,2022-04-19
1932,600732,爱旭股份,2022-04-19,2022-04-30,,,2022-04-30
1933,600737,中粮糖业,2022-04-19,,,,2022-04-19
1934,600802,福建水泥,2022-04-19,2022-04-26,2022-04-29,,2022-04-29
1935,600812,华北制药,2022-04-19,2022-04-28,,,2022-04-28
1936,600843,上工申贝,2022-04-19,2022-04-30,,,2022-04-30
1937,600851,海欣股份,2022-04-19,,,,2022-04-19
1938,600867,通化东宝,2022-04-19,,,,2022-04-19
1939,600968,海油发展,2022-04-19,,,,2022-04-19
1940,600982,宁波能源,2022-04-19,,,,2022-04-19
1941,601010,ST文峰,2022-04-19,2022-04-30,,,2022-04-30
1942,601137,博威合金,2022-04-19,,,,2022-04-19
1943,601579,会稽山,2022-04-19,,,,2022-04-19
1944,601616,广电电气,2022-04-19,,,,2022-04-19
1945,601789,宁波建工,2022-04-19,,,,2022-04-19
1946,601798,蓝科高新,2022-04-19,,,,2022-04-19
1947,603022,新通联,2022-04-19,2022-04-28,,,2022-04-28
1948,603023,威帝股份,2022-04-19,2022-04-23,,,2022-04-23
1949,603035,常熟汽饰,2022-04-19,,,,2022-04-19
1950,603071,物产环能,2022-04-19,,,,2022-04-19
1951,603102,百合股份,2022-04-19,,,,2022-04-19
1952,603150,万朗磁塑,2022-04-19,,,,2022-04-19
1953,603171,税友股份,2022-04-19,,,,2022-04-19
1954,603178,圣龙股份,2022-04-19,,,,2022-04-19
1955,603181,皇马科技,2022-04-19,,,,2022-04-19
1956,603189,*ST网达,2022-04-19,2022-04-30,,,2022-04-30
1957,603339,四方科技,2022-04-19,,,,2022-04-19
1958,603351,威尔药业,2022-04-19,,,,2022-04-19
1959,603366,日出东方,2022-04-19,2022-04-30,,,2022-04-30
1960,603429,*ST集友,2022-04-19,,,,2022-04-19
1961,603690,至纯科技,2022-04-19,2022-04-30,,,2022-04-30
1962,603726,朗迪集团,2022-04-19,,,,2022-04-19
1963,603788,宁波高发,2022-04-19,,,,2022-04-19
1964,603970,中农立华,2022-04-19,,,,2022-04-19
1965,605138,盛泰集团,2022-04-19,,,,2022-04-19
1966,605337,李子园,2022-04-19,,,,2022-04-19
1967,605589,圣泉集团,2022-04-19,,,,2022-04-19
1968,688058,宝兰德,2022-04-19,2022-04-29,,,2022-04-29
1969,688090,瑞松科技,2022-04-19,,,,2022-04-19
1970,688188,柏楚电子,2022-04-19,2022-04-15,,,2022-04-15
1971,688216,气派科技,2022-04-19,,,,2022-04-19
1972,688233,神工股份,2022-04-19,,,,2022-04-19
1973,688286,敏芯股份,2022-04-19,,,,2022-04-19
1974,688289,圣湘生物,2022-04-19,,,,2022-04-19
1975,688312,燕麦科技,2022-04-19,,,,2022-04-19
1976,688318,财富趋势,2022-04-19,,,,2022-04-19
1977,688358,祥生医疗,2022-04-19,,,,2022-04-19
1978,688518,联赢激光,2022-04-19,,,,2022-04-19
1979,688526,科前生物,2022-04-19,,,,2022-04-19
1980,688619,罗普特,2022-04-19,,,,2022-04-19
1981,688772,珠海冠宇,2022-04-19,,,,2022-04-19
1982,000030,富奥股份,2022-04-20,,,,2022-04-20
1983,000411,英特集团,2022-04-20,,,,2022-04-20
1984,000630,铜陵有色,2022-04-20,,,,2022-04-20
1985,000711,ST京蓝,2022-04-20,2022-04-22,,,2022-04-28
1986,000713,国投丰乐,2022-04-20,,,,2022-04-20
1987,000718,苏宁环球,2022-04-20,2022-04-28,,,2022-04-28
1988,000737,北方铜业,2022-04-20,2022-04-21,,,2022-04-21
1989,000779,甘咨询,2022-04-20,,,,2022-04-20
1990,000937,冀中能源,2022-04-20,2022-04-29,,,2022-04-29
1991,000990,诚志股份,2022-04-20,,,,2022-04-20
1992,002017,东信和平,2022-04-20,,,,2022-04-20
1993,002103,广博股份,2022-04-20,,,,2022-04-20
1994,002125,湘潭电化,2022-04-20,,,,2022-04-20
1995,002178,延华智能,2022-04-20,2022-04-30,,,2022-04-30
1996,002206,海利得,2022-04-20,,,,2022-04-20
1997,002208,合肥城建,2022-04-20,,,,2022-04-20
1998,002225,濮耐股份,2022-04-20,,,,2022-04-20
1999,002284,亚太股份,2022-04-20,,,,2022-04-20
2000,002293,罗莱生活,2022-04-20,,,,2022-04-20
2001,002307,北新路桥,2022-04-20,,,,2022-04-20
2002,002376,新北洋,2022-04-20,,,,2022-04-20
2003,002384,东山精密,2022-04-20,,,,2022-04-20
2004,002434,万里扬,2022-04-20,,,,2022-04-20
2005,002441,众业达,2022-04-20,,,,2022-04-20
2006,002476,宝莫股份,2022-04-20,,,,2022-04-20
2007,002481,双塔食品,2022-04-20,,,,2022-04-20
2008,002508,老板电器,2022-04-20,,,,2022-04-20
2009,002522,浙江众成,2022-04-20,,,,2022-04-20
2010,002538,ST司特,2022-04-20,,,,2022-04-20
2011,002566,益盛药业,2022-04-20,,,,2022-04-20
2012,002588,史丹利,2022-04-20,,,,2022-04-20
2013,002631,德尔未来,2022-04-20,,,,2022-04-20
2014,002637,赞宇科技,2022-04-20,,,,2022-04-20
2015,002691,*ST冀凯,2022-04-20,,,,2022-04-20
2016,002734,利民股份,2022-04-20,,,,2022-04-20
2017,002783,凯龙股份,2022-04-20,2022-04-27,,,2022-04-27
2018,002785,万里石,2022-04-20,,,,2022-04-20
2019,002811,郑中设计,2022-04-20,,,,2022-04-20
2020,002841,视源股份,2022-04-20,,,,2022-04-20
2021,002884,凌霄泵业,2022-04-20,,,,2022-04-20
2022,002907,华森制药,2022-04-20,,,,2022-04-20
2023,002923,润都股份,2022-04-20,,,,2022-04-20
2024,002983,芯瑞达,2022-04-20,,,,2022-04-20
2025,002993,奥海科技,2022-04-20,,,,2022-04-20
2026,003001,中岩大地,2022-04-20,,,,2022-04-20
2027,003017,大洋生物,2022-04-20,,,,2022-04-20
