序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
1850,300381,溢多利,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:约11,918.39万元至13,053.48万元,同比上年增长:5%至15%。",124859350.0,10.0,"1、报告期内,公司没有发生商誉减值损失,资产减值损失较上年同期相比大幅下降;2、报告期内,公司饲用酶板块加大市场推广力度,推动新产品销售,营业收入取得较大增幅,同时老产品成本有所下降,盈利增长;3、报告期内,公司2018年底收购的长沙世唯科技有限公司业绩并入上市公司合并报表;4、报告期内,公司合理使用资金,提升资金使用效率,财务费用减少。报告期内,非经常性损益对归属于上市公司股东的净利润贡献金额预计为3,100万元。",略增,113508500.0,2020-01-21
1851,300370,安控科技,归属于上市公司股东的净利润,预计2019年1-12月归属于上市公司股东的净利润盈利:200万元至700万元。,4500000.0,100.815,"报告期内,公司积极抓住市场环境改善、油气行业持续复苏的历史机遇,充分发挥公司多年来在油气田行业的业务优势,加大高附加值项目的投入力度,同时加强经营管理和成本费用控制,有效降低期间费用。公司预计报告期内非经常性损益对净利润的影响额约为4,460万元,上年同期为4,124.64万元。",扭亏,-550934400.0,2020-01-21
1852,300358,楚天科技,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:4,544.64万元至5,370.94万元,同比上年增长:10%至30%。",49577900.0,20.0,"1、报告期内,公司继续向提供医药装备整体解决方案、制药整厂项目工程总承包(EPC)和医药智慧工厂深耕,在手订单充足,较上年末增长20%以上,营业收入较上年同期稳步增长,增长率约为18%。2、根据中国证监会《会计监管风险提示第8号——商誉减值》相关要求,公司已委托北京亚超资产评估有限公司对前期收购楚天华通的商誉进行了初步减值测试,预计计提商誉减值准备约3600万元,具体以最终评估审计为准。3、2019年度预计非经常性损益对净利润的影响金额约为2900万元。",略增,41314900.0,2020-01-21
1853,300358,楚天科技,营业收入,预计2019年1-12月营业收入同比上年增长:约18%。,,18.0,"1、报告期内,公司继续向提供医药装备整体解决方案、制药整厂项目工程总承包(EPC)和医药智慧工厂深耕,在手订单充足,较上年末增长20%以上,营业收入较上年同期稳步增长,增长率约为18%。2、根据中国证监会《会计监管风险提示第8号——商誉减值》相关要求,公司已委托北京亚超资产评估有限公司对前期收购楚天华通的商誉进行了初步减值测试,预计计提商誉减值准备约3600万元,具体以最终评估审计为准。3、2019年度预计非经常性损益对净利润的影响金额约为2900万元。",略增,1631790560.65,2020-01-21
1854,300357,我武生物,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:27,946.09万元至32,603.77万元,同比上年增长:20%至40%。",302749300.0,30.0,"1、公司积极开拓市场,各项业务进展顺利,营业收入持续较快增长;2、公司提升管理效率,优化成本费用。公司预计2019年度非经常性损益对归属于公司净利润的影响金额约为413万元;上年同期的影响金额为802万元。",略增,232884100.0,2020-01-21
1855,300346,南大光电,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:4,900万元至5,600万元,同比上年变动:-4.38%至9.28%。",52500000.0,2.45,"报告期内,公司业绩较上年基本持平主要有以下几个方面的原因:1、报告期内,因山东飞源气体有限公司纳入合并报表核算、特气产品销售稳定增长、技术创新和产业升级加快,公司主营业务收入有较大幅度增长;2、报告期内,LED行业持续下滑,竞争加剧,价格下降超预期,该行业的公司主要产品销售价格较去年同期下降,造成毛利下降;3、报告期内,IC行业面临调整,飞源气体业务顺利推进,生产稳定,市场较好;特气销售稳定增长但整体未达预期,未能弥补LED行业下滑所导致的利润减少;4、报告期内,为提升公司后续的发展能力,公司加大了对193nm光刻胶和前驱体的研发投入力度,公司研发费用投入比去年同期大幅增加。",续盈,51242300.0,2020-01-21
1856,300345,华民股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:4,800万元至5,300万元。",50500000.0,117.71,"报告期公司经营业绩与2018年同期相比扭亏为盈,主要原因是:1、报告期内公司通过收回预付投资款和货款,减少坏账准备的计提;2、报告期内收到政府补助约2,106.00万元,确认为当期损益;3、报告期内公司加强内部管理,成本和期间费用有所降低。",扭亏,-285170800.0,2020-01-21
1857,300344,立方退,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:1,265万元至1,765万元,同比上年下降:48.99%至63.44%。",15150000.0,-56.215,"1.上期处置子公司恒元建筑板业有限公司股权等确认投资收益1,107.75万元,本报告期无投资收益,导致投资收益与上年同期相比下降;2.报告期内,受经济形势和贸易环境等的影响,公司软件销售业务业绩与上年同期相比有所下降;3.2019年公司预计非经常性损益对公司净利润的影响约为96万元。",预减,34598800.0,2020-01-21
1858,300340,科恒股份,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:2,500万元至4,000万元,同比上年下降:25.22%至53.26%。",32500000.0,-39.24,"报告期内,预计业绩同向下降的原因为:公司主要产品锂离子电池正极材料受前期原材料价格大幅下降的影响,平均售价较上年同期大幅下降,导致公司本期营业收入大幅下降。预计2019年1-12月非经常性损益对净利润的影响金额约为2000万元。",预减,53489200.0,2020-01-21
1859,300324,旋极信息,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:23,349.73万元至30,352.15万元,同比上年增长:445.33%至608.87%。",268509400.0,527.1,"公司预计2019年年度经营业绩较上年同期增长,主要原因是:1、由于公司2018年计提商誉减值准备32,109.33万元,导致2018年归属于上市公司股东的净利润减少;2、2019年公司对2018年年报问询问题进行了充分的澄清及整改,经营环境持续改善,整体业务保持稳定。",预增,42817700.0,2020-01-21
1860,300324,旋极信息,非经常性损益,"预计2019年1-12月非经常性损益:约1,400万元。",14000000.0,-1.89,"公司预计2019年年度经营业绩较上年同期增长,主要原因是:1、由于公司2018年计提商誉减值准备32,109.33万元,导致2018年归属于上市公司股东的净利润减少;2、2019年公司对2018年年报问询问题进行了充分的澄清及整改,经营环境持续改善,整体业务保持稳定。",不确定,14269978.74,2020-01-21
1861,300316,晶盛机电,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:58,215.11万元至69,858.13万元,同比上年增长:0%至20%。",640366200.0,10.0,"(1)2019年光伏行业逐步回暖,单晶硅片市场需求较好,行业龙头硅片厂商启动新一轮扩产,公司抓住市场发展机遇,积极推动设备订单落地和执行,2019年新签已公告的光伏设备订单超过32亿元。报告期内设备验收情况较好,推动公司业绩保持增长。(2)报告期内,公司进一步加大半导体设备、辅材耗材的市场开拓及新产品研发力度,强化蓝宝石材料技术领先和成本控制优势,推动稳步发展。(3)预计2019年度非经常性损益对净利润的影响金额约为2,300万元~2,800万元。",略增,582151100.0,2020-01-21
1862,300310,宜通世纪,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:3,000万元至3,500万元。",32500000.0,101.65,"1、公司2019年度预计业绩已考虑商誉减值准备的影响,计提商誉减值准备对2019年度业绩的影响将远小于2018年度,这是公司2019年度扭亏为盈的主要原因。2、报告期内,公司加大应收账款催收力度,销售回款情况改善明显,2019年经营性现金净流量较去年同期大幅增长。报告期内,预计非经常性损益对公司净利润的影响金额约为1,000万元。",扭亏,-1969452700.0,2020-01-21
1863,300302,同有科技,归属于上市公司股东的净利润,"预计2019年1-12月归属于上市公司股东的净利润盈利:1,010.97万元至1,415.36万元,同比上年下降:30%至50%。",12131650.0,-40.0,"报告期内,公司面向自主可控、闪存领域持续发力,内生外延,全面布局从系统到部件再到芯片的自主可控存储垂直产业链。公司设立武汉研发中心,与北京研发中心形成联动,共同促进产品升级迭代,打造新型产品矩阵。2019年,公司存储产品入围特殊行业关键软硬件自主可控产品名录,通过信创领域产品测试、国家电网入围测试,在“8+2”行业国产替代市场拓展已初见成效。同时,公司与CPU、操作系统和数据库等厂商建立自主可控合作阵营,同天津飞腾、麒麟、龙芯等50余家本公司及董事会全体成员保证信息披露的内容真实、准确、完整,没有虚假记载、误导性陈述或重大遗漏。国产主流厂商完成兼容互认证,实现了产业链不同层面的互联互通。此外,公司围绕战略转型进行管理变革与制度创新,在研发、产品、生产等方面取得阶段性成果,有效提升了公司管理及运营效率。报告期内,国产信息化替代政策持续推进,公司在自主可控领域重点布局,规模化放量尚需根据政策实施进度进一步体现。公司聚焦产品研发创新、销售模式调整、产业链协同等重点环节,持续加大研发、业务、管理等各环节投入,研发投入金额达营业收入总额的13.57%,较去年增长超过50%。此外,报告期内公司财务费用同比增加,政府补助同比下降。综合上述原因,公司2019年度业绩较上年同期相比下降。公司全资收购的子公司鸿秦科技各项业务快速发展,业绩增长符合预期。随着信息产业国产化政策不断推进,军民融合战略逐渐深入,公司将紧跟国产替代进程,内生外延发展并重,持续推进以自主可控、闪存为重点的战略布局,促进产业链上下游资源整合与协同,加速战略实施效果显现。",略减,20219400.0,2020-01-21
