序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
2650,600543,*ST莫高,2020-04-25,,,,2020-04-25
2651,600559,老白干酒,2020-04-25,,,,2020-04-25
2652,600566,济川药业,2020-04-25,2020-03-13,,,2020-03-13
2653,600569,安阳钢铁,2020-04-25,,,,2020-04-25
2654,600573,惠泉啤酒,2020-04-25,,,,2020-04-25
2655,600586,金晶科技,2020-04-25,,,,2020-04-25
2656,600589,大位科技,2020-04-25,2020-04-29,2020-04-30,,2020-06-23
2657,600592,龙溪股份,2020-04-25,2020-04-30,,,2020-04-30
2658,600593,大连圣亚,2020-04-25,,,,2020-04-25
2659,600624,ST复华,2020-04-25,,,,2020-04-25
2660,600636,*ST国化,2020-04-25,,,,2020-04-25
2661,600640,国脉文化,2020-04-25,2020-04-30,,,2020-04-30
2662,600661,昂立教育,2020-04-25,2020-04-30,,,2020-04-30
2663,600679,上海凤凰,2020-04-25,2020-04-29,,,2020-04-29
2664,600702,舍得酒业,2020-04-25,,,,2020-04-25
2665,600726,华电能源,2020-04-25,,,,2020-04-25
2666,600743,华远控股,2020-04-25,,,,2020-04-25
2667,600779,水井坊,2020-04-25,,,,2020-04-25
2668,600787,中储股份,2020-04-25,2020-04-15,,,2020-04-15
2669,600791,京能置业,2020-04-25,,,,2020-04-25
2670,600797,浙大网新,2020-04-25,2020-04-30,,,2020-04-30
2671,600859,王府井,2020-04-25,,,,2020-04-25
2672,600869,远东股份,2020-04-25,2020-04-30,,,2020-04-30
2673,600977,中国电影,2020-04-25,,,,2020-04-25
2674,600986,浙文互联,2020-04-25,,,,2020-04-25
2675,601058,赛轮轮胎,2020-04-25,2020-04-30,,,2020-04-30
2676,601099,太平洋,2020-04-25,2020-04-30,,,2020-04-30
2677,601108,财通证券,2020-04-25,,,,2020-04-25
2678,601113,华鼎股份,2020-04-25,2020-04-30,,,2020-04-30
2679,601222,林洋能源,2020-04-25,,,,2020-04-25
2680,601229,上海银行,2020-04-25,,,,2020-04-25
2681,601377,兴业证券,2020-04-25,,,,2020-04-25
2682,601595,上海电影,2020-04-25,,,,2020-04-25
2683,601599,浙文影业,2020-04-25,2020-04-28,,,2020-04-28
2684,601999,出版传媒,2020-04-25,,,,2020-04-25
2685,603020,爱普股份,2020-04-25,,,,2020-04-25
2686,603033,三维股份,2020-04-25,2020-04-30,,,2020-04-30
2687,603085,天成自控,2020-04-25,2020-06-29,,,2020-06-29
2688,603100,川仪股份,2020-04-25,2020-04-30,,,2020-04-30
2689,603165,荣晟环保,2020-04-25,2020-04-04,2020-04-07,,2020-04-07
2690,603168,莎普爱思,2020-04-25,,,,2020-04-25
2691,603203,快克智能,2020-04-25,,,,2020-04-25
2692,603223,恒通股份,2020-04-25,,,,2020-04-25
2693,603266,天龙股份,2020-04-25,2020-04-29,,,2020-04-29
2694,603277,银都股份,2020-04-25,,,,2020-04-25
2695,603377,ST东时,2020-04-25,,,,2020-04-25
2696,603506,南都物业,2020-04-25,2020-04-30,,,2020-04-30
2697,603515,欧普照明,2020-04-25,,,,2020-04-25
2698,603559,ST通脉,2020-04-25,,,,2020-04-25
2699,603567,珍宝岛,2020-04-25,2020-04-30,,,2020-04-30
2700,603717,天域生物,2020-04-25,,,,2020-04-25
2701,603721,*ST天择,2020-04-25,,,,2020-04-25
2702,603722,阿科力,2020-04-25,,,,2020-04-25
2703,603787,新日股份,2020-04-25,,,,2020-04-25
2704,603829,洛凯股份,2020-04-25,,,,2020-04-25
2705,603900,莱绅通灵,2020-04-25,,,,2020-04-25
2706,603909,建发合诚,2020-04-25,,,,2020-04-25
2707,603928,兴业股份,2020-04-25,,,,2020-04-25
2708,603966,法兰泰克,2020-04-25,,,,2020-04-25
2709,603988,中电电机,2020-04-25,,,,2020-04-25
2710,603990,麦迪科技,2020-04-25,,,,2020-04-25
2711,603999,读者传媒,2020-04-25,,,,2020-04-25
2712,688008,澜起科技,2020-04-25,,,,2020-04-25
2713,688022,ST瀚川,2020-04-25,,,,2020-04-25
2714,688037,芯源微,2020-04-25,,,,2020-04-25
2715,688090,瑞松科技,2020-04-25,,,,2020-04-25
2716,688200,华峰测控,2020-04-25,,,,2020-04-25
2717,688310,迈得医疗,2020-04-25,,,,2020-04-25
2718,000422,湖北宜化,2020-04-27,2020-04-29,,,2020-04-29
2719,000504,*ST生物,2020-04-27,,,,2020-04-27
2720,000506,招金黄金,2020-04-27,2020-04-30,,,2020-04-30
2721,000558,天府文旅,2020-04-27,,,,2020-04-27
2722,000567,海德股份,2020-04-27,,,,2020-04-27
2723,000596,古井贡酒,2020-04-27,,,,2020-04-27
2724,000603,盛达资源,2020-04-27,2020-03-17,,,2020-03-17
2725,000638,*ST万方,2020-04-27,2020-06-17,2020-06-29,,2020-06-29
2726,000657,中钨高新,2020-04-27,,,,2020-04-27
2727,000700,模塑科技,2020-04-27,,,,2020-04-27
2728,000733,振华科技,2020-04-27,2020-04-18,,,2020-04-18
2729,000785,居然智家,2020-04-27,2020-04-30,,,2020-04-30
2730,000807,云铝股份,2020-04-27,2020-03-24,,,2020-03-24
2731,000913,钱江摩托,2020-04-27,,,,2020-04-27
2732,000966,长源电力,2020-04-27,2020-04-14,2020-04-30,,2020-04-30
2733,002064,华峰化学,2020-04-27,,,,2020-04-27
2734,002086,东方海洋,2020-04-27,2020-04-29,2020-06-20,2020-06-30,2020-06-30
2735,002123,梦网科技,2020-04-27,2020-04-30,,,2020-04-30
2736,002150,正泰电源,2020-04-27,,,,2020-04-27
2737,002195,岩山科技,2020-04-27,2020-04-30,,,2020-04-30
2738,002207,*ST准油,2020-04-27,,,,2020-04-27
2739,002240,盛新锂能,2020-04-27,2020-04-30,,,2020-04-30
2740,002247,聚力文化,2020-04-27,2020-04-30,,,2020-04-30
2741,002272,川润股份,2020-04-27,,,,2020-04-27
2742,002313,日海智能,2020-04-27,2020-04-30,,,2020-04-30
2743,002358,森源电气,2020-04-27,2020-04-29,,,2020-04-29
2744,002392,北京利尔,2020-04-27,,,,2020-04-27
2745,002431,ST棕榈,2020-04-27,2020-04-30,,,2020-04-30
2746,002440,闰土股份,2020-04-27,,,,2020-04-27
2747,002501,*ST利源,2020-04-27,2020-04-30,2020-06-30,2020-06-24,2020-06-24
2748,002529,*ST海源,2020-04-27,2020-04-30,,,2020-04-30
2749,002563,森马服饰,2020-04-27,,,,2020-04-27
2750,002567,唐人神,2020-04-27,,,,2020-04-27
2751,002615,哈尔斯,2020-04-27,2020-04-28,,,2020-04-28
2752,002659,凯文教育,2020-04-27,,,,2020-04-27
2753,002663,普邦股份,2020-04-27,2020-06-15,,,2020-06-15
2754,002681,奋达科技,2020-04-27,2020-04-30,,,2020-04-30
2755,002707,众信旅游,2020-04-27,2020-04-30,,,2020-04-30
2756,002718,友邦吊顶,2020-04-27,,,,2020-04-27
2757,002779,中坚科技,2020-04-27,,,,2020-04-27
2758,002828,贝肯能源,2020-04-27,,,,2020-04-27
2759,002831,裕同科技,2020-04-27,,,,2020-04-27
2760,002852,道道全,2020-04-27,,,,2020-04-27
2761,002853,皮阿诺,2020-04-27,2020-04-03,,,2020-04-03
2762,002868,*ST绿康,2020-04-27,,,,2020-04-27
2763,002876,三利谱,2020-04-27,2020-03-31,,,2020-03-31
2764,002877,智能自控,2020-04-27,,,,2020-04-27
2765,002907,华森制药,2020-04-27,,,,2020-04-27
2766,002941,新疆交建,2020-04-27,,,,2020-04-27
2767,002943,宇晶股份,2020-04-27,,,,2020-04-27
2768,002952,亚世光电,2020-04-27,,,,2020-04-27
2769,002958,青农商行,2020-04-27,,,,2020-04-27
2770,002963,豪尔赛,2020-04-27,,,,2020-04-27
2771,300022,吉峰科技,2020-04-27,2020-04-29,,,2020-04-29
2772,300025,华星创业,2020-04-27,,,,2020-04-27
2773,300043,星辉娱乐,2020-04-27,,,,2020-04-27
2774,300083,创世纪,2020-04-27,2020-04-28,,,2020-04-28
2775,300109,新开源,2020-04-27,2020-04-30,,,2020-04-30
2776,300132,青松股份,2020-04-27,,,,2020-04-27
2777,300133,华策影视,2020-04-27,,,,2020-04-27
2778,300155,安居宝,2020-04-27,,,,2020-04-27
2779,300166,东方国信,2020-04-27,2020-04-29,,,2020-04-29
2780,300173,ST福能,2020-04-27,2020-04-29,,,2020-04-29
2781,300181,佐力药业,2020-04-27,,,,2020-04-27
2782,300203,聚光科技,2020-04-27,2020-04-29,,,2020-04-29
2783,300219,鸿利智汇,2020-04-27,,,,2020-04-27
2784,300225,*ST金泰,2020-04-27,,,,2020-04-27
2785,300270,中威电子,2020-04-27,,,,2020-04-27
2786,300274,阳光电源,2020-04-27,2020-04-25,,,2020-04-25
2787,300279,和晶科技,2020-04-27,2020-04-28,,,2020-04-28
2788,300293,蓝英装备,2020-04-27,,,,2020-04-27
2789,300359,全通教育,2020-04-27,2020-04-29,,,2020-04-29
2790,300364,中文在线,2020-04-27,,,,2020-04-27
2791,300366,ST创意,2020-04-27,2020-04-29,,,2020-04-29
2792,300370,安控科技,2020-04-27,2020-04-30,2020-05-29,,2020-05-29
2793,300393,中来股份,2020-04-27,,,,2020-04-27
2794,300411,金盾股份,2020-04-27,2020-04-29,,,2020-04-29
2795,300417,南华仪器,2020-04-27,,,,2020-04-27
2796,300418,昆仑万维,2020-04-27,,,,2020-04-27
2797,300422,博世科,2020-04-27,2020-04-29,,,2020-04-29
2798,300426,华智数媒,2020-04-27,2020-04-29,,,2020-04-29
2799,300432,富临精工,2020-04-27,2020-04-25,,,2020-04-25
2800,300435,中泰股份,2020-04-27,,,,2020-04-27
2801,300440,运达科技,2020-04-27,2020-04-25,,,2020-04-25
2802,300446,航天智造,2020-04-27,,,,2020-04-27
2803,300459,汤姆猫,2020-04-27,2020-04-30,,,2020-04-30
2804,300461,田中精机,2020-04-27,2020-04-29,,,2020-04-29
2805,300462,ST华铭,2020-04-27,,,,2020-04-27
2806,300494,盛天网络,2020-04-27,2020-05-22,,,2020-05-22
2807,300506,ST名家汇,2020-04-27,,,,2020-04-27
2808,300525,博思软件,2020-04-27,,,,2020-04-27
2809,300537,广信材料,2020-04-27,,,,2020-04-27
2810,300539,横河精密,2020-04-27,,,,2020-04-27
2811,300550,和仁科技,2020-04-27,,,,2020-04-27
2812,300555,ST路通,2020-04-27,,,,2020-04-27
2813,300567,精测电子,2020-04-27,2020-04-30,,,2020-04-30
2814,300569,天能重工,2020-04-27,,,,2020-04-27
2815,300586,美联新材,2020-04-27,,,,2020-04-27
2816,300587,天铁科技,2020-04-27,2020-04-24,,,2020-04-24
2817,300602,飞荣达,2020-04-27,2020-04-28,,,2020-04-28
2818,300603,立昂技术,2020-04-27,2020-04-29,,,2020-04-29
2819,300613,富瀚微,2020-04-27,,,,2020-04-27
2820,300626,华瑞股份,2020-04-27,,,,2020-04-27
2821,300641,正丹股份,2020-04-27,,,,2020-04-27
2822,300649,杭州园林,2020-04-27,,,,2020-04-27
2823,300651,金陵体育,2020-04-27,,,,2020-04-27
2824,300660,江苏雷利,2020-04-27,,,,2020-04-27
2825,300664,鹏鹞环保,2020-04-27,,,,2020-04-27
2826,300672,国科微,2020-04-27,2020-04-21,,,2020-04-21
2827,300677,英科医疗,2020-04-27,,,,2020-04-27
2828,300696,爱乐达,2020-04-27,,,,2020-04-27
2829,300698,万马科技,2020-04-27,2020-05-20,,,2020-05-20
2830,300710,万隆光电,2020-04-27,2020-04-29,,,2020-04-29
2831,300716,*ST泉为,2020-04-27,,,,2020-04-27
2832,300762,上海瀚讯,2020-04-27,,,,2020-04-27
2833,300783,三只松鼠,2020-04-27,2020-04-29,,,2020-04-29
2834,300789,唐源电气,2020-04-27,,,,2020-04-27
2835,300792,壹网壹创,2020-04-27,2020-04-25,,,2020-04-25
2836,300803,指南针,2020-04-27,2020-04-29,,,2020-04-29
2837,300808,久量股份,2020-04-27,2020-04-24,,,2020-04-24
2838,300810,中科海讯,2020-04-27,,,,2020-04-27
2839,300819,聚杰微纤,2020-04-27,,,,2020-04-27
2840,600180,*ST瑞茂,2020-04-27,2020-04-30,,,2020-04-30
2841,600238,*ST椰岛,2020-04-27,2020-04-28,,,2020-04-28
2842,600533,栖霞建设,2020-04-27,,,,2020-04-27
2843,600884,杉杉股份,2020-04-27,,,,2020-04-27
2844,600981,苏豪汇鸿,2020-04-27,,,,2020-04-27
2845,601929,吉视传媒,2020-04-27,,,,2020-04-27
2846,603195,公牛集团,2020-04-27,,,,2020-04-27
2847,603527,众源新材,2020-04-27,,,,2020-04-27
2848,603590,康辰药业,2020-04-27,,,,2020-04-27
2849,603611,诺力股份,2020-04-27,2020-04-30,,,2020-04-30
2850,603680,今创集团,2020-04-27,,,,2020-04-27
2851,603755,日辰股份,2020-04-27,2020-04-28,,,2020-04-28
2852,603810,丰山集团,2020-04-27,,,,2020-04-27
2853,688039,当虹科技,2020-04-27,,,,2020-04-27
2854,000017,深中华A,2020-04-28,,,,2020-04-28
2855,000019,深粮控股,2020-04-28,,,,2020-04-28
2856,000056,*ST皇庭,2020-04-28,,,,2020-04-28
2857,000061,农产品,2020-04-28,2020-04-29,,,2020-04-29
2858,000078,ST海王,2020-04-28,,,,2020-04-28
2859,000408,藏格矿业,2020-04-28,2020-04-30,,,2020-04-30
2860,000519,中兵红箭,2020-04-28,,,,2020-04-28
2861,000525,红太阳,2020-04-28,2020-06-23,2020-06-30,,2020-06-30
2862,000545,金浦钛业,2020-04-28,2020-05-20,,,2020-05-20
2863,000563,陕国投A,2020-04-28,,,,2020-04-28
2864,000595,*ST宝实,2020-04-28,,,,2020-04-28
2865,000607,华媒控股,2020-04-28,,,,2020-04-28
2866,000659,珠海中富,2020-04-28,,,,2020-04-28
2867,000676,智度股份,2020-04-28,,,,2020-04-28
2868,000678,襄阳轴承,2020-04-28,2020-04-29,,,2020-04-29
2869,000683,博源化工,2020-04-28,,,,2020-04-28
2870,000691,*ST亚太,2020-04-28,,,,2020-04-28
2871,000716,黑芝麻,2020-04-28,2020-04-30,,,2020-04-30
2872,000729,燕京啤酒,2020-04-28,,,,2020-04-28
2873,000816,智慧农业,2020-04-28,,,,2020-04-28
2874,000858,五粮液,2020-04-28,,,,2020-04-28
2875,000869,张裕A,2020-04-28,2020-04-24,,,2020-04-24
2876,000889,中嘉博创,2020-04-28,,,,2020-04-28
2877,000923,河钢资源,2020-04-28,2020-06-24,,,2020-06-24
2878,000930,中粮科技,2020-04-28,,,,2020-04-28
2879,002001,新和成,2020-04-28,,,,2020-04-28
2880,002021,中捷资源,2020-04-28,,,,2020-04-28
2881,002026,山东威达,2020-04-28,,,,2020-04-28
2882,002027,分众传媒,2020-04-28,,,,2020-04-28
2883,002036,联创电子,2020-04-28,,,,2020-04-28
2884,002061,浙江交科,2020-04-28,,,,2020-04-28
2885,002063,远光软件,2020-04-28,,,,2020-04-28
2886,002083,孚日股份,2020-04-28,2020-04-30,2020-05-23,2020-06-30,2020-06-30
2887,002104,恒宝股份,2020-04-28,,,,2020-04-28
2888,002116,中国海诚,2020-04-28,,,,2020-04-28
2889,002131,利欧股份,2020-04-28,,,,2020-04-28
2890,002137,实益达,2020-04-28,,,,2020-04-28
2891,002161,远望谷,2020-04-28,,,,2020-04-28
2892,002164,宁波东力,2020-04-28,,,,2020-04-28
2893,002185,华天科技,2020-04-28,,,,2020-04-28
2894,002196,方正电机,2020-04-28,,,,2020-04-28
2895,002209,达意隆,2020-04-28,,,,2020-04-28
2896,002239,奥特佳,2020-04-28,2020-04-17,,,2020-04-17
2897,002255,海陆重工,2020-04-28,,,,2020-04-28
2898,002275,桂林三金,2020-04-28,,,,2020-04-28
2899,002276,万马股份,2020-04-28,,,,2020-04-28
2900,002295,精艺股份,2020-04-28,,,,2020-04-28
2901,002316,亚联发展,2020-04-28,2020-04-30,,,2020-04-30
2902,002317,众生药业,2020-04-28,,,,2020-04-28
2903,002321,华英农业,2020-04-28,2020-05-30,,,2020-05-30
2904,002323,*ST雅博,2020-04-28,2020-04-30,,,2020-04-30
2905,002329,皇氏集团,2020-04-28,2020-04-15,,,2020-04-15
2906,002363,隆基机械,2020-04-28,,,,2020-04-28
2907,002378,章源钨业,2020-04-28,,,,2020-04-28
2908,002383,合众思壮,2020-04-28,2020-04-30,2020-05-29,,2020-05-29
2909,002388,新亚制程,2020-04-28,,,,2020-04-28
2910,002405,四维图新,2020-04-28,,,,2020-04-28
2911,002409,雅克科技,2020-04-28,,,,2020-04-28
2912,002412,汉森制药,2020-04-28,,,,2020-04-28
2913,002422,科伦药业,2020-04-28,,,,2020-04-28
2914,002437,誉衡药业,2020-04-28,,,,2020-04-28
2915,002446,盛路通信,2020-04-28,2020-04-30,,,2020-04-30
2916,002448,中原内配,2020-04-28,,,,2020-04-28
2917,002455,百川股份,2020-04-28,,,,2020-04-28
2918,002487,大金重工,2020-04-28,,,,2020-04-28
2919,002488,金固股份,2020-04-28,2020-04-30,,,2020-04-30
2920,002491,通鼎互联,2020-04-28,,,,2020-04-28
2921,002500,山西证券,2020-04-28,,,,2020-04-28
2922,002508,老板电器,2020-04-28,,,,2020-04-28
2923,002522,浙江众成,2020-04-28,,,,2020-04-28
2924,002539,云图控股,2020-04-28,,,,2020-04-28
2925,002540,亚太科技,2020-04-28,,,,2020-04-28
2926,002565,顺灏股份,2020-04-28,,,,2020-04-28
2927,002570,贝因美,2020-04-28,,,,2020-04-28
2928,002580,圣阳股份,2020-04-28,,,,2020-04-28
2929,002585,双星新材,2020-04-28,,,,2020-04-28
2930,002587,奥拓电子,2020-04-28,,,,2020-04-28
2931,002603,以岭药业,2020-04-28,,,,2020-04-28
2932,002605,姚记科技,2020-04-28,,,,2020-04-28
2933,002606,大连电瓷,2020-04-28,,,,2020-04-28
2934,002611,东方精工,2020-04-28,,,,2020-04-28
2935,002613,北玻股份,2020-04-28,,,,2020-04-28
2936,002614,奥佳华,2020-04-28,,,,2020-04-28
2937,002617,露笑科技,2020-04-28,,,,2020-04-28
2938,002633,申科股份,2020-04-28,,,,2020-04-28
2939,002640,跨境通,2020-04-28,2020-04-30,,,2020-04-30
2940,002641,公元股份,2020-04-28,,,,2020-04-28
2941,002646,天佑德酒,2020-04-28,,,,2020-04-28
2942,002647,仁东控股,2020-04-28,,,,2020-04-28
2943,002651,利君股份,2020-04-28,,,,2020-04-28
2944,002667,*ST威领,2020-04-28,,,,2020-04-28
2945,002676,顺威股份,2020-04-28,,,,2020-04-28
2946,002685,华东重机,2020-04-28,,,,2020-04-28
2947,002696,百洋股份,2020-04-28,,,,2020-04-28
2948,002705,新宝股份,2020-04-28,,,,2020-04-28
2949,002708,光洋股份,2020-04-28,,,,2020-04-28
2950,002730,电光科技,2020-04-28,,,,2020-04-28
2951,002731,ST萃华,2020-04-28,,,,2020-04-28
2952,002733,雄韬股份,2020-04-28,,,,2020-04-28
2953,002747,埃斯顿,2020-04-28,,,,2020-04-28
2954,002760,凤形股份,2020-04-28,,,,2020-04-28
2955,002761,浙江建投,2020-04-28,2020-04-30,,,2020-04-30
2956,002765,蓝黛科技,2020-04-28,,,,2020-04-28
2957,002785,万里石,2020-04-28,,,,2020-04-28
2958,002793,罗欣药业,2020-04-28,,,,2020-04-28
2959,002796,世嘉科技,2020-04-28,,,,2020-04-28
2960,002806,华锋股份,2020-04-28,,,,2020-04-28
2961,002826,易明医药,2020-04-28,,,,2020-04-28
2962,002833,弘亚数控,2020-04-28,,,,2020-04-28
2963,002837,英维克,2020-04-28,,,,2020-04-28
2964,002839,张家港行,2020-04-28,,,,2020-04-28
2965,002848,*ST高斯,2020-04-28,,,,2020-04-28
2966,002851,麦格米特,2020-04-28,,,,2020-04-28
2967,002866,传艺科技,2020-04-28,,,,2020-04-28
2968,002867,周大生,2020-04-28,,,,2020-04-28
2969,002871,伟隆股份,2020-04-28,,,,2020-04-28
2970,002872,ST天圣,2020-04-28,,,,2020-04-28
2971,002873,新天药业,2020-04-28,,,,2020-04-28
2972,002881,美格智能,2020-04-28,,,,2020-04-28
2973,002883,*ST中设,2020-04-28,2020-04-18,,,2020-04-18
2974,002887,绿茵生态,2020-04-28,,,,2020-04-28
2975,002889,东方嘉盛,2020-04-28,,,,2020-04-28
2976,002897,意华股份,2020-04-28,2020-04-30,2020-05-28,,2020-05-28
2977,002899,英派斯,2020-04-28,,,,2020-04-28
2978,002912,中新赛克,2020-04-28,,,,2020-04-28
2979,002930,宏川智慧,2020-04-28,2020-03-28,,,2020-03-28
2980,002933,新兴装备,2020-04-28,,,,2020-04-28
2981,002945,华林证券,2020-04-28,2020-04-20,,,2020-04-20
2982,002946,新乳业,2020-04-28,,,,2020-04-28
2983,002950,奥美医疗,2020-04-28,,,,2020-04-28
2984,002953,日丰股份,2020-04-28,,,,2020-04-28
2985,002976,瑞玛精密,2020-04-28,,,,2020-04-28
2986,300002,神州泰岳,2020-04-28,,,,2020-04-28
2987,300004,南风股份,2020-04-28,2020-04-29,,,2020-04-29
2988,300008,天海防务,2020-04-28,,,,2020-04-28
2989,300010,ST豆神,2020-04-28,,,,2020-04-28
2990,300032,金龙机电,2020-04-28,,,,2020-04-28
2991,300044,*ST赛为,2020-04-28,,,,2020-04-28
2992,300049,福瑞医科,2020-04-28,,,,2020-04-28
2993,300058,蓝色光标,2020-04-28,,,,2020-04-28
2994,300069,金利华电,2020-04-28,,,,2020-04-28
2995,300071,福石控股,2020-04-28,,,,2020-04-28
2996,300088,长信科技,2020-04-28,,,,2020-04-28
2997,300093,*ST金刚,2020-04-28,,,,2020-04-28
2998,300094,国联水产,2020-04-28,2020-05-22,,,2020-05-22
2999,300098,高新兴,2020-04-28,,,,2020-04-28
3000,300099,尤洛卡,2020-04-28,,,,2020-04-28
3001,300100,双林股份,2020-04-28,,,,2020-04-28
3002,300111,向日葵,2020-04-28,,,,2020-04-28
3003,300123,ST亚光,2020-04-28,,,,2020-04-28
3004,300131,英唐智控,2020-04-28,2020-04-27,,,2020-04-27
3005,300134,大富科技,2020-04-28,2020-04-30,,,2020-04-30
3006,300153,科泰电源,2020-04-28,,,,2020-04-28
3007,300163,先锋新材,2020-04-28,,,,2020-04-28
3008,300174,元力股份,2020-04-28,2020-03-03,,,2020-03-03
3009,300176,鸿特科技,2020-04-28,,,,2020-04-28
3010,300182,捷成股份,2020-04-28,,,,2020-04-28
3011,300189,神农种业,2020-04-28,,,,2020-04-28
3012,300192,科德教育,2020-04-28,,,,2020-04-28
3013,300206,理邦仪器,2020-04-28,,,,2020-04-28
3014,300209,行云科技,2020-04-28,2020-06-10,2020-06-30,,2020-06-30
3015,300217,东方电热,2020-04-28,2020-04-29,,,2020-04-29
3016,300221,银禧科技,2020-04-28,,,,2020-04-28
3017,300222,科大智能,2020-04-28,2020-04-29,,,2020-04-29
3018,300230,永利股份,2020-04-28,,,,2020-04-28
3019,300232,洲明科技,2020-04-28,2020-04-25,,,2020-04-25
3020,300249,依米康,2020-04-28,,,,2020-04-28
3021,300252,金信诺,2020-04-28,2020-04-29,,,2020-04-29
3022,300260,新莱应材,2020-04-28,,,,2020-04-28
3023,300263,隆华科技,2020-04-28,,,,2020-04-28
3024,300268,*ST佳沃,2020-04-28,2020-04-21,,,2020-04-21
3025,300269,联建光电,2020-04-28,2020-04-30,,,2020-04-30
3026,300271,华宇软件,2020-04-28,2020-03-19,,,2020-03-19
3027,300292,吴通控股,2020-04-28,,,,2020-04-28
3028,300294,博雅生物,2020-04-28,,,,2020-04-28
3029,300301,ST长方,2020-04-28,,,,2020-04-28
3030,300306,远方信息,2020-04-28,,,,2020-04-28
3031,300311,ST任子行,2020-04-28,2020-04-30,,,2020-04-30
3032,300328,宜安科技,2020-04-28,,,,2020-04-28
3033,300331,苏大维格,2020-04-28,,,,2020-04-28
3034,300339,润和软件,2020-04-28,,,,2020-04-28
3035,300343,ST联创,2020-04-28,2020-04-30,,,2020-04-30
3036,300352,ST信源,2020-04-28,2020-04-30,,,2020-04-30
3037,300369,绿盟科技,2020-04-28,,,,2020-04-28
3038,300377,赢时胜,2020-04-28,,,,2020-04-28
3039,300384,三联虹普,2020-04-28,,,,2020-04-28
3040,300387,富邦科技,2020-04-28,,,,2020-04-28
3041,300394,天孚通信,2020-04-28,,,,2020-04-28
3042,300409,道氏技术,2020-04-28,,,,2020-04-28
3043,300429,强力新材,2020-04-28,,,,2020-04-28
3044,300439,美康生物,2020-04-28,,,,2020-04-28
3045,300442,润泽科技,2020-04-28,2020-05-23,,,2020-05-23
3046,300444,双杰电气,2020-04-28,,,,2020-04-28
3047,300445,康斯特,2020-04-28,,,,2020-04-28
3048,300449,汉邦高科,2020-04-28,,,,2020-04-28
3049,300450,先导智能,2020-04-28,,,,2020-04-28
3050,300484,蓝海华腾,2020-04-28,,,,2020-04-28
3051,300509,新美星,2020-04-28,,,,2020-04-28
3052,300510,金冠股份,2020-04-28,,,,2020-04-28
3053,300512,中亚股份,2020-04-28,,,,2020-04-28
3054,300513,恒实科技,2020-04-28,,,,2020-04-28
3055,300518,新迅达,2020-04-28,,,,2020-04-28
3056,300521,爱司凯,2020-04-28,,,,2020-04-28
3057,300545,联得装备,2020-04-28,2020-04-21,,,2020-04-21
3058,300561,*ST汇科,2020-04-28,,,,2020-04-28
3059,300571,平治信息,2020-04-28,,,,2020-04-28
3060,300578,会畅科技,2020-04-28,,,,2020-04-28
3061,300589,江龙船艇,2020-04-28,,,,2020-04-28
3062,300590,移为通信,2020-04-28,,,,2020-04-28
3063,300591,万里马,2020-04-28,2020-04-21,,,2020-04-21
3064,300601,康泰生物,2020-04-28,,,,2020-04-28
3065,300604,长川科技,2020-04-28,,,,2020-04-28
3066,300608,思特奇,2020-04-28,,,,2020-04-28
3067,300615,欣天科技,2020-04-28,,,,2020-04-28
3068,300631,久吾高科,2020-04-28,,,,2020-04-28
3069,300679,电连技术,2020-04-28,,,,2020-04-28
3070,300688,创业黑马,2020-04-28,,,,2020-04-28
3071,300708,聚灿光电,2020-04-28,2020-01-23,,,2020-01-23
3072,300712,永福股份,2020-04-28,,,,2020-04-28
3073,300713,英可瑞,2020-04-28,,,,2020-04-28
3074,300736,百邦科技,2020-04-28,,,,2020-04-28
3075,300745,欣锐科技,2020-04-28,2020-04-16,,,2020-04-16
3076,300778,新城市,2020-04-28,,,,2020-04-28
3077,300782,卓胜微,2020-04-28,,,,2020-04-28
3078,300813,泰林生物,2020-04-28,,,,2020-04-28
3079,300815,玉禾田,2020-04-28,,,,2020-04-28
3080,300816,艾可蓝,2020-04-28,,,,2020-04-28
3081,600000,浦发银行,2020-04-28,2020-04-25,,,2020-04-25
3082,600023,浙能电力,2020-04-28,,,,2020-04-28
3083,600082,ST海泰,2020-04-28,2020-04-15,2020-04-09,2020-04-10,2020-04-10
3084,600105,永鼎股份,2020-04-28,,,,2020-04-28
3085,600107,*ST尔雅,2020-04-28,,,,2020-04-28
3086,600123,兰花科创,2020-04-28,,,,2020-04-28
3087,600133,东湖高新,2020-04-28,2020-04-30,,,2020-04-30
3088,600158,中体产业,2020-04-28,,,,2020-04-28
3089,600179,安通控股,2020-04-28,2020-04-30,,,2020-04-30
3090,600189,泉阳泉,2020-04-28,2020-05-29,2020-06-30,,2020-06-30
3091,600197,伊力特,2020-04-28,,,,2020-04-28
3092,600237,铜峰电子,2020-04-28,,,,2020-04-28
3093,600239,ST云城,2020-04-28,,,,2020-04-28
3094,600293,三峡新材,2020-04-28,2020-05-30,,,2020-05-30
3095,600343,航天动力,2020-04-28,,,,2020-04-28
3096,600390,五矿资本,2020-04-28,,,,2020-04-28
3097,600448,华纺股份,2020-04-28,,,,2020-04-28
3098,600476,*ST湘邮,2020-04-28,,,,2020-04-28
3099,600480,凌云股份,2020-04-28,,,,2020-04-28
3100,600491,ST龙元,2020-04-28,,,,2020-04-28
3101,600503,华丽家族,2020-04-28,2020-04-22,,,2020-04-22
