序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
3748,605266,健之佳,2023-04-27,,,,2023-04-27
3749,605277,新亚电子,2023-04-27,,,,2023-04-27
3750,605318,法狮龙,2023-04-27,,,,2023-04-27
3751,605337,李子园,2023-04-27,,,,2023-04-27
3752,605567,春雪食品,2023-04-27,,,,2023-04-27
3753,688006,杭可科技,2023-04-27,,,,2023-04-27
3754,688022,ST瀚川,2023-04-27,2023-04-29,,,2023-04-29
3755,688023,安恒信息,2023-04-27,2023-04-29,,,2023-04-29
3756,688027,国盾量子,2023-04-27,,,,2023-04-27
3757,688032,禾迈股份,2023-04-27,,,,2023-04-27
3758,688067,爱威科技,2023-04-27,,,,2023-04-27
3759,688095,福昕软件,2023-04-27,,,,2023-04-27
3760,688098,申联生物,2023-04-27,,,,2023-04-27
3761,688105,诺唯赞,2023-04-27,,,,2023-04-27
3762,688108,赛诺医疗,2023-04-27,,,,2023-04-27
3763,688112,鼎阳科技,2023-04-27,,,,2023-04-27
3764,688113,联测科技,2023-04-27,,,,2023-04-27
3765,688137,近岸蛋白,2023-04-27,,,,2023-04-27
3766,688152,麒麟信安,2023-04-27,,,,2023-04-27
3767,688153,唯捷创芯,2023-04-27,,,,2023-04-27
3768,688165,埃夫特,2023-04-27,,,,2023-04-27
3769,688169,石头科技,2023-04-27,,,,2023-04-27
3770,688170,德龙激光,2023-04-27,,,,2023-04-27
3771,688171,纬德信息,2023-04-27,,,,2023-04-27
3772,688177,百奥泰,2023-04-27,,,,2023-04-27
3773,688191,智洋创新,2023-04-27,,,,2023-04-27
3774,688229,博睿数据,2023-04-27,,,,2023-04-27
3775,688267,中触媒,2023-04-27,,,,2023-04-27
3776,688305,科德数控,2023-04-27,,,,2023-04-27
3777,688310,迈得医疗,2023-04-27,,,,2023-04-27
3778,688367,工大高科,2023-04-27,,,,2023-04-27
3779,688390,固德威,2023-04-27,,,,2023-04-27
3780,688399,硕世生物,2023-04-27,,,,2023-04-27
3781,688409,富创精密,2023-04-27,,,,2023-04-27
3782,688418,震有科技,2023-04-27,2023-04-07,,,2023-04-07
3783,688428,诺诚健华,2023-04-27,,,,2023-04-27
3784,688538,和辉光电,2023-04-27,,,,2023-04-27
3785,688579,地纬智能,2023-04-27,2023-04-14,,,2023-04-14
3786,688616,西力科技,2023-04-27,,,,2023-04-27
3787,688768,容知日新,2023-04-27,2023-04-11,,,2023-04-11
3788,688777,中控技术,2023-04-27,,,,2023-04-27
3789,688789,宏华数科,2023-04-27,,,,2023-04-27
3790,000006,深振业A,2023-04-28,,,,2023-04-28
3791,000007,全新好,2023-04-28,2023-04-29,,,2023-04-29
3792,000010,*ST美丽,2023-04-28,,,,2023-04-28
3793,000049,德赛电池,2023-04-28,,,,2023-04-28
3794,000070,特发信息,2023-04-28,,,,2023-04-28
3795,000078,ST海王,2023-04-28,,,,2023-04-28
3796,000428,华天酒店,2023-04-28,,,,2023-04-28
3797,000506,招金黄金,2023-04-28,,,,2023-04-28
3798,000520,凤凰航运,2023-04-28,,,,2023-04-28
3799,000529,广弘控股,2023-04-28,,,,2023-04-28
3800,000543,皖能电力,2023-04-28,,,,2023-04-28
3801,000546,金圆股份,2023-04-28,2023-04-29,,,2023-04-29
3802,000552,甘肃能化,2023-04-28,,,,2023-04-28
3803,000554,泰山石油,2023-04-28,,,,2023-04-28
3804,000560,我爱我家,2023-04-28,,,,2023-04-28
3805,000563,陕国投A,2023-04-28,,,,2023-04-28
3806,000600,建投能源,2023-04-28,2023-04-27,,,2023-04-27
3807,000615,*ST美谷,2023-04-28,2023-04-29,,,2023-04-29
3808,000639,ST西王,2023-04-28,,,,2023-04-28
3809,000657,中钨高新,2023-04-28,,,,2023-04-28
3810,000668,*ST荣控,2023-04-28,,,,2023-04-28
3811,000678,襄阳轴承,2023-04-28,,,,2023-04-28
3812,000681,视觉中国,2023-04-28,,,,2023-04-28
3813,000695,滨海能源,2023-04-28,2023-04-21,,,2023-04-21
3814,000697,炼石航空,2023-04-28,2023-03-22,,,2023-03-22
3815,000709,河钢股份,2023-04-28,,,,2023-04-28
3816,000711,ST京蓝,2023-04-28,,,,2023-04-28
3817,000717,中南股份,2023-04-28,,,,2023-04-28
3818,000733,振华科技,2023-04-28,,,,2023-04-28
3819,000750,国海证券,2023-04-28,,,,2023-04-28
3820,000755,山西高速,2023-04-28,,,,2023-04-28
3821,000758,中色股份,2023-04-28,,,,2023-04-28
3822,000767,晋控电力,2023-04-28,,,,2023-04-28
3823,000785,居然智家,2023-04-28,,,,2023-04-28
3824,000788,北大医药,2023-04-28,,,,2023-04-28
3825,000790,华神科技,2023-04-28,,,,2023-04-28
3826,000799,酒鬼酒,2023-04-28,2023-04-29,,,2023-04-29
3827,000818,航锦科技,2023-04-28,,,,2023-04-28
3828,000839,国安股份,2023-04-28,,,,2023-04-28
3829,000852,石化机械,2023-04-28,,,,2023-04-28
3830,000875,电投绿能,2023-04-28,,,,2023-04-28
3831,000882,华联股份,2023-04-28,,,,2023-04-28
3832,000883,湖北能源,2023-04-28,,,,2023-04-28
3833,000886,海南高速,2023-04-28,2023-04-19,,,2023-04-19
3834,000888,峨眉山A,2023-04-28,,,,2023-04-28
3835,000889,中嘉博创,2023-04-28,,,,2023-04-28
3836,000893,亚钾国际,2023-04-28,2023-04-01,,,2023-04-01
3837,000917,电广传媒,2023-04-28,,,,2023-04-28
3838,000923,河钢资源,2023-04-28,,,,2023-04-28
3839,000959,首钢股份,2023-04-28,2023-04-21,,,2023-04-21
3840,001201,东瑞股份,2023-04-28,,,,2023-04-28
3841,001208,华菱线缆,2023-04-28,,,,2023-04-28
3842,001210,金房能源,2023-04-28,,,,2023-04-28
3843,001229,魅视科技,2023-04-28,2023-04-25,,,2023-04-25
3844,001230,劲旅环境,2023-04-28,,,,2023-04-28
3845,001231,农心科技,2023-04-28,,,,2023-04-28
3846,001234,泰慕士,2023-04-28,,,,2023-04-28
3847,001238,浙江正特,2023-04-28,,,,2023-04-28
3848,001300,三柏硕,2023-04-28,,,,2023-04-28
3849,001313,粤海饲料,2023-04-28,,,,2023-04-28
3850,001319,铭科精技,2023-04-28,,,,2023-04-28
3851,001339,智微智能,2023-04-28,,,,2023-04-28
3852,001368,通达创智,2023-04-28,,,,2023-04-28
3853,002015,协鑫能科,2023-04-28,,,,2023-04-28
3854,002016,世荣兆业,2023-04-28,,,,2023-04-28
3855,002021,中捷资源,2023-04-28,,,,2023-04-28
3856,002023,海特高新,2023-04-28,,,,2023-04-28
3857,002037,保利联合,2023-04-28,,,,2023-04-28
3858,002043,兔宝宝,2023-04-28,,,,2023-04-28
3859,002048,宁波华翔,2023-04-28,,,,2023-04-28
3860,002058,*ST威尔,2023-04-28,,,,2023-04-28
3861,002064,华峰化学,2023-04-28,,,,2023-04-28
3862,002074,国轩高科,2023-04-28,,,,2023-04-28
3863,002077,大港股份,2023-04-28,,,,2023-04-28
3864,002109,ST兴化,2023-04-28,,,,2023-04-28
3865,002110,三钢闽光,2023-04-28,,,,2023-04-28
3866,002145,钛能化学,2023-04-28,,,,2023-04-28
3867,002153,石基信息,2023-04-28,,,,2023-04-28
3868,002171,楚江新材,2023-04-28,,,,2023-04-28
3869,002173,创新医疗,2023-04-28,,,,2023-04-28
3870,002184,海得控制,2023-04-28,,,,2023-04-28
3871,002207,*ST准油,2023-04-28,2023-03-21,,,2023-03-21
3872,002221,东华能源,2023-04-28,,,,2023-04-28
3873,002223,鱼跃医疗,2023-04-28,,,,2023-04-28
3874,002224,三力士,2023-04-28,,,,2023-04-28
3875,002236,大华股份,2023-04-28,,,,2023-04-28
3876,002239,奥特佳,2023-04-28,,,,2023-04-28
3877,002251,步步高,2023-04-28,,,,2023-04-28
3878,002259,升达林业,2023-04-28,,,,2023-04-28
3879,002261,拓维信息,2023-04-28,,,,2023-04-28
3880,002274,华昌化工,2023-04-28,,,,2023-04-28
3881,002275,桂林三金,2023-04-28,,,,2023-04-28
3882,002286,保龄宝,2023-04-28,,,,2023-04-28
3883,002287,奇正藏药,2023-04-28,,,,2023-04-28
3884,002298,中电鑫龙,2023-04-28,,,,2023-04-28
3885,002331,皖通科技,2023-04-28,2023-04-26,,,2023-04-26
3886,002333,罗普斯金,2023-04-28,,,,2023-04-28
3887,002361,神剑股份,2023-04-28,,,,2023-04-28
3888,002366,融发核电,2023-04-28,2023-04-26,,,2023-04-26
3889,002369,卓翼科技,2023-04-28,,,,2023-04-28
3890,002380,科远智慧,2023-04-28,2023-04-26,,,2023-04-26
3891,002383,合众思壮,2023-04-28,,,,2023-04-28
3892,002387,维信诺,2023-04-28,,,,2023-04-28
3893,002388,新亚制程,2023-04-28,,,,2023-04-28
3894,002392,北京利尔,2023-04-28,2023-03-24,,,2023-03-24
3895,002409,雅克科技,2023-04-28,,,,2023-04-28
3896,002418,康盛股份,2023-04-28,,,,2023-04-28
3897,002431,ST棕榈,2023-04-28,,,,2023-04-28
3898,002442,龙星科技,2023-04-28,2023-04-18,,,2023-04-18
3899,002446,盛路通信,2023-04-28,,,,2023-04-28
3900,002448,中原内配,2023-04-28,,,,2023-04-28
3901,002454,松芝股份,2023-04-28,,,,2023-04-28
3902,002456,欧菲光,2023-04-28,,,,2023-04-28
3903,002475,立讯精密,2023-04-28,,,,2023-04-28
3904,002496,*ST辉丰,2023-04-28,,,,2023-04-28
3905,002497,雅化集团,2023-04-28,,,,2023-04-28
3906,002500,山西证券,2023-04-28,,,,2023-04-28
3907,002510,天汽模,2023-04-28,,,,2023-04-28
3908,002512,ST达华,2023-04-28,,,,2023-04-28
3909,002517,恺英网络,2023-04-28,2023-04-27,,,2023-04-27
3910,002520,日发精机,2023-04-28,,,,2023-04-28
3911,002549,凯美特气,2023-04-28,,,,2023-04-28
3912,002567,唐人神,2023-04-28,,,,2023-04-28
3913,002568,百润股份,2023-04-28,,,,2023-04-28
3914,002575,群兴玩具,2023-04-28,,,,2023-04-28
3915,002576,通达动力,2023-04-28,,,,2023-04-28
3916,002582,好想你,2023-04-28,,,,2023-04-28
3917,002601,龙佰集团,2023-04-28,,,,2023-04-28
3918,002607,中公教育,2023-04-28,,,,2023-04-28
3919,002608,江苏国信,2023-04-28,,,,2023-04-28
3920,002620,*ST瑞和,2023-04-28,,,,2023-04-28
3921,002623,亚玛顿,2023-04-28,,,,2023-04-28
3922,002625,光启技术,2023-04-28,,,,2023-04-28
3923,002635,安洁科技,2023-04-28,2023-03-31,,,2023-03-31
3924,002638,勤上股份,2023-04-28,,,,2023-04-28
3925,002639,雪人集团,2023-04-28,,,,2023-04-28
3926,002640,跨境通,2023-04-28,,,,2023-04-28
3927,002645,华宏科技,2023-04-28,,,,2023-04-28
3928,002650,ST加加,2023-04-28,,,,2023-04-28
3929,002656,*ST摩登,2023-04-28,2023-04-29,,,2023-06-30
3930,002657,中科金财,2023-04-28,2023-04-27,2023-04-19,,2023-04-19
3931,002659,凯文教育,2023-04-28,,,,2023-04-28
3932,002668,TCL智家,2023-04-28,2023-03-08,,,2023-03-08
3933,002685,华东重机,2023-04-28,,,,2023-04-28
3934,002698,博实股份,2023-04-28,,,,2023-04-28
3935,002705,新宝股份,2023-04-28,,,,2023-04-28
3936,002714,牧原股份,2023-04-28,,,,2023-04-28
3937,002716,湖南白银,2023-04-28,2023-04-19,,,2023-04-19
3938,002723,小崧股份,2023-04-28,,,,2023-04-28
3939,002724,海洋王,2023-04-28,,,,2023-04-28
3940,002730,电光科技,2023-04-28,,,,2023-04-28
3941,002733,雄韬股份,2023-04-28,,,,2023-04-28
3942,002739,儒意电影,2023-04-28,,,,2023-04-28
3943,002752,昇兴股份,2023-04-28,,,,2023-04-28
3944,002767,先锋电子,2023-04-28,2023-04-20,,,2023-04-20
3945,002769,普路通,2023-04-28,,,,2023-04-28
3946,002773,康弘药业,2023-04-28,,,,2023-04-28
3947,002779,中坚科技,2023-04-28,,,,2023-04-28
3948,002780,三夫户外,2023-04-28,,,,2023-04-28
3949,002791,坚朗五金,2023-04-28,2023-04-29,,,2023-04-29
3950,002792,通宇通讯,2023-04-28,,,,2023-04-28
3951,002793,罗欣药业,2023-04-28,,,,2023-04-28
3952,002817,黄山胶囊,2023-04-28,,,,2023-04-28
3953,002828,贝肯能源,2023-04-28,,,,2023-04-28
3954,002832,比音勒芬,2023-04-28,,,,2023-04-28
3955,002835,同为股份,2023-04-28,,,,2023-04-28
3956,002836,新宏泽,2023-04-28,,,,2023-04-28
3957,002840,华统股份,2023-04-28,,,,2023-04-28
3958,002860,星帅尔,2023-04-28,,,,2023-04-28
3959,002875,安奈儿,2023-04-28,,,,2023-04-28
3960,002887,绿茵生态,2023-04-28,,,,2023-04-28
3961,002897,意华股份,2023-04-28,,,,2023-04-28
3962,002907,华森制药,2023-04-28,,,,2023-04-28
3963,002926,华西证券,2023-04-28,,,,2023-04-28
3964,002927,泰永长征,2023-04-28,,,,2023-04-28
3965,002930,宏川智慧,2023-04-28,,,,2023-04-28
3966,002935,天奥电子,2023-04-28,,,,2023-04-28
3967,002941,新疆交建,2023-04-28,,,,2023-04-28
3968,002942,新农股份,2023-04-28,,,,2023-04-28
3969,002969,嘉美包装,2023-04-28,,,,2023-04-28
3970,002973,侨银股份,2023-04-28,,,,2023-04-28
3971,002989,中天精装,2023-04-28,,,,2023-04-28
3972,002992,宝明科技,2023-04-28,,,,2023-04-28
3973,002993,奥海科技,2023-04-28,,,,2023-04-28
3974,002995,天地在线,2023-04-28,,,,2023-04-28
3975,003002,壶化股份,2023-04-28,,,,2023-04-28
3976,003004,*ST声迅,2023-04-28,,,,2023-04-28
3977,003019,宸展光电,2023-04-28,,,,2023-04-28
3978,003026,中晶科技,2023-04-28,,,,2023-04-28
3979,003030,祖名股份,2023-04-28,,,,2023-04-28
3980,003033,征和工业,2023-04-28,,,,2023-04-28
3981,003042,中农联合,2023-04-28,,,,2023-04-28
3982,300011,鼎汉技术,2023-04-28,2023-04-04,,,2023-04-04
3983,300032,金龙机电,2023-04-28,,,,2023-04-28
3984,300074,华平股份,2023-04-28,,,,2023-04-28
3985,300078,思创智联,2023-04-28,,,,2023-04-28
3986,300084,海默科技,2023-04-28,2023-04-12,,,2023-04-12
3987,300097,智云股份,2023-04-28,,,,2023-04-28
3988,300099,尤洛卡,2023-04-28,,,,2023-04-28
3989,300128,锦富技术,2023-04-28,2023-04-29,,,2023-04-29
3990,300131,英唐智控,2023-04-28,2023-04-22,,,2023-04-22
3991,300136,信维通信,2023-04-28,,,,2023-04-28
3992,300144,宋城演艺,2023-04-28,,,,2023-04-28
3993,300175,ST朗源,2023-04-28,,,,2023-04-28
3994,300176,鸿特科技,2023-04-28,,,,2023-04-28
3995,300198,*ST纳川,2023-04-28,,,,2023-04-28
3996,300230,永利股份,2023-04-28,,,,2023-04-28
3997,300242,佳云科技,2023-04-28,,,,2023-04-28
3998,300251,光线传媒,2023-04-28,,,,2023-04-28
3999,300252,金信诺,2023-04-28,,,,2023-04-28
4000,300300,海峡创新,2023-04-28,,,,2023-04-28
4001,300302,同有科技,2023-04-28,,,,2023-04-28
4002,300333,兆日科技,2023-04-28,,,,2023-04-28
4003,300359,全通教育,2023-04-28,,,,2023-04-28
4004,300387,富邦科技,2023-04-28,,,,2023-04-28
4005,300414,中光防雷,2023-04-28,,,,2023-04-28
4006,300429,强力新材,2023-04-28,,,,2023-04-28
4007,300461,田中精机,2023-04-28,2023-03-31,,,2023-03-31
4008,300462,ST华铭,2023-04-28,,,,2023-04-28
4009,300483,首华燃气,2023-04-28,,,,2023-04-28
4010,300493,润欣科技,2023-04-28,,,,2023-04-28
4011,300503,昊志机电,2023-04-28,,,,2023-04-28
4012,300514,友讯达,2023-04-28,2023-04-11,2023-04-28,,2023-04-28
4013,300547,川环科技,2023-04-28,,,,2023-04-28
4014,300549,优德精密,2023-04-28,,,,2023-04-28
4015,300551,古鳌科技,2023-04-28,,,,2023-04-28
4016,300562,乐心医疗,2023-04-28,,,,2023-04-28
4017,300571,平治信息,2023-04-28,,,,2023-04-28
4018,300591,万里马,2023-04-28,,,,2023-04-28
4019,300602,飞荣达,2023-04-28,,,,2023-03-28
4020,300616,尚品宅配,2023-04-28,,,,2023-04-28
4021,300626,华瑞股份,2023-04-28,,,,2023-04-28
4022,300649,杭州园林,2023-04-28,,,,2023-04-28
4023,300677,英科医疗,2023-04-28,,,,2023-04-28
4024,300680,隆盛科技,2023-04-28,2023-04-18,,,2023-04-18
4025,300687,赛意信息,2023-04-28,,,,2023-04-28
4026,300720,海川智能,2023-04-28,,,,2023-04-28
4027,300760,迈瑞医疗,2023-04-28,,,,2023-04-28
4028,300782,卓胜微,2023-04-28,,,,2023-04-28
4029,300805,电声股份,2023-04-28,,,,2023-04-28
4030,300844,山水比德,2023-04-28,,,,2023-04-28
4031,300860,锋尚文化,2023-04-28,,,,2023-04-28
4032,300878,维康药业,2023-04-28,,,,2023-04-28
4033,300948,冠中生态,2023-04-28,,,,2023-04-28
4034,300973,立高食品,2023-04-28,,,,2023-04-28
4035,300980,祥源新材,2023-04-28,,,,2023-04-28
4036,301009,可靠股份,2023-04-28,,,,2023-04-28
4037,301018,申菱环境,2023-04-28,,,,2023-04-28
4038,301022,海泰科,2023-04-28,,,,2023-04-28
4039,301023,奕帆传动,2023-04-28,,,,2023-04-28
4040,301056,森赫股份,2023-04-28,,,,2023-04-28
4041,301111,粤万年青,2023-04-28,,,,2023-04-28
4042,301131,聚赛龙,2023-04-28,2023-04-18,,,2023-04-18
4043,301136,招标股份,2023-04-28,,,,2023-04-28
4044,301161,唯万密封,2023-04-28,,,,2023-04-28
4045,301171,易点天下,2023-04-28,,,,2023-04-28
4046,301189,奥尼电子,2023-04-28,,,,2023-04-28
4047,301197,工大科雅,2023-04-28,,,,2023-04-28
4048,301246,宏源药业,2023-04-28,,,,2023-04-28
4049,301260,格力博,2023-04-28,,,,2023-04-28
4050,301269,华大九天,2023-04-28,,,,2023-04-28
4051,301330,熵基科技,2023-04-28,,,,2023-04-28
4052,301359,东南电子,2023-04-28,,,,2023-04-28
4053,600000,浦发银行,2023-04-28,2023-04-19,,,2023-04-19
4054,600015,华夏银行,2023-04-28,,,,2023-04-28
4055,600019,宝钢股份,2023-04-28,,,,2023-04-28
4056,600023,浙能电力,2023-04-28,,,,2023-04-28
4057,600031,三一重工,2023-04-28,2023-04-01,,,2023-04-01
4058,600035,楚天高速,2023-04-28,,,,2023-04-28
4059,600052,东望时代,2023-04-28,,,,2023-04-28
4060,600082,ST海泰,2023-04-28,,,,2023-04-28
4061,600150,中国船舶,2023-04-28,,,,2023-04-28
4062,600157,永泰能源,2023-04-28,,,,2023-04-28
4063,600165,ST宁科,2023-04-28,,,,2023-04-28
4064,600191,华资实业,2023-04-28,,,,2023-04-28
4065,600197,伊力特,2023-04-28,,,,2023-04-28
4066,600199,金种子酒,2023-04-28,,,,2023-04-28
4067,600206,有研新材,2023-04-28,,,,2023-04-28
4068,600234,科新发展,2023-04-28,,,,2023-04-28
4069,600236,桂冠电力,2023-04-28,,,,2023-04-28
4070,600248,陕建股份,2023-04-28,,,,2023-04-28
4071,600265,*ST景谷,2023-04-28,,,,2023-04-28
4072,600280,中央商场,2023-04-28,,,,2023-04-28
4073,600289,ST信通,2023-04-28,,,,2023-04-28
4074,600328,中盐化工,2023-04-28,,,,2023-04-28
4075,600346,恒力石化,2023-04-28,,,,2023-04-28
4076,600360,*ST华微,2023-04-28,,,,2023-04-28
4077,600398,海澜之家,2023-04-28,,,,2023-04-28
4078,600406,国电南瑞,2023-04-28,,,,2023-04-28
4079,600410,华胜天成,2023-04-28,,,,2023-04-28
4080,600439,瑞贝卡,2023-04-28,,,,2023-04-28
4081,600482,中国动力,2023-04-28,,,,2023-04-28
4082,600500,中化国际,2023-04-28,,,,2023-04-28
4083,600525,ST长园,2023-04-28,,,,2023-04-28
4084,600536,中国软件,2023-04-28,,,,2023-04-28
4085,600543,*ST莫高,2023-04-28,,,,2023-04-28
4086,600551,时代出版,2023-04-28,,,,2023-04-28
4087,600593,大连圣亚,2023-04-28,,,,2023-04-28
4088,600594,益佰制药,2023-04-28,,,,2023-04-28
4089,600596,新安股份,2023-04-28,,,,2023-04-28
4090,600612,老凤祥,2023-04-28,,,,2023-04-28
4091,600619,海立股份,2023-04-28,,,,2023-04-28
4092,600626,申达股份,2023-04-28,,,,2023-04-28
4093,600630,龙头股份,2023-04-28,,,,2023-04-28
4094,600638,新黄浦,2023-04-28,,,,2023-04-28
4095,600642,申能股份,2023-04-28,,,,2023-04-28
4096,600653,申华控股,2023-04-28,,,,2023-04-28
4097,600661,昂立教育,2023-04-28,,,,2023-04-28
4098,600683,京投发展,2023-04-28,2023-03-28,,,2023-03-28
4099,600689,上海三毛,2023-04-28,,,,2023-04-28
4100,600703,三安光电,2023-04-28,,,,2023-04-28
4101,600735,ST新华锦,2023-04-28,,,,2023-04-28
4102,600741,华域汽车,2023-04-28,,,,2023-04-28
4103,600743,华远控股,2023-04-28,,,,2023-04-28
4104,600758,辽宁能源,2023-04-28,,,,2023-04-28
4105,600763,通策医疗,2023-04-28,,,,2023-04-28
4106,600791,京能置业,2023-04-28,,,,2023-04-28
4107,600798,宁波海运,2023-04-28,,,,2023-04-28
4108,600809,山西汾酒,2023-04-28,,,,2023-04-28
4109,600834,申通地铁,2023-04-28,,,,2023-04-28
4110,600851,海欣股份,2023-04-28,,,,2023-04-28
4111,600854,春兰股份,2023-04-28,,,,2023-04-28
4112,600863,华能蒙电,2023-04-28,,,,2023-04-28
4113,600880,博瑞传播,2023-04-28,,,,2023-04-28
4114,600887,伊利股份,2023-04-28,,,,2023-04-28
4115,600897,厦门空港,2023-04-28,,,,2023-04-28
4116,600919,江苏银行,2023-04-28,2023-04-26,,,2023-04-26
4117,600928,西安银行,2023-04-28,,,,2023-04-28
4118,600936,北投科技,2023-04-28,,,,2023-04-28
4119,600983,惠而浦,2023-04-28,,,,2023-04-28
4120,600996,贵广网络,2023-04-28,,,,2023-04-28
4121,601003,柳钢股份,2023-04-28,,,,2023-04-28
4122,601012,隆基绿能,2023-04-28,,,,2023-04-28
4123,601106,中国一重,2023-04-28,,,,2023-04-28
4124,601108,财通证券,2023-04-28,,,,2023-04-28
4125,601113,华鼎股份,2023-04-28,,,,2023-04-28
4126,601139,深圳燃气,2023-04-28,,,,2023-04-28
4127,601162,天风证券,2023-04-28,,,,2023-04-28
4128,601187,厦门银行,2023-04-28,,,,2023-04-28
4129,601188,龙江交通,2023-04-28,,,,2023-04-28
4130,601199,江南水务,2023-04-28,,,,2023-04-28
4131,601212,白银有色,2023-04-28,,,,2023-04-28
4132,601216,君正集团,2023-04-28,,,,2023-04-28
4133,601229,上海银行,2023-04-28,,,,2023-04-28
4134,601388,怡球资源,2023-04-28,,,,2023-04-28
4135,601399,国机重装,2023-04-28,,,,2023-04-28
4136,601611,中国核建,2023-04-28,2023-04-29,,,2023-04-29
4137,601665,齐鲁银行,2023-04-28,,,,2023-04-28
4138,601678,滨化股份,2023-04-28,,,,2023-04-28
4139,601698,中国卫通,2023-04-28,,,,2023-04-28
4140,601825,沪农商行,2023-04-28,,,,2023-04-28
4141,601900,南方传媒,2023-04-28,,,,2023-04-28
4142,601908,京运通,2023-04-28,,,,2023-04-28
4143,601949,中国出版,2023-04-28,2023-04-29,,,2023-04-29
4144,601968,宝钢包装,2023-04-28,,,,2023-04-28
4145,603031,安孚科技,2023-04-28,,,,2023-04-28
4146,603040,新坐标,2023-04-28,,,,2023-04-28
4147,603076,乐惠国际,2023-04-28,,,,2023-04-28
4148,603081,大丰实业,2023-04-28,,,,2023-04-28
4149,603096,新经典,2023-04-28,,,,2023-04-28
4150,603101,汇嘉时代,2023-04-28,,,,2023-04-28
4151,603110,东方材料,2023-04-28,,,,2023-04-28
4152,603136,天目湖,2023-04-28,,,,2023-04-28
4153,603177,德创环保,2023-04-28,,,,2023-04-28
4154,603180,金牌家居,2023-04-28,,,,2023-04-28
4155,603187,海容冷链,2023-04-28,2023-04-27,,,2023-04-27
4156,603195,公牛集团,2023-04-28,,,,2023-04-28
4157,603212,赛伍技术,2023-04-28,,,,2023-04-28
4158,603216,梦天家居,2023-04-28,,,,2023-04-28
4159,603226,菲林格尔,2023-04-28,,,,2023-04-28
4160,603229,奥翔药业,2023-04-28,,,,2023-04-28
4161,603233,大参林,2023-04-28,,,,2023-04-28
4162,603256,宏和科技,2023-04-28,,,,2023-04-28
4163,603269,海鸥股份,2023-04-28,,,,2023-04-28
4164,603277,银都股份,2023-04-28,,,,2023-04-28
4165,603286,日盈电子,2023-04-28,,,,2023-04-28
4166,603316,诚邦股份,2023-04-28,,,,2023-04-28
4167,603323,苏农银行,2023-04-28,,,,2023-04-28
4168,603358,华达科技,2023-04-28,,,,2023-04-28
4169,603359,*ST东珠,2023-04-28,,,,2023-04-28
4170,603378,*ST亚士,2023-04-28,,,,2023-04-28
4171,603380,易德龙,2023-04-28,,,,2023-04-28
4172,603390,通达电气,2023-04-28,,,,2023-04-28
4173,603586,金麒麟,2023-04-28,,,,2023-04-28
4174,603587,地素时尚,2023-04-28,,,,2023-04-28
4175,603589,口子窖,2023-04-28,,,,2023-04-28
4176,603600,永艺股份,2023-04-28,,,,2023-04-28
4177,603612,索通发展,2023-04-28,,,,2023-04-28
4178,603616,韩建河山,2023-04-28,,,,2023-04-28
4179,603639,海利尔,2023-04-28,,,,2023-04-28
4180,603648,畅联股份,2023-04-28,,,,2023-04-28
4181,603666,亿嘉和,2023-04-28,,,,2023-04-28
4182,603707,健友股份,2023-04-28,,,,2023-04-28
4183,603708,家家悦,2023-04-28,,,,2023-04-28
4184,603718,*ST海利,2023-04-28,,,,2023-04-28
4185,603726,朗迪集团,2023-04-28,,,,2023-04-28
4186,603779,威龙股份,2023-04-28,,,,2023-04-28
4187,603789,*ST星农,2023-04-28,,,,2023-04-28
4188,603790,雅运股份,2023-04-28,,,,2023-04-28
4189,603808,歌力思,2023-04-28,,,,2023-04-28
4190,603819,神力股份,2023-04-28,,,,2023-04-28
4191,603825,ST华扬,2023-04-28,,,,2023-04-28
4192,603843,*ST正平,2023-04-28,,,,2023-04-28
4193,603858,步长制药,2023-04-28,,,,2023-04-28
4194,603868,飞科电器,2023-04-28,,,,2023-04-28
4195,603876,鼎胜新材,2023-04-28,,,,2023-04-28
4196,603880,南卫股份,2023-04-28,,,,2023-04-28
4197,603883,老百姓,2023-04-28,,,,2023-04-28
4198,603890,春秋电子,2023-04-28,,,,2023-04-28
4199,603895,天永智能,2023-04-28,,,,2023-04-28
4200,603897,长城科技,2023-04-28,,,,2023-04-28
4201,603915,国茂股份,2023-04-28,,,,2023-04-28
4202,603933,睿能科技,2023-04-28,,,,2023-04-28
4203,603939,益丰药房,2023-04-28,,,,2023-04-28
4204,603958,哈森股份,2023-04-28,,,,2023-04-28
4205,603986,兆易创新,2023-04-28,,,,2023-04-28
4206,605016,百龙创园,2023-04-28,,,,2023-04-28
4207,605066,天正电气,2023-04-28,,,,2023-04-28
4208,605123,派克新材,2023-04-28,,,,2023-04-28
4209,605180,华生科技,2023-04-28,,,,2023-04-28
4210,605286,同力天启,2023-04-28,,,,2023-04-28
4211,605288,凯迪股份,2023-04-28,,,,2023-04-28
4212,605319,无锡振华,2023-04-28,,,,2023-04-28
4213,605376,博迁新材,2023-04-28,,,,2023-04-28
4214,605555,德昌股份,2023-04-28,,,,2023-04-28
4215,605588,冠石科技,2023-04-28,,,,2023-04-28
4216,688001,华兴源创,2023-04-28,,,,2023-04-28
4217,688002,睿创微纳,2023-04-28,,,,2023-04-28
4218,688007,光峰科技,2023-04-28,,,,2023-04-28
4219,688008,澜起科技,2023-04-28,,,,2023-04-28
4220,688010,福光股份,2023-04-28,,,,2023-04-28
