序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
2602,002712,思美传媒,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润亏损:38,000万元至42,000万元。",-400000000.0,-1478.105,"1.根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求,经过初步测算,上海科翼文化传播有限公司、上海观达影视文化有限公司、杭州掌维科技有限公司、宁波爱德康赛广告有限公司、淮安爱德康赛广告有限公司、上海智海扬涛广告有限公司等控股子公司存在商誉减值迹象,需要计提相应的商誉减值准备,预计计提的减值总额为人民币3.5亿元至4.1亿元。目前商誉减值测试的评估工作正在进行,公司本期计提的商誉减值金额以最终的审计、评估结果为准。2.2022年,公司与客户均受到了国内疫情较大的冲击,但公司及各业务团队仍在不断努力付出,稳定客户与媒体的合作关系,确保公司的营收规模,2022年度预计营业收入为40亿元至43亿元。剔除上述商誉减值因素,综合全年经营情况,公司仍为正向盈利。为应对市场变化,公司未来将在内部全面整合资源、改善经营策略。在内部管理方面,公司将调整组织架构,持续优化团队和业务成本;在广告营销业务方面,公司将聚焦自身核心优势,拓展西部市场和海外市场,提升西部市场和海外市场占有率;同时,公司已积极关注新技术、新产业领域发展机会,将结合公司现有资源,在广告业务之外的新业务方向展开探索,为公司业务发展寻找新的增长点。",首亏,29025400.0,2023-01-31
2603,002712,思美传媒,每股收益,预计2022年1-12月每股收益亏损:0.66元至0.73元。,-0.695,,"1.根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求,经过初步测算,上海科翼文化传播有限公司、上海观达影视文化有限公司、杭州掌维科技有限公司、宁波爱德康赛广告有限公司、淮安爱德康赛广告有限公司、上海智海扬涛广告有限公司等控股子公司存在商誉减值迹象,需要计提相应的商誉减值准备,预计计提的减值总额为人民币3.5亿元至4.1亿元。目前商誉减值测试的评估工作正在进行,公司本期计提的商誉减值金额以最终的审计、评估结果为准。2.2022年,公司与客户均受到了国内疫情较大的冲击,但公司及各业务团队仍在不断努力付出,稳定客户与媒体的合作关系,确保公司的营收规模,2022年度预计营业收入为40亿元至43亿元。剔除上述商誉减值因素,综合全年经营情况,公司仍为正向盈利。为应对市场变化,公司未来将在内部全面整合资源、改善经营策略。在内部管理方面,公司将调整组织架构,持续优化团队和业务成本;在广告营销业务方面,公司将聚焦自身核心优势,拓展西部市场和海外市场,提升西部市场和海外市场占有率;同时,公司已积极关注新技术、新产业领域发展机会,将结合公司现有资源,在广告业务之外的新业务方向展开探索,为公司业务发展寻找新的增长点。",首亏,0.1,2023-01-31
2604,002712,思美传媒,扣除后营业收入,"预计2022年1-12月扣除后营业收入:400,000万元至430,000万元。",4150000000.0,,"1.根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求,经过初步测算,上海科翼文化传播有限公司、上海观达影视文化有限公司、杭州掌维科技有限公司、宁波爱德康赛广告有限公司、淮安爱德康赛广告有限公司、上海智海扬涛广告有限公司等控股子公司存在商誉减值迹象,需要计提相应的商誉减值准备,预计计提的减值总额为人民币3.5亿元至4.1亿元。目前商誉减值测试的评估工作正在进行,公司本期计提的商誉减值金额以最终的审计、评估结果为准。2.2022年,公司与客户均受到了国内疫情较大的冲击,但公司及各业务团队仍在不断努力付出,稳定客户与媒体的合作关系,确保公司的营收规模,2022年度预计营业收入为40亿元至43亿元。剔除上述商誉减值因素,综合全年经营情况,公司仍为正向盈利。为应对市场变化,公司未来将在内部全面整合资源、改善经营策略。在内部管理方面,公司将调整组织架构,持续优化团队和业务成本;在广告营销业务方面,公司将聚焦自身核心优势,拓展西部市场和海外市场,提升西部市场和海外市场占有率;同时,公司已积极关注新技术、新产业领域发展机会,将结合公司现有资源,在广告业务之外的新业务方向展开探索,为公司业务发展寻找新的增长点。",略减,4450595000.0,2023-01-31
2605,002712,思美传媒,营业收入,"预计2022年1-12月营业收入:400,000万元至430,000万元。",4150000000.0,-6.75,"1.根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求,经过初步测算,上海科翼文化传播有限公司、上海观达影视文化有限公司、杭州掌维科技有限公司、宁波爱德康赛广告有限公司、淮安爱德康赛广告有限公司、上海智海扬涛广告有限公司等控股子公司存在商誉减值迹象,需要计提相应的商誉减值准备,预计计提的减值总额为人民币3.5亿元至4.1亿元。目前商誉减值测试的评估工作正在进行,公司本期计提的商誉减值金额以最终的审计、评估结果为准。2.2022年,公司与客户均受到了国内疫情较大的冲击,但公司及各业务团队仍在不断努力付出,稳定客户与媒体的合作关系,确保公司的营收规模,2022年度预计营业收入为40亿元至43亿元。剔除上述商誉减值因素,综合全年经营情况,公司仍为正向盈利。为应对市场变化,公司未来将在内部全面整合资源、改善经营策略。在内部管理方面,公司将调整组织架构,持续优化团队和业务成本;在广告营销业务方面,公司将聚焦自身核心优势,拓展西部市场和海外市场,提升西部市场和海外市场占有率;同时,公司已积极关注新技术、新产业领域发展机会,将结合公司现有资源,在广告业务之外的新业务方向展开探索,为公司业务发展寻找新的增长点。",略减,4450595000.0,2023-01-31
2606,002712,思美传媒,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润亏损:36,000万元至40,000万元。",-380000000.0,-740.385,"1.根据《企业会计准则第8号—资产减值》、中国证监会《会计监管风险提示第8号—商誉减值》等相关规定的要求,经过初步测算,上海科翼文化传播有限公司、上海观达影视文化有限公司、杭州掌维科技有限公司、宁波爱德康赛广告有限公司、淮安爱德康赛广告有限公司、上海智海扬涛广告有限公司等控股子公司存在商誉减值迹象,需要计提相应的商誉减值准备,预计计提的减值总额为人民币3.5亿元至4.1亿元。目前商誉减值测试的评估工作正在进行,公司本期计提的商誉减值金额以最终的审计、评估结果为准。2.2022年,公司与客户均受到了国内疫情较大的冲击,但公司及各业务团队仍在不断努力付出,稳定客户与媒体的合作关系,确保公司的营收规模,2022年度预计营业收入为40亿元至43亿元。剔除上述商誉减值因素,综合全年经营情况,公司仍为正向盈利。为应对市场变化,公司未来将在内部全面整合资源、改善经营策略。在内部管理方面,公司将调整组织架构,持续优化团队和业务成本;在广告营销业务方面,公司将聚焦自身核心优势,拓展西部市场和海外市场,提升西部市场和海外市场占有率;同时,公司已积极关注新技术、新产业领域发展机会,将结合公司现有资源,在广告业务之外的新业务方向展开探索,为公司业务发展寻找新的增长点。",首亏,59339500.0,2023-01-31
2607,002707,众信旅游,归属于上市公司股东的净利润,"预计2022年1-12月归属于上市公司股东的净利润亏损:20,000万元至28,000万元。",-240000000.0,48.32,"报告期因国内新冠疫情多发散发、公司业务开展受限,对生产经营产生较大影响。公司管理层克服困难,积极开拓新业务,进一步节约开支、降本增效,使得报告期亏损幅度较2021年度有较大幅度收窄。",减亏,-464408100.0,2023-01-31
2608,002707,众信旅游,每股收益,预计2022年1-12月每股收益亏损:0.22元至0.309元。,-0.2645,,"报告期因国内新冠疫情多发散发、公司业务开展受限,对生产经营产生较大影响。公司管理层克服困难,积极开拓新业务,进一步节约开支、降本增效,使得报告期亏损幅度较2021年度有较大幅度收窄。",减亏,-0.512,2023-01-31
2609,002707,众信旅游,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润亏损:20,000万元至28,000万元。",-240000000.0,47.555,"报告期因国内新冠疫情多发散发、公司业务开展受限,对生产经营产生较大影响。公司管理层克服困难,积极开拓新业务,进一步节约开支、降本增效,使得报告期亏损幅度较2021年度有较大幅度收窄。",减亏,-457622400.0,2023-01-31
2610,002707,众信旅游,扣除后营业收入,"预计2022年1-12月扣除后营业收入:45,000万元至50,000万元。",475000000.0,,"报告期因国内新冠疫情多发散发、公司业务开展受限,对生产经营产生较大影响。公司管理层克服困难,积极开拓新业务,进一步节约开支、降本增效,使得报告期亏损幅度较2021年度有较大幅度收窄。",略减,674784900.0,2023-01-31
2611,002707,众信旅游,营业收入,"预计2022年1-12月营业收入:45,000万元至50,000万元。",475000000.0,-30.565,"报告期因国内新冠疫情多发散发、公司业务开展受限,对生产经营产生较大影响。公司管理层克服困难,积极开拓新业务,进一步节约开支、降本增效,使得报告期亏损幅度较2021年度有较大幅度收窄。",略减,684066200.0,2023-01-31
2612,002702,海欣食品,扣除非经常性损益后的净利润,"预计2022年1-12月扣除非经常性损益后的净利润盈利:2,800万元至4,100万元。",34500000.0,179.14,"2022年公司调整管理模式,降本增效,推出新品,改善公司产品结构,巩固和强化餐饮、特通和下沉市场开拓成果。报告期内,公司全资子公司舟山腾新食品有限公司收到全部征收补偿款,其产生的处置收益预计为2,469.72万元,属于非经常性损益,对公司业绩有积极影响。",扭亏,-43594700.0,2023-01-31
