symbol,fiscal_year,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice
601168,2021,1,0,0,144.0,182.0,2846150000.0,2022-01-25,2022-01-25
601177,2020,1,0,0,345.0,385.97249999999997,39054700.0,2021-01-19,2021-01-19
601177,2021,1,0,0,60.5,64.75,57022600.0,2022-01-25,2022-01-25
601177,2022,1,0,0,36.5,98.75,153959900.0,2023-01-14,2023-01-14
601177,2023,1,0,0,4.5,10.5,199500000.0,2024-01-13,2024-01-13
601179,2021,1,0,0,106.0,305.0,431470100.0,2022-01-26,2022-01-26
601198,2019,1,0,0,,,,2019-10-30,2019-10-30
601198,2020,1,0,0,,,,2020-10-31,2020-10-31
601198,2022,1,1,0,-69.735,-69.08500000000001,500000000.0,2023-01-31,2023-01-31
601198,2023,1,0,0,54.675,72.895,800000000.0,2024-01-31,2024-01-31
601208,2019,1,0,0,-25.04,197.47833333333332,16900000.0,2020-01-22,2020-01-22
601208,2020,1,0,0,154.38,166.89499999999998,151456158.88,2021-01-29,2021-01-29
601208,2021,1,0,0,108.265,119.46000000000001,335416473.02,2022-01-18,2022-01-18
601216,2020,1,0,0,16.0,53.0,2793940000.0,2021-01-28,2021-01-28
601218,2019,1,0,0,156.42,183.055,65000000.0,2020-01-21,2020-01-21
601218,2020,1,0,0,243.52,249.14,229000000.0,2021-01-28,2021-01-28
601222,2020,1,0,0,50.0,50.0,1018500000.0,2021-01-27,2021-01-27
601225,2022,1,0,0,42.0,52.5,29100000000.0,2023-01-17,2023-01-17
601226,2019,1,0,0,,,,2019-10-30,2019-10-30
601226,2020,1,0,0,,,,2020-10-28,2020-10-28
601226,2021,1,0,0,11.0,158.5,242900000.0,2022-01-27,2022-03-11
601226,2023,1,1,1,-79.0,-74.0,61560000.0,2024-01-25,2024-01-25
601231,2022,1,0,0,23.93,54.64333333333334,2966396800.0,2023-01-18,2023-01-18
601233,2019,1,0,0,35.5,36.0,2805000000.0,2020-01-16,2020-01-16
601233,2021,1,0,0,166.99,170.6525,7590000000.0,2022-01-29,2022-01-29
601233,2022,1,1,1,-96.575,-95.83250000000001,250000000.0,2023-01-31,2023-01-31
601233,2023,1,0,0,189.64,380.8175,335000000.0,2024-01-31,2024-01-31
601236,2019,1,0,0,117.5,127.5,840130000.0,2020-01-23,2020-01-23
601236,2020,1,0,0,71.99,72.78,1439862900.0,2021-01-19,2021-01-19
601236,2022,1,1,1,-99.82,-98.845,2805400.0,2023-01-31,2023-01-31
601236,2023,1,0,0,710.57,2235.84,299575900.0,2024-01-24,2024-01-24
601238,2021,1,0,0,19.0,23.25,6150000000.0,2022-01-12,2022-01-12
601238,2022,1,0,0,19.7,19.7,514450000000.0,2022-12-30,2022-12-30
601279,2022,1,1,1,-90.29,-74.11500000000001,9500000.0,2023-01-31,2023-01-31
601279,2023,1,0,0,71.325,1532.1525,80000000.0,2024-01-25,2024-01-25
601298,2023,1,0,0,,,,2023-10-28,2023-10-28
601311,2020,1,0,0,23.15,23.785,589000000.0,2021-01-30,2021-01-30
601319,2019,1,0,0,50.0,60.0,19552500000.0,2020-01-22,2020-01-22
601319,2022,1,0,0,12.5,12.5,24159500000.0,2023-03-13,2023-03-13
601326,2022,1,0,0,25.0,25.0,1240000000.0,2023-01-20,2023-01-20
601333,2020,1,1,1,-166.5,1238.755,-500000000.0,2021-01-29,2021-01-29
601333,2021,1,1,1,-83.69,-31.4,-1125000000.0,2022-01-26,2022-01-26
601333,2022,1,1,1,-105.545,-102.015,-2100000000.0,2023-01-31,2023-01-31
601333,2023,1,0,0,150.74,152.1875,1030000000.0,2024-01-26,2024-01-26
601336,2019,1,0,0,60.0,70.0,12750000000.0,2020-02-03,2020-02-03
601339,2021,1,0,0,271.5,314.0,1310000000.0,2022-01-18,2022-01-18
601339,2023,1,1,1,-101.89,-86.22,-15000000.0,2024-01-30,2024-01-30
601360,2019,1,0,0,5.52,38.01,3610000000.0,2020-01-23,2020-01-23
601360,2020,1,1,0,-48.5,-34.5,2810000000.0,2021-01-30,2021-01-30
601360,2021,1,1,1,-74.795,-50.08166666666667,642000000.0,2022-01-29,2022-01-29
601360,2022,1,1,1,-433.88,-273.94,-2480000000.0,2023-01-31,2023-01-31
601360,2023,1,1,1,61.91,70.52,-710000000.0,2024-01-31,2024-01-31
601366,2019,1,0,0,11.0,27.833333333333332,240165500.0,2019-12-05,2019-12-05
601366,2022,1,1,1,-293.235,-160.35,-172500000.0,2023-01-21,2023-01-21
601366,2023,1,1,1,67.165,93.4175,-55000000.0,2024-01-27,2024-01-27
601368,2023,1,1,0,-58.36,-57.055,62500000.0,2024-01-30,2024-01-30
601369,2019,1,0,0,57.5,179.75,268865000.0,2020-01-22,2020-01-22
601369,2021,1,0,0,25.56,28.349999999999998,676875000.0,2022-01-28,2022-01-28
601375,2020,1,0,0,80.245,257.87,102590400.0,2021-01-30,2021-01-30
601375,2021,1,0,0,398.55,420.3725,519000000.0,2022-01-10,2022-01-10
601375,2022,1,1,1,-82.46,-81.195,86000000.0,2023-01-31,2023-01-31
601375,2023,1,0,0,82.48,90.28999999999999,178757300.0,2024-01-31,2024-01-31
601377,2019,1,0,0,1119.075,6183.047500000001,1513000000.0,2020-01-11,2020-01-11
601377,2020,1,0,0,120.0,126.25,3800000000.0,2021-01-30,2021-01-30
601388,2020,1,0,0,280.5,297.0,454317800.0,2021-01-26,2021-01-26
601388,2021,1,0,0,84.0,86.25,832178400.0,2022-01-18,2022-01-18
601388,2022,1,1,0,-57.0,-57.0,365454000.0,2023-01-31,2023-01-31
601388,2023,1,1,0,-58.5,-56.25,158907100.0,2024-01-31,2024-01-31
601456,2021,1,0,0,49.72,50.495000000000005,880175500.0,2022-01-15,2022-01-15
601500,2021,1,1,1,-170.0,-73.33333333333333,-46505000.0,2022-01-29,2022-01-29
601500,2023,1,0,0,1285.5,2106.0,210000000.0,2024-01-25,2024-01-25
601512,2019,1,0,0,-5.255,18.075,791941550.0,2019-12-03,2019-12-03
601515,2022,1,1,0,-61.915,-61.6425,299000000.0,2023-01-31,2023-01-31
601518,2020,1,1,0,-55.0,-52.5,79040000.0,2021-01-27,2021-01-27
601518,2021,1,0,0,222.0,294.25,315060000.0,2022-01-27,2022-01-27
601519,2019,1,1,1,-90.765,459.4575,10000000.0,2020-01-23,2020-01-23
601519,2022,1,1,1,-1626.475,-1212.1599999999999,-115000000.0,2023-01-31,2023-01-31
601519,2023,1,1,1,-144.97,36.9875,-225000000.0,2024-01-26,2024-01-26
601555,2019,1,0,0,27.345,140.32833333333335,1044500000.0,2020-01-18,2020-01-18
601555,2020,1,0,0,62.465,62.675,1681000000.0,2021-01-26,2021-01-26
601566,2022,1,1,1,-145.225,-105.0275,-88000000.0,2023-01-31,2023-01-31
601566,2023,1,0,0,309.32,321.0725,217500000.0,2024-01-26,2024-01-26
601567,2019,1,0,0,63.0,86.5,697603600.0,2020-01-18,2020-01-18
601567,2023,1,0,0,60.59,150.70166666666668,210000000.0,2024-01-26,2024-01-26
601568,2023,1,1,1,-74.76,-74.42750000000001,360425000.0,2024-01-27,2024-01-27
601579,2020,1,1,0,-0.16,38.025,127000000.0,2021-01-26,2021-01-26
601579,2022,1,1,0,-50.13,-27.767500000000002,130500000.0,2023-01-30,2023-01-30
601588,2020,1,1,1,-87.5,-85.25,203661000.0,2021-01-30,2021-01-30
601588,2022,1,1,1,-1003.71,-941.425,-1634000000.0,2023-01-31,2023-01-31
601588,2023,1,1,1,98.875,101.70750000000001,-18500000.0,2024-01-31,2024-01-31
601595,2020,1,1,1,-470.805,-437.8075,-418000000.0,2021-01-30,2021-01-30
601595,2021,1,1,1,94.595,99.965,-22250000.0,2022-01-29,2022-01-29
601595,2022,1,1,1,-1734.545,-1606.4975,-385500000.0,2023-01-31,2023-01-31
601595,2023,1,0,0,120.09,130.43,74510000.0,2024-01-31,2024-01-31
601599,2019,1,1,1,-1432.64,-1390.27,-720000000.0,2020-01-23,2020-01-23
601599,2020,1,1,1,-3.19,-2.8499999999999996,-1020000000.0,2021-01-29,2021-01-29
601599,2021,1,1,1,47.69,570.0775,-280000000.0,2022-01-25,2022-01-25
601600,2021,1,0,0,588.0,1160.0,5100000000.0,2022-01-28,2022-01-28
601600,2023,1,0,0,62.0,84.83333333333333,0.39,2024-01-27,2024-01-27
601601,2019,1,0,0,30.0,42.5,23500000000.0,2020-02-03,2020-02-03
601606,2023,1,1,0,-69.99,-63.1875,16370300.0,2024-01-27,2024-01-27
601608,2020,1,0,0,65.5,264.75,61378500.0,2021-01-30,2021-01-30
601608,2023,1,0,0,176.0,211.91,296600000.0,2024-01-31,2024-01-31
601609,2022,1,1,1,-75.35,-59.3425,170000000.0,2023-01-31,2023-01-31
601615,2019,1,0,0,57.285,72.6325,590000000.0,2020-01-21,2020-01-21
601615,2020,1,0,0,79.635,82.88,1180000000.0,2021-01-28,2021-01-28
601615,2021,1,0,0,100.0,112.08333333333333,0.0,2022-01-25,2022-01-25
601615,2023,1,1,1,-93.83,-90.5175,192000000.0,2024-01-31,2024-01-31
601616,2019,1,0,0,,,,2019-10-29,2019-10-29
601616,2020,1,1,0,-53.5,68.97333333333334,72830000.0,2021-01-25,2021-01-25
601616,2023,1,1,1,-96.41,-5.015000000000001,1957100.0,2024-01-27,2024-01-27
601619,2021,1,0,0,296.535,300.23,795450700.0,2022-01-29,2022-01-29
601619,2023,1,0,0,35.57,35.85,789000000.0,2024-01-31,2024-01-31
601628,2019,1,0,0,360.0,385.0,53314000000.0,2020-01-20,2020-01-20
601636,2021,1,0,0,51.11,108.64333333333333,4171500000.0,2022-01-27,2022-01-27
601636,2022,1,1,1,-70.635,-69.3875,1220000000.0,2023-01-30,2023-01-30
601658,2019,1,0,0,6.5,11.848333333333334,57480500000.0,2019-10-29,2019-10-29
601665,2021,1,0,0,,,,2021-06-17,2021-06-17
601666,2019,1,0,0,61.64,62.59,1146000000.0,2020-01-22,2020-01-22
601666,2021,1,0,0,97.34,102.285,2875000000.0,2022-01-28,2022-01-28
601666,2022,1,0,0,95.76,96.545,5720000000.0,2023-01-21,2023-01-21
601677,2019,1,0,0,56.0,88.16666666666667,222000000.0,2020-01-14,2020-01-14
601677,2020,1,0,0,17.5,25.75,825000000.0,2021-01-12,2021-01-12
601677,2021,1,0,0,77.5,87.75,1600000000.0,2022-01-18,2022-01-18
601678,2021,1,0,0,220.52,245.57999999999998,1625657900.0,2022-01-29,2022-01-29
601678,2023,1,1,1,-70.17,-68.52000000000001,342894900.0,2024-01-30,2024-01-30
601686,2019,1,0,0,81.01,81.01,800000000.0,2020-03-20,2020-03-20
601686,2020,1,0,0,7.265,38.74666666666667,1270000000.0,2020-12-03,2020-12-03
601686,2021,1,1,0,-47.805,-47.72,596710000.0,2022-01-29,2022-01-29
601686,2022,1,1,0,-65.23,-59.160000000000004,217740000.0,2023-01-31,2023-01-31
601686,2023,1,0,0,89.93,109.08500000000001,498360000.0,2024-01-30,2024-01-30
601688,2019,1,0,0,77.5,77.5,8891738250.0,2020-01-23,2020-01-23
601689,2019,1,1,0,-53.42,-39.86666666666667,35000000.0,2020-01-21,2020-01-21
601689,2020,1,0,0,38.095,39.004999999999995,580000000.0,2021-01-16,2021-01-16
601689,2021,1,0,0,75.0,79.25,1055000000.0,2022-01-13,2022-01-13
601689,2022,1,0,0,38.275,58.531666666666666,1652000000.0,2023-01-13,2023-02-04
601689,2023,1,0,0,22.62,24.191666666666666,2030000000.0,2024-01-17,2024-01-17
601696,2019,1,0,0,2.645,5.833333333333333,705000000.0,2020-02-25,2020-02-25
601698,2022,1,1,0,-10.0,25.5,475000000.0,2023-04-12,2023-04-12
601698,2023,1,1,0,-63.515,-54.6325,258000000.0,2024-01-27,2024-01-27
601699,2021,1,0,0,251.59,281.8,6842000000.0,2022-01-29,2022-01-29
601699,2022,1,0,0,81.28,94.995,14000000000.0,2023-01-19,2023-01-19
601700,2019,1,1,1,-903.625,-903.625,-250000000.0,2020-01-31,2020-01-31
601700,2020,1,0,0,173.455,173.455,205000000.0,2021-01-29,2021-01-29
601700,2021,1,1,0,-54.245,-48.0725,100000000.0,2022-01-24,2022-01-24
601700,2022,1,1,0,-67.5,-65.0,30000000.0,2023-01-31,2023-01-31
601700,2023,1,0,0,101.565,119.2225,65000000.0,2024-01-24,2024-01-24
601702,2021,1,0,0,88.755,93.7225,455000000.0,2022-01-08,2022-01-08
601702,2023,1,0,0,36.435,36.535,880000000.0,2024-01-17,2024-01-17
601717,2021,1,0,0,5.14,29.4375,1785000000.0,2022-01-25,2022-01-25
601717,2022,1,0,0,17.665,24.29,2110000000.0,2023-01-31,2023-01-31
601718,2019,1,1,1,-159.83,25.89999999999999,-744155000.0,2020-01-23,2020-01-23
601718,2020,1,1,1,-1206.435,-591.3575,-769525000.0,2021-01-30,2021-01-30
601718,2021,1,1,1,59.01,457.41333333333336,-312790000.0,2022-01-29,2022-01-29
601718,2022,1,1,1,55.24,119.10666666666667,-65000000.0,2023-01-20,2023-01-20
601727,2021,1,1,1,-1213.245,-784.3499999999999,-11600000000.0,2022-01-29,2022-01-29
601727,2022,1,1,1,61.735,63.345,-4550000000.0,2023-01-31,2023-01-31
601727,2023,1,1,1,71.76,89.875,-1330000000.0,2024-01-31,2024-01-31
601777,2019,1,1,1,-2068.77,-1089.655,-4981000000.0,2020-01-21,2020-01-21
601777,2020,1,1,1,-82.02,9.630000000000003,-8000000000.0,2021-01-30,2021-01-30
601777,2022,1,0,0,170.0,176.095,30000000.0,2023-01-19,2023-01-19
601777,2023,1,1,1,-200.0,-102.66666666666667,-61000000.0,2024-01-27,2024-01-27
601778,2023,1,0,0,51.61,61.5825,276000000.0,2024-01-31,2024-01-31
601788,2020,1,0,0,56.86,198.95,0.52,2021-01-27,2021-01-27
601788,2021,1,0,0,50.0,50.0,,2022-01-21,2022-01-21
601798,2019,1,1,1,-171.495,-53.300000000000004,-56000000.0,2020-01-21,2020-01-21
601798,2020,1,0,0,9.49,93.14,8000000.0,2021-01-30,2021-01-30
601798,2021,1,1,1,-2615.8,-1252.9066666666668,-187650000.0,2022-01-26,2022-01-26
601798,2022,1,1,1,-7.94,-2.736666666666667,-212860000.0,2023-01-31,2023-01-31
601798,2023,1,1,1,22.96,26.66,-148180000.0,2024-01-31,2024-01-31
601801,2019,1,1,0,-50.0,-29.75,515500000.0,2020-01-23,2020-01-23
601808,2019,1,0,0,,,,2019-10-31,2019-10-31
601808,2020,1,0,0,,,,2020-10-30,2020-10-30
601808,2021,1,1,1,-103.5,-96.25,-89999999.9999999,2022-01-22,2022-01-22
601808,2022,1,0,0,635.0,3510.25,2200000000.0,2023-01-17,2023-01-17
601816,2019,1,0,0,3.505,9.96875,11470000000.0,2019-12-25,2019-12-25
601816,2020,1,1,1,-71.995,-71.39250000000001,3232780000.0,2021-01-30,2021-01-30
601816,2021,1,0,0,45.745,48.0025,4851742500.0,2022-01-22,2022-01-22
601816,2022,1,1,1,-112.09,-111.83500000000001,-581933550.0,2023-01-31,2023-01-31
601816,2023,1,0,0,1997.69,2047.1100000000001,11500000000.0,2024-01-27,2024-01-27
601825,2021,1,0,0,,,,2021-08-18,2021-08-18
601827,2021,1,0,0,73.605,76.3175,1241500000.0,2022-01-21,2022-01-21
601828,2020,1,1,0,-60.34,-57.413333333333334,740000000.0,2021-01-30,2021-01-30
601828,2022,1,1,0,-99.085,-74.22833333333334,3555000.0,2023-01-31,2023-01-31
601828,2023,1,1,1,-391.2,-342.525,-2180000000.0,2024-01-31,2024-01-31
601838,2021,1,0,0,21.5,21.5,7321000000.0,2022-01-05,2022-01-05
601857,2020,1,1,1,-140.0,-99.5,-21515000000.0,2021-01-30,2021-01-30
601857,2021,1,0,0,384.5,671.775,92002000000.0,2022-01-13,2022-01-13
601857,2022,1,0,0,62.5,67.75,150000000000.0,2023-01-20,2023-01-20
601865,2019,1,0,0,73.22,76.2325,665000000.0,2020-01-23,2020-01-23
601865,2020,1,0,0,120.36,123.19,1555000000.0,2020-12-30,2020-12-30
601866,2021,1,0,0,129.5,162.5,4500000000.0,2022-01-29,2022-01-29
601866,2023,1,1,0,-66.305,-64.3525,1275000000.0,2024-01-20,2024-01-20
601869,2022,1,0,0,62.0,153.0,1070000000.0,2023-01-30,2023-01-30
601872,2020,1,0,0,75.0,75.0,2842500000.0,2021-01-29,2021-01-29
601877,2020,1,0,0,6.54,42.48500000000001,3916820000.0,2021-01-21,2021-01-21
601878,2020,1,0,0,66.0,67.0,1581044800.0,2021-01-27,2021-01-27
601878,2021,1,0,0,35.0,35.0,2135008400.0,2022-01-08,2022-01-08
601881,2019,1,0,0,77.27,77.47999999999999,5112020000.0,2020-01-23,2020-01-23
601882,2020,1,0,0,79.875,106.2875,118000000.0,2021-01-27,2021-01-27
601882,2021,1,0,0,167.685,178.575,340000000.0,2022-01-21,2022-01-21
601886,2020,1,0,0,50.425,105.495,549938050.0,2021-01-29,2021-01-29
601886,2021,1,1,1,-305.11,-257.1125,-1142250000.0,2022-01-29,2022-01-29
601886,2022,1,0,0,128.7,138.675,320000000.0,2023-01-20,2023-01-20
601886,2023,1,0,0,38.0,87.5,675000000.0,2024-01-23,2024-01-23
601888,2019,1,0,0,25.0,37.5,3943800800.0,2020-01-11,2020-01-11
601888,2021,1,0,0,60.0,60.5,9650000000.0,2022-01-15,2022-01-15
601890,2019,1,0,0,205.51,452.415,53000000.0,2020-01-18,2020-01-18
601890,2023,1,0,0,47.0,52.25,197500000.0,2024-01-30,2024-01-30
601898,2019,1,0,0,59.25,62.6,5480000000.0,2020-01-18,2020-01-18
601898,2021,1,0,0,121.5,122.575,12855000000.0,2022-01-15,2022-01-15
601899,2019,1,0,0,2.59,13.775,3825000000.0,2020-02-03,2020-02-03
601899,2020,1,0,0,52.895,56.5075,6400000000.0,2021-01-30,2021-01-30
601899,2021,1,0,0,129.36,134.515,14500000000.0,2022-01-17,2022-01-17
601899,2022,1,0,0,19.95,26.793333333333333,19500000000.0,2023-01-30,2023-01-30
601899,2023,1,0,0,5.28,7.17,21100000000.0,2024-01-30,2024-01-30
601901,2019,1,0,0,29.0,39.5,926000000.0,2020-01-23,2020-01-23
601901,2021,1,0,0,60.0,65.0,1655000000.0,2022-01-20,2022-01-20
601901,2022,1,0,0,10.0,10.0,1933000000.0,2023-01-20,2023-01-20
601908,2020,1,0,0,62.5,474.66,403693000.0,2021-01-29,2021-01-29
601908,2021,1,0,0,72.5,82.5,727338500.0,2022-01-21,2022-01-21
601908,2023,1,1,1,-100.985,-76.7425,-3846150.0,2024-01-27,2024-01-27
601918,2019,1,1,1,-1902.79,-887.635,-275323400.0,2020-01-22,2020-01-22
601918,2021,1,0,0,186.7,262.45,2383905800.0,2022-01-15,2022-01-15
601919,2019,1,0,0,449.0,589.5,1580000000.0,2020-01-23,2020-01-23
601919,2021,1,0,0,799.3,814.25,5.59,2022-01-25,2022-01-25
601919,2023,1,1,1,-78.38,-78.27666666666666,23747000000.0,2024-01-10,2024-01-10
601928,2021,1,0,0,9.0,30.5,1434755000.0,2022-01-22,2022-01-22
601929,2019,1,1,1,-84.025,-76.7475,32609800.0,2020-01-23,2020-01-23
601929,2022,1,1,1,-1699.39,-1066.2150000000001,-474140000.0,2023-04-22,2023-04-22
601929,2023,1,1,1,-62.485,-57.5925,-724000000.0,2024-01-27,2024-01-27
601933,2021,1,1,1,-770.69,-364.68,-3930000000.0,2022-01-29,2022-01-29
601933,2022,1,1,1,30.46,33.900000000000006,-2740000000.0,2023-01-31,2023-01-31
601933,2023,1,1,1,23.35,37.400000000000006,-1970000000.0,2024-01-31,2024-01-31
601956,2021,1,1,1,-96.725,-84.7175,2500000.0,2022-01-26,2022-01-26
601956,2022,1,0,0,348.5,1702.975,89100000.0,2023-01-19,2023-01-19
601958,2019,1,0,0,,,,2019-10-25,2019-10-25
601958,2020,1,1,1,-73.0,-71.5,147000000.0,2021-01-20,2021-01-20
601958,2021,1,0,0,144.5,146.25,410000000.0,2022-01-26,2022-01-26
601958,2022,1,0,0,173.0,179.75,1330000000.0,2023-01-10,2023-01-10
601958,2023,1,0,0,128.435,130.345,3000000000.0,2024-01-25,2024-01-25
601963,2020,1,0,0,6.085,7.801666666666667,4452000000.0,2021-02-04,2021-02-04
601966,2021,1,1,0,-59.0,-57.0,850000000.0,2022-01-29,2022-01-29
601966,2022,1,1,1,-75.5,-71.5,160000000.0,2023-01-31,2023-01-31
601966,2023,1,0,0,406.5,541.5,1390000000.0,2024-01-16,2024-01-16
601968,2019,1,0,0,204.355,229.14499999999998,112000000.0,2020-01-23,2020-01-23
601968,2020,1,0,0,34.765,46.435,172500000.0,2021-01-30,2021-01-30
601968,2021,1,0,0,59.79,63.0925,254000000.0,2022-01-29,2022-01-29
601969,2019,1,0,0,65.96,102.05,-11310000.0,2020-01-22,2020-01-22
601969,2021,1,0,0,330.48,3388.5266666666666,279567500.0,2022-01-28,2022-01-28
601975,2019,1,1,0,-38.25,74.11625,224898900.0,2018-12-28,2020-01-18
601975,2020,1,0,0,9.54,34.55,951150000.0,2021-01-28,2021-01-28
601975,2021,1,1,1,-78.06,-73.6325,289890000.0,2022-01-29,2022-01-29
601975,2022,1,0,0,385.76,394.69,1416850000.0,2023-01-20,2023-01-20
601985,2022,1,0,0,10.45,11.785,9065000000.0,2023-01-20,2023-01-20
601990,2019,1,0,0,206.325,206.325,710000000.0,2020-01-21,2020-01-21
601991,2020,1,0,0,52.5,110.75,2900000000.0,2021-01-30,2021-01-30
601991,2021,1,1,1,-425.655,-409.36,-10650000000.0,2022-01-29,2022-01-29
601991,2022,1,1,1,84.275,89.525,-1545000000.0,2023-01-31,2023-01-31
601991,2023,1,0,0,150.61,277.7425,750000000.0,2024-01-31,2024-01-31
601992,2019,1,0,0,10.0,11.75,3200000000.0,2020-01-08,2020-01-08
601992,2020,1,1,0,-43.0,-32.75,1820000000.0,2021-01-21,2021-01-21
601992,2021,1,1,0,-9.5,-2.875,1750000000.0,2022-01-18,2022-01-18
601992,2022,1,1,1,-126.75,-91.225,-450000000.0,2023-01-10,2023-01-10
601992,2023,1,1,1,-284.6,-188.8,-2075000000.0,2024-01-31,2024-01-31
601995,2020,1,0,0,65.95,67.78999999999999,6897170000.0,2021-01-30,2021-01-30
601996,2022,1,1,1,-85.51,-80.075,21250000.0,2023-01-31,2023-01-31
603000,2019,1,0,0,29.655,37.2875,252930000.0,2020-01-22,2020-01-22
603000,2022,1,0,0,26.25,62.61,162000000.0,2023-01-16,2023-01-16
603001,2019,1,1,1,-128.5,-105.75,-26097400.0,2020-01-22,2020-01-22
603001,2022,1,1,1,-2791.84,-1959.8400000000001,-406000000.0,2023-01-31,2023-01-31
603001,2023,1,1,1,61.22,67.765,-162000000.0,2024-01-31,2024-01-31
603002,2019,1,0,0,-11.7,31.599999999999998,8390000.0,2020-01-17,2020-01-17
603002,2020,1,0,0,38.5,78.75,147651117.26,2021-01-20,2021-01-20
603002,2021,1,0,0,67.0,109.75,370410000.0,2022-01-25,2022-01-25
603002,2022,1,1,0,-63.5,-7.75,135680000.0,2023-01-20,2023-01-20
603002,2023,1,1,1,-84.0,-62.0,81580000.0,2024-01-24,2024-01-24
603004,2023,1,0,0,-8.215,6.858333333333334,170000000.0,2023-12-26,2023-12-26
603005,2019,1,0,0,48.33,106.2175,65080000.0,2020-01-22,2020-01-22
603005,2020,1,0,0,254.55,328.63,330000000.0,2021-01-26,2021-01-26
603005,2021,1,0,0,42.84,45.25,470000000.0,2022-01-14,2022-01-14
603005,2022,1,1,0,-61.81,-59.6875,200000000.0,2023-01-31,2023-01-31
603006,2021,1,0,0,25.505,47.415,111790750.0,2022-01-29,2022-01-29
603007,2020,1,1,1,-84.6,-79.07499999999999,10000000.0,2021-01-30,2021-01-30
603007,2021,1,1,1,-9739.625,-6103.475,-520000000.0,2022-01-29,2022-01-29
603007,2022,1,1,1,61.25,61.6475,-231250000.0,2023-01-31,2023-01-31
603007,2023,1,1,1,6.305,17.515,-215000000.0,2024-01-31,2024-01-31
603008,2019,1,0,0,173.63,184.1625,345000000.0,2020-01-16,2020-01-16
603008,2021,1,0,0,59.545,68.315,500000000.0,2022-01-22,2022-01-22
603008,2023,1,0,0,95.0,101.25,425150000.0,2024-01-31,2024-01-31
603009,2019,1,1,1,-604.235,-476.145,-261340000.0,2020-04-25,2020-04-25
603009,2020,1,0,0,108.36,115.6375,21000000.0,2021-01-29,2021-01-29
603009,2021,1,0,0,114.38,141.05,54500000.0,2022-01-25,2022-01-25
603010,2019,1,0,0,65.0,77.5,86305000.0,2020-01-14,2020-01-14
603010,2020,1,0,0,137.0,257.5,382068100.0,2021-01-29,2021-01-29
603010,2021,1,0,0,109.5,112.5,825000000.0,2022-01-15,2022-01-15
603010,2022,1,1,0,-55.145,-55.135000000000005,367000000.0,2023-01-31,2023-01-31
603010,2023,1,1,0,-53.115,-51.575,173500000.0,2024-01-27,2024-01-27
603011,2021,1,0,0,143.215,430.4375,45000000.0,2022-01-25,2022-01-25
603011,2022,1,1,1,-168.94,-125.145,-32000000.0,2023-04-19,2023-04-19
603015,2019,1,0,0,,,,2019-10-26,2019-10-26
603015,2020,1,0,0,75.0,105.0,47430000.0,2021-01-15,2021-01-15
603015,2022,1,1,1,-75.5,-66.25,18790000.0,2023-01-17,2023-01-17
603017,2021,1,1,1,-301.12,-285.34000000000003,-390000000.0,2022-01-29,2022-01-29
603017,2022,1,0,0,0.355,78.435,75000000.0,2023-01-31,2023-01-31
603021,2019,1,1,1,-555.75,-331.585,-93000000.0,2020-01-31,2020-01-31
603021,2020,1,1,1,12.225,847.515,-89763800.0,2021-01-29,2021-01-29
603021,2021,1,1,1,-721.815,-479.74750000000006,-305000000.0,2022-01-27,2022-01-27
603021,2022,1,1,1,-13.58,-9.91,-410000000.0,2023-01-31,2023-01-31
603021,2023,1,1,1,18.38,26.394999999999996,-310000000.0,2024-01-31,2024-01-31
603022,2022,1,0,0,83.495,83.76750000000001,35000000.0,2023-01-31,2023-01-31
603023,2019,1,1,1,-81.87,-74.36500000000001,11205550.0,2020-01-23,2020-01-23
603023,2021,1,1,0,-62.405,90.99,4550000.0,2022-01-29,2022-01-29
603023,2023,1,1,1,-607.97,-335.6166666666667,-16500000.0,2024-01-13,2024-01-13
603025,2021,1,0,0,-76.39,38.53666666666667,15130000.0,2022-01-26,2022-01-26
603026,2019,1,0,0,51.055,97.38666666666667,3000000.0,2020-01-23,2020-01-23
603026,2020,1,1,0,-15.0,-14.5,258499600.0,2021-01-16,2021-01-16
603026,2021,1,0,0,365.755,370.9975,1204000000.0,2022-01-08,2022-01-08
603026,2023,1,1,1,-98.25,-98.06,15000000.0,2024-01-27,2024-01-27
603027,2022,1,0,0,50.0,50.0,326820000.0,2023-01-31,2023-01-31
603027,2023,1,0,0,58.0,59.0,541365000.0,2024-01-26,2024-01-26
603028,2020,1,0,0,248.0,248.0,50000000.0,2021-01-21,2021-01-21
603028,2022,1,1,1,-214.12,-214.12,-65000000.0,2023-01-31,2023-01-31
603028,2023,1,0,0,105.395,121.5675,8000000.0,2024-01-31,2024-01-31
603029,2021,1,0,0,19.0,369.22625,13860000.0,2022-01-28,2022-01-28
603029,2022,1,0,0,-57.1,605.025,14600000.0,2023-01-17,2023-01-17
603029,2023,1,0,0,13.265,19.2075,53000000.0,2024-01-18,2024-01-18
603030,2021,1,1,1,-1007.465,-928.8900000000001,-1018800000.0,2022-01-29,2022-01-29
603030,2022,1,1,1,1.385,2.1375,-1275000000.0,2023-01-31,2023-01-31
603030,2023,1,1,1,-47.735,36.63666666666666,-600000000.0,2024-01-30,2024-01-30
603031,2019,1,0,0,151.785,1351.4875,9250000.0,2020-01-22,2020-01-22
