symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20
600356,恒丰纸业,2019,2020-03-18,2020-04-01,1,14,1,0,1,78,92,4,1,0
600660,福耀玻璃,2019,2020-03-18,2020-04-28,2,41,1,0,1,78,119,4,1,1
600667,太极实业,2019,2020-03-18,2020-04-29,1,42,1,0,1,78,120,4,1,1
600725,云维股份,2019,2020-03-18,2020-03-18,0,0,0,0,0,78,78,3,0,0
600860,京城股份,2019,2020-03-18,2020-03-28,1,10,1,0,0,78,88,3,0,0
601233,桐昆股份,2019,2020-03-18,2020-04-21,1,34,1,0,1,78,112,4,1,1
601788,光大证券,2019,2020-03-18,2020-03-28,1,10,1,0,0,78,88,3,0,0
603099,长白山,2019,2020-03-18,2020-04-16,1,29,1,0,1,78,107,4,1,0
603185,弘元绿能,2019,2020-03-18,2020-03-18,0,0,0,0,0,78,78,3,0,0
603396,金辰股份,2019,2020-03-18,2020-04-16,1,29,1,0,1,78,107,4,1,0
603587,地素时尚,2019,2020-03-18,2020-04-08,1,21,1,0,1,78,99,4,1,0
603588,高能环境,2019,2020-03-18,2020-04-28,1,41,1,0,1,78,119,4,1,1
603678,火炬电子,2019,2020-03-18,2020-03-18,0,0,0,0,0,78,78,3,0,0
603826,坤彩科技,2019,2020-03-18,2020-03-31,1,13,1,0,0,78,91,3,0,0
603860,中公高科,2019,2020-03-18,2020-03-31,1,13,1,0,0,78,91,3,0,0
000553,安道麦A,2019,2020-03-19,2020-04-28,2,40,1,0,1,79,119,4,1,1
000698,ST沈化,2019,2020-03-19,2020-04-10,1,22,1,0,1,79,101,4,1,0
000737,北方铜业,2019,2020-03-19,2020-04-01,1,13,1,0,0,79,92,4,1,0
000798,中水渔业,2019,2020-03-19,2020-04-10,1,22,1,0,1,79,101,4,1,0
000905,厦门港务,2019,2020-03-19,2020-03-20,1,1,1,0,0,79,80,3,0,0
000932,华菱钢铁,2019,2020-03-19,2020-03-19,0,0,0,0,0,79,79,3,0,0
002179,中航光电,2019,2020-03-19,2020-03-31,2,12,1,0,0,79,91,3,0,0
002801,微光股份,2019,2020-03-19,2020-03-19,0,0,0,0,0,79,79,3,0,0
003816,中国广核,2019,2020-03-19,2020-03-26,1,7,1,0,0,79,86,3,0,0
300342,天银机电,2019,2020-03-19,2020-03-25,1,6,1,0,0,79,85,3,0,0
600038,中直股份,2019,2020-03-19,2020-03-31,1,12,1,0,0,79,91,3,0,0
600061,国投资本,2019,2020-03-19,2020-03-27,1,8,1,0,0,79,87,3,0,0
600316,洪都航空,2019,2020-03-19,2020-03-31,2,12,1,0,0,79,91,3,0,0
600372,中航机载,2019,2020-03-19,2020-03-31,1,12,1,0,0,79,91,3,0,0
600418,江淮汽车,2019,2020-03-19,2020-03-19,0,0,0,0,0,79,79,3,0,0
600880,博瑞传播,2019,2020-03-19,2020-04-10,1,22,1,0,1,79,101,4,1,0
601588,北辰实业,2019,2020-03-19,2020-04-22,1,34,1,0,1,79,113,4,1,1
601878,浙商证券,2019,2020-03-19,2020-03-19,0,0,0,0,0,79,79,3,0,0
601998,中信银行,2019,2020-03-19,2020-03-27,1,8,1,0,0,79,87,3,0,0
603387,基蛋生物,2019,2020-03-19,2020-03-24,1,5,1,0,0,79,84,3,0,0
000037,深南电A,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
000421,南京公用,2019,2020-03-20,2020-04-17,1,28,1,0,1,80,108,4,1,0
000423,东阿阿胶,2019,2020-03-20,2020-03-27,1,7,1,0,0,80,87,3,0,0
000565,渝三峡A,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
000652,泰达股份,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
000779,甘咨询,2019,2020-03-20,2020-03-31,1,11,1,0,0,80,91,3,0,0
000837,秦川机床,2019,2020-03-20,2020-04-22,1,33,1,0,1,80,113,4,1,1
000965,天保基建,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
000969,安泰科技,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
000999,华润三九,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002107,沃华医药,2019,2020-03-20,2020-04-29,2,40,1,0,1,80,120,4,1,1
002237,恒邦股份,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002379,宏桥控股,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002380,科远智慧,2019,2020-03-20,2020-04-21,1,32,1,0,1,80,112,4,1,1
002381,双箭股份,2019,2020-03-20,2020-04-25,1,36,1,0,1,80,116,4,1,1
002414,高德红外,2019,2020-03-20,2020-04-28,2,39,1,0,1,80,119,4,1,1
002480,新筑股份,2019,2020-03-20,2020-04-15,1,26,1,0,1,80,106,4,1,0
002519,银河电子,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002553,南方精工,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002560,通达股份,2019,2020-03-20,2020-04-24,1,35,1,0,1,80,115,4,1,1
002576,通达动力,2019,2020-03-20,2020-04-21,1,32,1,0,1,80,112,4,1,1
002648,卫星化学,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
002661,克明食品,2019,2020-03-20,2020-04-20,1,31,1,0,1,80,111,4,1,1
002727,一心堂,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002782,可立克,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002861,瀛通通讯,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
002891,中宠股份,2019,2020-03-20,2020-04-08,1,19,1,0,1,80,99,4,1,0
002962,五方光电,2019,2020-03-20,2020-04-30,1,41,1,0,1,80,121,4,1,1
300253,卫宁健康,2019,2020-03-20,2020-04-04,1,15,1,0,1,80,95,4,1,0
300497,富祥药业,2019,2020-03-20,2020-04-09,1,20,1,0,1,80,100,4,1,0
300575,中旗股份,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
300600,国瑞科技,2019,2020-03-20,2020-04-28,1,39,1,0,1,80,119,4,1,1
300650,太龙股份,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
600022,山东钢铁,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
600030,中信证券,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
600118,中国卫星,2019,2020-03-20,2020-04-25,1,36,1,0,1,80,116,4,1,1
600241,时代万恒,2019,2020-03-20,2020-04-24,1,35,1,0,1,80,115,4,1,1
600256,广汇能源,2019,2020-03-20,2020-04-25,1,36,1,0,1,80,116,4,1,1
600310,广西能源,2019,2020-03-20,2020-04-15,2,26,1,0,1,80,106,4,1,0
600354,敦煌种业,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
600511,国药股份,2019,2020-03-20,2020-03-28,1,8,1,0,0,80,88,3,0,0
600516,方大炭素,2019,2020-03-20,2020-04-18,1,29,1,0,1,80,109,4,1,0
600567,山鹰国际,2019,2020-03-20,2020-04-30,1,41,1,0,1,80,121,4,1,1
600649,城投控股,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
600666,奥瑞德,2019,2020-03-20,2020-04-24,1,35,1,0,1,80,115,4,1,1
600720,中交设计,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
600738,丽尚国潮,2019,2020-03-20,2020-04-30,1,41,1,0,1,80,121,4,1,1
600808,马钢股份,2019,2020-03-20,2020-03-31,1,11,1,0,0,80,91,3,0,0
600835,上海机电,2019,2020-03-20,2020-04-03,1,14,1,0,1,80,94,4,1,0
600965,*ST福成,2019,2020-03-20,2020-04-28,1,39,1,0,1,80,119,4,1,1
600987,航民股份,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
601200,上海环境,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
601636,旗滨集团,2019,2020-03-20,2020-04-10,1,21,1,0,1,80,101,4,1,0
601678,滨化股份,2019,2020-03-20,2020-04-23,1,34,1,0,1,80,114,4,1,1
601886,江河集团,2019,2020-03-20,2020-03-31,1,11,1,0,0,80,91,3,0,0
601975,招商南油,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603041,美思德,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603105,芯能科技,2019,2020-03-20,2020-04-28,1,39,1,0,1,80,119,4,1,1
603267,鸿远电子,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603330,天洋新材,2019,2020-03-20,2020-04-28,1,39,1,0,1,80,119,4,1,1
603385,惠达卫浴,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603500,祥和实业,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603595,ST东尼,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603663,三祥新材,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603727,博迈科,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603767,中马传动,2019,2020-03-20,2020-04-21,1,32,1,0,1,80,112,4,1,1
603933,睿能科技,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603938,三孚股份,2019,2020-03-20,2020-03-20,0,0,0,0,0,80,80,3,0,0
603986,兆易创新,2019,2020-03-20,2020-03-27,1,7,1,0,0,80,87,3,0,0
603987,康德莱,2019,2020-03-20,2020-03-31,1,11,1,0,0,80,91,3,0,0
688089,嘉必优,2019,2020-03-20,2020-04-30,1,41,1,0,1,80,121,4,1,1
688388,嘉元科技,2019,2020-03-20,2020-03-31,1,11,1,0,0,80,91,3,0,0
000404,长虹华意,2019,2020-03-21,2020-04-11,1,21,1,0,1,81,102,4,1,0
000407,胜利股份,2019,2020-03-21,2020-03-28,1,7,1,0,0,81,88,3,0,0
000548,湖南投资,2019,2020-03-21,2020-03-28,1,7,1,0,0,81,88,3,0,0
000559,万向钱潮,2019,2020-03-21,2020-04-20,1,30,1,0,1,81,111,4,1,1
000610,*ST西旅,2019,2020-03-21,2020-04-15,1,25,1,0,1,81,106,4,1,0
000619,海螺新材,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
000655,金岭矿业,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
000715,中兴商业,2019,2020-03-21,2020-04-02,1,12,1,0,0,81,93,4,1,0
000721,西安饮食,2019,2020-03-21,2020-04-15,1,25,1,0,1,81,106,4,1,0
000738,航发控制,2019,2020-03-21,2020-04-10,1,20,1,0,1,81,101,4,1,0
000786,北新建材,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
000970,中科三环,2019,2020-03-21,2020-04-25,1,35,1,0,1,81,116,4,1,1
000975,山金国际,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
002011,盾安环境,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
002028,思源电气,2019,2020-03-21,2020-04-18,1,28,1,0,1,81,109,4,1,0
002236,大华股份,2019,2020-03-21,2020-04-03,1,13,1,0,0,81,94,4,1,0
002386,天原股份,2019,2020-03-21,2020-04-30,1,40,1,0,1,81,121,4,1,1
002404,嘉欣丝绸,2019,2020-03-21,2020-04-15,1,25,1,0,1,81,106,4,1,0
002800,天顺股份,2019,2020-03-21,2020-04-01,1,11,1,0,0,81,92,4,1,0
002819,东方中科,2019,2020-03-21,2020-04-11,1,21,1,0,1,81,102,4,1,0
002820,桂发祥,2019,2020-03-21,2020-04-27,1,37,1,0,1,81,118,4,1,1
002911,佛燃能源,2019,2020-03-21,2020-04-15,1,25,1,0,1,81,106,4,1,0
002940,昂利康,2019,2020-03-21,2020-04-03,2,13,1,0,0,81,94,4,1,0
002948,青岛银行,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
002965,祥鑫科技,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
300027,ST华谊,2019,2020-03-21,2020-04-29,1,39,1,0,1,81,120,4,1,1
300059,东方财富,2019,2020-03-21,2020-04-10,1,20,1,0,1,81,101,4,1,0
300142,沃森生物,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
300185,通裕重工,2019,2020-03-21,2020-04-29,1,39,1,0,1,81,120,4,1,1
300303,聚飞光电,2019,2020-03-21,2020-04-28,1,38,1,0,1,81,119,4,1,1
300375,鹏翎股份,2019,2020-03-21,2020-03-31,1,10,1,0,0,81,91,3,0,0
300534,陇神戎发,2019,2020-03-21,2020-04-09,1,19,1,0,1,81,100,4,1,0
300552,万集科技,2019,2020-03-21,2020-04-11,1,21,1,0,1,81,102,4,1,0
300557,理工光科,2019,2020-03-21,2020-04-29,1,39,1,0,1,81,120,4,1,1
300741,华宝股份,2019,2020-03-21,2020-03-28,1,7,1,0,0,81,88,3,0,0
600009,上海机场,2019,2020-03-21,2020-03-28,1,7,1,0,0,81,88,3,0,0
600027,华电国际,2019,2020-03-21,2020-03-26,1,5,1,0,0,81,86,3,0,0
600036,招商银行,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600058,五矿发展,2019,2020-03-21,2020-03-31,1,10,1,0,0,81,91,3,0,0
600062,华润双鹤,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600099,林海股份,2019,2020-03-21,2020-04-18,1,28,1,0,1,81,109,4,1,0
600126,杭钢股份,2019,2020-03-21,2020-04-08,1,18,1,0,1,81,99,4,1,0
600313,农发种业,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600367,红星发展,2019,2020-03-21,2020-04-29,2,39,1,0,1,81,120,4,1,1
600449,宁夏建材,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600497,驰宏锌锗,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600508,上海能源,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600585,海螺水泥,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600644,乐山电力,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600719,大连热电,2019,2020-03-21,2020-04-11,1,21,1,0,1,81,102,4,1,0
600750,华润江中,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
600821,金开新能,2019,2020-03-21,2020-04-28,1,38,1,0,1,81,119,4,1,1
600830,香溢融通,2019,2020-03-21,2020-04-18,1,28,1,0,1,81,109,4,1,0
600841,动力新科,2019,2020-03-21,2020-04-10,1,20,1,0,1,81,101,4,1,0
600976,健民集团,2019,2020-03-21,2020-04-18,1,28,1,0,1,81,109,4,1,0
601066,中信建投,2019,2020-03-21,2020-03-27,1,6,1,0,0,81,87,3,0,0
601155,新城控股,2019,2020-03-21,2020-03-28,1,7,1,0,0,81,88,3,0,0
601158,重庆水务,2019,2020-03-21,2020-04-02,1,12,1,0,0,81,93,4,1,0
601518,吉林高速,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
601898,中煤能源,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
601899,紫金矿业,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
601918,新集能源,2019,2020-03-21,2020-04-30,1,40,1,0,1,81,121,4,1,1
601969,海南矿业,2019,2020-03-21,2020-03-27,1,6,1,0,0,81,87,3,0,0
603059,倍加洁,2019,2020-03-21,2020-04-21,1,31,1,0,1,81,112,4,1,1
603198,迎驾贡酒,2019,2020-03-21,2020-04-25,1,35,1,0,1,81,116,4,1,1
603357,设计总院,2019,2020-03-21,2020-04-23,1,33,1,0,1,81,114,4,1,1
603806,福斯特,2019,2020-03-21,2020-03-21,0,0,0,0,0,81,81,3,0,0
000756,新华制药,2019,2020-03-23,2020-03-23,0,0,0,0,0,83,83,3,0,0
002703,浙江世宝,2019,2020-03-23,2020-04-24,1,32,1,0,1,83,115,4,1,1
300765,新诺威,2019,2020-03-23,2020-03-23,0,0,0,0,0,83,83,3,0,0
600176,中国巨石,2019,2020-03-23,2020-03-23,0,0,0,0,0,83,83,3,0,0
600377,宁沪高速,2019,2020-03-23,2020-04-25,2,33,1,0,1,83,116,4,1,1
601601,中国太保,2019,2020-03-23,2020-03-23,0,0,0,0,0,83,83,3,0,0
603005,晶方科技,2019,2020-03-23,2020-03-23,0,0,0,0,0,83,83,3,0,0
603126,中材节能,2019,2020-03-23,2020-03-30,1,7,1,0,0,83,90,3,0,0
000099,中信海直,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
000551,创元科技,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
000810,创维数字,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
000830,鲁西化工,2019,2020-03-24,2020-04-14,1,21,1,0,1,84,105,4,1,0
000850,华茂股份,2019,2020-03-24,2020-04-22,1,29,1,0,1,84,113,4,1,1
000862,银星能源,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
000919,金陵药业,2019,2020-03-24,2020-03-31,1,7,1,0,0,84,91,3,0,0
000962,东方钽业,2019,2020-03-24,2020-04-28,1,35,1,0,1,84,119,4,1,1
001979,招商蛇口,2019,2020-03-24,2020-04-21,1,28,1,0,1,84,112,4,1,1
002108,沧州明珠,2019,2020-03-24,2020-04-30,1,37,1,0,1,84,121,4,1,1
002119,康强电子,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
002155,湖南黄金,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
002159,三特索道,2019,2020-03-24,2020-04-30,1,37,1,0,1,84,121,4,1,1
002226,江南化工,2019,2020-03-24,2020-04-25,1,32,1,0,1,84,116,4,1,1
002352,顺丰控股,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
002393,力生制药,2019,2020-03-24,2020-04-23,1,30,1,0,1,84,114,4,1,1
002688,金河生物,2019,2020-03-24,2020-04-20,1,27,1,0,1,84,111,4,1,1
002746,仙坛股份,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
300018,中元股份,2019,2020-03-24,2020-04-28,1,35,1,0,1,84,119,4,1,1
300224,正海磁材,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
300242,佳云科技,2019,2020-03-24,2020-04-08,1,15,1,0,1,84,99,4,1,0
300487,蓝晓科技,2019,2020-03-24,2020-04-29,2,36,1,0,1,84,120,4,1,1
300707,威唐工业,2019,2020-03-24,2020-04-20,1,27,1,0,1,84,111,4,1,1
300748,金力永磁,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
300771,智莱科技,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
300777,中简科技,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
300788,中信出版,2019,2020-03-24,2020-03-27,1,3,1,0,0,84,87,3,0,0
600017,日照港,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
600178,东安动力,2019,2020-03-24,2020-04-21,1,28,1,0,1,84,112,4,1,1
600521,华海药业,2019,2020-03-24,2020-04-30,1,37,1,0,1,84,121,4,1,1
600558,大西洋,2019,2020-03-24,2020-04-20,1,27,1,0,1,84,111,4,1,1
600583,海油工程,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
600655,豫园股份,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
600850,电科数字,2019,2020-03-24,2020-04-21,1,28,1,0,1,84,112,4,1,1
600858,银座股份,2019,2020-03-24,2020-04-10,1,17,1,0,1,84,101,4,1,0
600871,石化油服,2019,2020-03-24,2020-03-25,1,1,1,0,0,84,85,3,0,0
600888,新疆众和,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
600970,中材国际,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
601007,金陵饭店,2019,2020-03-24,2020-04-30,2,37,1,0,1,84,121,4,1,1
601608,中信重工,2019,2020-03-24,2020-03-24,0,0,0,0,0,84,84,3,0,0
603055,台华新材,2019,2020-03-24,2020-04-28,1,35,1,0,1,84,119,4,1,1
603127,昭衍新药,2019,2020-03-24,2020-04-13,1,20,1,0,1,84,104,4,1,0
688111,金山办公,2019,2020-03-24,2020-03-25,1,1,1,0,0,84,85,3,0,0
000049,德赛电池,2019,2020-03-25,2020-04-17,1,23,1,0,1,85,108,4,1,0
000695,滨海能源,2019,2020-03-25,2020-04-27,1,33,1,0,1,85,118,4,1,1
000710,贝瑞基因,2019,2020-03-25,2020-04-15,1,21,1,0,1,85,106,4,1,0
000758,中色股份,2019,2020-03-25,2020-04-21,1,27,1,0,1,85,112,4,1,1
000895,双汇发展,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
000910,大亚圣象,2019,2020-03-25,2020-04-28,1,34,1,0,1,85,119,4,1,1
002049,紫光国微,2019,2020-03-25,2020-04-02,1,8,1,0,0,85,93,4,1,0
002149,西部材料,2019,2020-03-25,2020-04-18,1,24,1,0,1,85,109,4,1,0
002429,兆驰股份,2019,2020-03-25,2020-04-11,1,17,1,0,1,85,102,4,1,0
002439,启明星辰,2019,2020-03-25,2020-04-29,1,35,1,0,1,85,120,4,1,1
002452,长高电新,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
002461,珠江啤酒,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
002771,真视通,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
002875,安奈儿,2019,2020-03-25,2020-04-21,1,27,1,0,1,85,112,4,1,1
002922,伊戈尔,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
300052,中青宝,2019,2020-03-25,2020-03-27,1,2,1,0,0,85,87,3,0,0
300120,经纬辉开,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
300378,鼎捷数智,2019,2020-03-25,2020-04-17,1,23,1,0,1,85,108,4,1,0
300385,ST雪浪,2019,2020-03-25,2020-04-15,1,21,1,0,1,85,106,4,1,0
600011,华能国际,2019,2020-03-25,2020-04-01,1,7,1,0,0,85,92,4,1,0
600183,生益科技,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
600196,复星医药,2019,2020-03-25,2020-03-31,1,6,1,0,0,85,91,3,0,0
600420,国药现代,2019,2020-03-25,2020-04-02,1,8,1,0,0,85,93,4,1,0
600422,昆药集团,2019,2020-03-25,2020-03-31,1,6,1,0,0,85,91,3,0,0
600502,安徽建工,2019,2020-03-25,2020-04-23,1,29,1,0,1,85,114,4,1,1
600519,贵州茅台,2019,2020-03-25,2020-04-22,1,28,1,0,1,85,113,4,1,1
600552,凯盛科技,2019,2020-03-25,2020-04-29,1,35,1,0,1,85,120,4,1,1
600675,中华企业,2019,2020-03-25,2020-04-29,1,35,1,0,1,85,120,4,1,1
600712,南宁百货,2019,2020-03-25,2020-04-15,1,21,1,0,1,85,106,4,1,0
600717,天津港,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
600828,茂业商业,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
600887,伊利股份,2019,2020-03-25,2020-04-29,1,35,1,0,1,85,120,4,1,1
600893,航发动力,2019,2020-03-25,2020-04-18,1,24,1,0,1,85,109,4,1,0
600933,爱柯迪,2019,2020-03-25,2020-04-15,1,21,1,0,1,85,106,4,1,0
601211,国泰海通,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
601598,中国外运,2019,2020-03-25,2020-04-01,1,7,1,0,0,85,92,4,1,0
601818,光大银行,2019,2020-03-25,2020-03-28,1,3,1,0,0,85,88,3,0,0
601860,紫金银行,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
601992,金隅集团,2019,2020-03-25,2020-04-01,1,7,1,0,0,85,92,4,1,0
601996,丰林集团,2019,2020-03-25,2020-04-10,1,16,1,0,1,85,101,4,1,0
603259,药明康德,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
603278,大业股份,2019,2020-03-25,2020-03-25,0,0,0,0,0,85,85,3,0,0
603466,风语筑,2019,2020-03-25,2020-04-16,1,22,1,0,1,85,107,4,1,0
603636,南威软件,2019,2020-03-25,2020-04-03,1,9,1,0,0,85,94,4,1,0
603866,桃李面包,2019,2020-03-25,2020-04-15,1,21,1,0,1,85,106,4,1,0
603912,佳力图,2019,2020-03-25,2020-04-29,1,35,1,0,1,85,120,4,1,1
603955,大千生态,2019,2020-03-25,2020-04-15,1,21,1,0,1,85,106,4,1,0
688025,杰普特,2019,2020-03-25,2020-04-20,1,26,1,0,1,85,111,4,1,1
000031,大悦城,2019,2020-03-26,2020-03-31,1,5,1,0,0,86,91,3,0,0
000062,深圳华强,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000498,山东路桥,2019,2020-03-26,2020-04-21,1,26,1,0,1,86,112,4,1,1
000513,丽珠集团,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000550,江铃汽车,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000582,北部湾港,2019,2020-03-26,2020-04-18,1,23,1,0,1,86,109,4,1,0
000612,焦作万方,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000631,顺发恒能,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000789,万年青,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000948,南天信息,2019,2020-03-26,2020-04-25,1,30,1,0,1,86,116,4,1,1
000973,佛塑科技,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
000978,桂林旅游,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
002151,北斗星通,2019,2020-03-26,2020-04-28,1,33,1,0,1,86,119,4,1,1
002183,怡亚通,2019,2020-03-26,2020-04-08,1,13,1,0,0,86,99,4,1,0
002241,歌尔股份,2019,2020-03-26,2020-04-17,1,22,1,0,1,86,108,4,1,0
002372,伟星新材,2019,2020-03-26,2020-04-17,1,22,1,0,1,86,108,4,1,0
002410,广联达,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
002449,国星光电,2019,2020-03-26,2020-04-09,1,14,1,0,1,86,100,4,1,0
002463,沪电股份,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
002571,德力股份,2019,2020-03-26,2020-04-28,1,33,1,0,1,86,119,4,1,1
002683,广东宏大,2019,2020-03-26,2020-04-18,1,23,1,0,1,86,109,4,1,0
002749,国光股份,2019,2020-03-26,2020-04-27,1,32,1,0,1,86,118,4,1,1
002850,科达利,2019,2020-03-26,2020-04-09,1,14,1,0,1,86,100,4,1,0
300130,新国都,2019,2020-03-26,2020-04-14,1,19,1,0,1,86,105,4,1,0
300213,佳讯飞鸿,2019,2020-03-26,2020-04-10,1,15,1,0,1,86,101,4,1,0
300576,容大感光,2019,2020-03-26,2020-04-24,1,29,1,0,1,86,115,4,1,1
300579,数字认证,2019,2020-03-26,2020-03-26,0,0,0,0,0,86,86,3,0,0
300640,德艺文创,2019,2020-03-26,2020-04-09,1,14,1,0,1,86,100,4,1,0
600007,中国国贸,2019,2020-03-26,2020-04-28,1,33,1,0,1,86,119,4,1,1
600218,全柴动力,2019,2020-03-26,2020-04-25,1,30,1,0,1,86,116,4,1,1
