symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75,predicted_bad_news_risk,risk_bucket,strata,event_id
603040,新坐标,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,新坐标,其他,0,0,0,0,0,0,1.8357763546448294,15.19,11.3,21.93,10.66,1.17,8.15,1.01,5.75,54.74,1.62,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.7791424743188924,0.7972309066547566,1,1,1,0.0035263936570469733,bottom_20_risk,,227
002012,凯恩股份,2021,2022-03-29,2022-03-29,0,0.0,0,0,0,88.0,88,3,0,0,凯恩股份,造纸行业,0,0,0,0,0,0,2.803360380906535,6.99,29.94,34.53,99.57,0.2,2.93,0.18,2.58,33.95,3.0,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.1443127962085308,0.14928909952606634,0,0,0,,not_test_year,2021_bad0_late0,228
002623,亚玛顿,2022,2023-04-28,2023-04-28,0,0.0,0,0,0,118.0,118,4,1,1,亚玛顿,玻璃行业,0,0,0,0,0,0,3.0596455992976437,1.92,32.72,12.71,-60.8,0.3,16.46,-0.72,2.32,8.31,9.77,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.8015981735159817,0.7915525114155251,1,1,1,,not_test_year,2022_bad0_late1,229
002008,大族激光,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,大族激光,仪器仪表,0,0,0,0,0,0,5.014693714223758,8.93,51.69,-8.4,-39.11,1.15,12.88,0.62,2.04,35.22,2.02,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.3845466726217061,0.3945958016971862,0,0,0,0.049491009822661816,middle_60_risk,,230
603797,联泰环保,2021,2022-04-30,2022-04-30,0,0.0,0,0,0,120.0,120,4,1,1,联泰环保,其他,0,0,0,0,0,0,1.951608170169951,15.39,76.46,23.66,35.56,0.53,3.58,1.08,0.42,70.2,34.71,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.9466824644549763,0.9507109004739337,1,1,1,,not_test_year,2021_bad0_late1,231
300490,华自科技,2023,2024-04-22,2024-04-27,1,5.0,1,0,0,113.0,118,4,1,1,华自科技,其他,1,1,0,0,1,1,2.8791984572980396,-18.78,61.83,-24.48,-1754.4394,-1.31,6.3,-0.65,1.21,21.93,1.84,1,1,1,39.885,50.1875,-190000000.0,2024-01-30,2024-04-22,8.0,其他,0.7791424743188924,0.4975435462259937,1,1,0,0.9879195429680523,top_20_risk,,232
603773,沃格光电,2022,2023-04-27,2023-04-27,0,0.0,0,0,0,117.0,117,4,1,1,沃格光电,其他,1,1,1,0,1,1,2.4423470353692043,-1.72,37.27,73.8,-290.37,-0.1692,12.52,0.74,1.25,22.11,10.35,1,1,1,-1072.62,-959.665,-315000000.0,2023-01-31,2023-01-31,86.0,其他,0.7031963470319634,0.6965753424657535,0,1,0,,not_test_year,2022_bad1_late0,233
603167,渤海轮渡,2023,2024-04-10,2024-04-10,0,0.0,0,0,0,101.0,101,4,1,0,渤海轮渡,交通运输,0,0,0,0,0,0,2.644044871126298,4.52,24.28,-6.7,-19.54,0.35,7.75,0.96,0.82,6.38,10.4,1,0,0,53.565,213.2825,215500000.0,2024-01-30,2024-01-30,71.0,交通运输,0.2780259044216168,0.28852166145600716,0,0,0,0.000876924944243864,bottom_20_risk,,234
000612,焦作万方,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,焦作万方,有色金属,0,0,0,0,0,0,4.215972050343799,5.84,32.46,35.75,-23.58,0.254,4.44,0.53,1.18,1.47,8.71,1,0,0,89.715,109.775,0.482,2024-01-30,2024-01-30,60.0,有色金属,0.20477891916033944,0.21281822242072354,0,0,0,0.0017783191512842544,bottom_20_risk,,235
000830,鲁西化工,2023,2024-04-30,2024-04-30,0,0.0,0,0,0,121.0,121,4,1,1,鲁西化工,农药化肥,0,0,1,0,1,0,5.718900945787902,17.83,49.27,-4.52,-31.68,1.641,9.03,2.67,0.33,20.02,14.09,1,1,1,-73.695,-72.5575,0.434,2024-01-27,2024-01-27,94.0,Other,0.9419383653416704,0.9537740062527914,1,1,1,0.990416871907583,top_20_risk,,236
601038,一拖股份,2023,2024-03-28,2024-03-28,0,0.0,0,0,0,88.0,88,3,0,0,一拖股份,机械行业,0,0,0,0,0,0,4.841348415572757,11.99,49.97,34.61,55.42,0.6061,5.3,3.21,1.29,15.72,7.33,1,0,0,14.85,83.41,84000000.0,2024-01-30,2024-01-30,58.0,机械行业,0.11188030370701206,0.11523001339883877,0,0,0,0.003091907283266997,bottom_20_risk,,237
002576,通达动力,2021,2022-04-26,2022-04-26,0,0.0,0,0,0,116.0,116,4,1,1,通达动力,电器行业,0,0,0,0,0,0,2.7825390530929495,9.53,28.19,17.19,160.95,0.54,5.92,0.0039,2.88,14.56,5.08,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.6158767772511848,0.6436018957345971,0,0,0,,not_test_year,2021_bad0_late0,238
002592,ST八菱,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,ST八菱,交通运输,0,0,0,0,0,0,1.8748743759385615,1.88,40.25,-8.86,-16.1,0.05,2.7,0.22,0.98,20.59,3.73,1,0,0,406.95879999999994,990.7224166666657,0.475,2024-01-23,2024-01-23,67.0,交通运输,0.20477891916033944,0.21281822242072354,0,0,0,0.001694434106881576,bottom_20_risk,,239
